event_id,coverage_id,sidx,loss
500097,43,71,36069.77
500097,43,75,38553.08
500097,43,80,34019.55
500097,43,85,46251.07
500097,43,93,48692.86
500097,44,-1,4825.04
500097,44,3,13640.87
500097,44,10,20592.07
500097,44,14,13727.59
500097,44,21,16049.64
500097,44,22,18870.20
500097,44,23,13436.83
500097,44,30,15039.72
500097,44,32,14822.65
500097,44,40,15018.34
500097,44,42,13066.69
500097,44,44,17421.03
500097,44,48,18904.69
500097,44,50,15572.80
500097,44,51,17138.12
500097,44,52,14946.37
500097,44,55,21560.64
500097,44,59,16558.80
500097,44,61,18118.62
500097,44,71,15149.46
500097,44,75,15493.58
500097,44,80,14866.54
500097,44,85,16566.21
500097,44,93,16909.17
500097,45,-1,5670.27
500097,45,7,33926.80
500097,45,11,67396.48
500097,45,31,49652.06
500097,45,34,35528.09
500097,45,38,54418.23
500097,45,44,51458.93
500097,45,48,42722.30
500097,45,49,37895.99
500097,45,51,42001.85
500097,45,53,34318.47
500097,45,69,43524.24
500097,45,71,17676.95
500097,45,72,17472.03
500097,45,76,35510.36
500097,45,79,48103.04
500097,45,83,17993.90
500097,45,84,13016.89
500097,45,87,43323.05
500097,45,100,19741.06
500097,46,-1,5670.27
500097,46,3,31918.58
500097,46,6,10167.04
500097,46,16,13073.79
500097,46,28,38446.40
500097,46,29,39180.79
500097,46,30,6582.91
500097,46,37,20549.34
500097,46,39,11701.26
500097,46,40,10233.32
500097,46,48,34570.34
500097,46,58,43185.95
500097,46,63,29328.75
500097,46,66,9353.59
500097,46,67,36907.59
500097,46,69,2495.45
500097,46,72,25321.42
500097,46,75,17983.73
500097,46,78,52684.94
500097,46,85,29313.84
500097,46,92,43439.52
500097,46,93,17182.08
500097,47,-1,5670.27
500097,47,1,35114.51
500097,47,8,4866.36
500097,47,14,45606.23
500097,47,20,19480.13
500097,47,21,46295.89
500097,47,22,15581.63
500097,47,26,15707.27
500097,47,36,25359.30
500097,47,40,13925.42
500097,47,48,11249.59
500097,47,52,29284.47
500097,47,54,27771.14
500097,47,58,20063.29
500097,47,61,18413.86
500097,47,62,30031.19
500097,47,63,14859.69
500097,47,64,11189.78
500097,47,68,19936.97
500097,47,75,14210.95
500097,47,81,32014.35
500097,47,83,22249.86
500097,47,93,33685.23
500097,47,100,63913.43
500097,48,-1,2421.60
500097,48,7,13773.65
500097,48,11,18527.23
500097,48,31,16105.48
500097,48,34,14021.34
500097,48,38,16769.10
500097,48,44,16353.47
500097,48,48,15104.57
500097,48,49,14381.10
500097,48,51,14996.38
500097,48,53,13834.21
500097,48,69,15222.52
500097,48,71,11108.01
500097,48,72,11074.33
500097,48,76,14018.58
500097,48,79,15876.06
500097,48,83,11160.10
500097,48,84,10310.96
500097,48,87,15192.93
500097,48,100,11464.03
500097,49,-1,2421.60
500097,49,3,13458.36
500097,49,6,9835.97
500097,49,16,10321.58
500097,49,28,14465.70
500097,49,29,14577.73
500097,49,30,9249.44
500097,49,37,11595.46
500097,49,39,10091.00
500097,49,40,9847.58
500097,49,48,13873.15
500097,49,58,15172.76
500097,49,63,13046.58
500097,49,66,9693.47
500097,49,67,14234.63
500097,49,69,8627.00
500097,49,72,12394.80
500097,49,75,11158.43
500097,49,78,16525.47
500097,49,85,13044.19
500097,49,92,15210.06
500097,49,93,11026.67
500097,50,-1,2421.60
500097,50,1,13956.86
500097,50,8,8993.24
500097,50,14,15523.00
500097,50,20,11420.24
500097,50,21,15624.97
500097,50,22,10749.60
500097,50,26,10771.47
500097,50,29,7976.21
500097,50,36,12401.16
500097,50,40,10475.13
500097,50,48,10016.88
500097,50,52,13039.49
500097,50,54,12793.92
500097,50,58,11514.81
500097,50,61,11230.18
500097,50,62,13158.71
500097,50,63,10623.94
500097,50,64,10007.06
500097,50,68,11494.91
500097,50,75,10519.54
500097,50,81,13473.59
500097,50,83,11883.83
500097,50,93,13736.30
500097,50,100,18066.04
500097,51,-1,2249.52
500097,51,3,6126.77
500097,51,11,22694.36
500097,51,13,20416.41
500097,51,19,4541.89
500097,51,23,18395.98
500097,51,29,8181.40
500097,51,34,16462.40
500097,51,46,19924.55
500097,51,48,21283.73
500097,51,50,6801.64
500097,51,55,9771.18
500097,51,57,30760.08
500097,51,60,16005.83
500097,51,62,11080.07
500097,51,65,16622.59
500097,51,71,6894.46
500097,51,75,23772.07
500097,51,77,6931.99
500097,51,82,21821.13
500097,51,83,15393.34
500097,51,86,18535.17
500097,51,87,23542.64
500097,51,88,10066.69
500097,51,93,15026.15
500097,51,95,13323.65
500097,51,96,10471.89
500097,51,97,19820.50
500097,51,100,14038.11
500097,52,-1,2249.52
500097,52,5,2348.30
500097,52,7,10446.42
500097,52,13,4038.51
500097,52,15,9883.78
500097,52,20,9096.17
500097,52,21,23159.28
500097,52,29,6718.17
500097,52,32,15966.77
500097,52,33,4459.40
500097,52,36,7756.33
500097,52,38,17830.91
500097,52,39,18376.53
500097,52,40,15472.81
500097,52,41,15926.01
500097,52,45,13655.63
500097,52,58,10307.48
500097,52,59,14251.23
500097,52,60,9828.67
500097,52,68,10542.78
500097,52,73,21321.97
500097,52,76,15433.99
500097,52,84,19681.38
500097,52,87,179.70
500097,53,-1,2249.52
500097,53,4,10201.95
500097,53,10,27577.52
500097,53,11,6974.83
500097,53,17,26321.56
500097,53,19,14457.04
500097,53,22,10191.62
500097,53,24,12683.95
500097,53,28,2829.69
500097,53,29,1324.47
500097,53,39,16287.73
500097,53,43,23240.48
500097,53,44,11397.60
500097,53,46,6484.34
500097,53,47,13921.82
500097,53,48,20874.72
500097,53,49,4898.01
500097,53,78,14742.81
500097,53,84,16199.40
500097,53,85,7127.05
500097,53,95,13766.56
500097,53,96,1355.97
500097,54,-1,1637.47
500097,54,3,7252.57
500097,54,11,11601.91
500097,54,13,11058.45
500097,54,19,6795.44
500097,54,23,10572.67
500097,54,29,7849.12
500097,54,34,10086.66
500097,54,39,4575.42
500097,54,46,10943.84
500097,54,47,4401.45
500097,54,48,11269.12
500097,54,50,7452.02
500097,54,55,8302.80
500097,54,57,13425.84
500097,54,60,9976.83
500097,54,62,8668.67
500097,54,65,10129.46
500097,54,71,7478.02
500097,54,75,11847.00
500097,54,77,7488.53
500097,54,82,11392.49
500097,54,83,9818.46
500097,54,86,10606.48
500097,54,87,11786.36
500097,54,88,8387.35
500097,54,93,9722.40
500097,54,95,9277.88
500097,54,96,8500.00
500097,54,97,10919.31
500097,54,100,9466.10
500097,55,-1,1637.47
500097,55,5,6182.83
500097,55,7,8492.95
500097,55,13,6652.53
500097,55,15,8335.01
500097,55,20,8113.36
500097,55,21,11706.30
500097,55,29,7428.63
500097,55,32,9966.74
500097,55,33,6772.37
500097,55,36,7730.86
500097,55,38,10426.52
500097,55,39,10567.94
500097,55,40,9839.01
500097,55,41,9956.20
500097,55,45,9365.36
500097,55,58,8454.51
500097,55,59,9522.74
500097,55,60,8319.24
500097,55,68,8519.61
500097,55,73,11277.90
500097,55,76,9828.97
500097,55,84,10886.51
500097,55,87,5637.88
500097,56,-1,1637.47
500097,56,4,8425.32
500097,56,10,12719.94
500097,56,11,7500.53
500097,56,17,12426.75
500097,56,19,9577.43
500097,56,22,8422.46
500097,56,24,9106.21
500097,56,28,6313.73
500097,56,29,5915.17
500097,56,39,10044.64
500097,56,43,11724.54
500097,56,44,8757.10
500097,56,46,7358.65
500097,56,47,9435.20
500097,56,48,11167.42
500097,56,49,6895.05
500097,56,78,9650.84
500097,56,84,10023.40
500097,56,85,7543.18
500097,56,95,9394.59
500097,56,96,5922.86
500097,57,-1,1700.50
500097,57,6,16352.96
500097,57,15,77298.50
500097,57,22,59761.62
500097,57,26,49633.32
500097,57,51,19887.45
500097,58,-1,1700.50
500097,58,4,25585.26
500097,58,19,44061.76
500097,58,40,12804.79
500097,58,57,24463.77
500097,58,82,20141.31
500097,58,83,49117.62
500097,59,-1,680.91
500097,59,3,1889.27
500097,59,6,8843.39
500097,59,15,24709.33
500097,59,22,17978.42
500097,59,24,1394.02
500097,59,26,15817.50
500097,59,43,5515.54
500097,59,51,9566.94
500097,60,-1,680.91
500097,60,4,10742.95
500097,60,19,14634.50
500097,60,40,8121.89
500097,60,57,10511.50
500097,60,82,9619.01
500097,60,83,15710.17
500097,61,-1,126.16
500097,61,6,46.71
500097,61,15,9887.65
500097,61,22,5671.54
500097,61,26,4342.16
500097,61,51,500.53
500097,62,-1,126.16
500097,62,4,1230.25
500097,62,19,3617.71
500097,62,57,1087.16
500097,62,82,533.07
500097,62,83,4275.71
500097,63,-1,3189.07
500097,63,4,49083.05
500097,63,29,18488.98
500097,63,33,24869.57
500097,63,36,44557.18
500097,63,40,10342.89
500097,63,79,22877.65
500097,64,-1,3189.07
500097,64,45,82910.28
500097,64,68,8933.45
500097,64,89,30948.53
500097,65,-1,3189.07
500097,65,9,103339.16
500097,65,10,60920.85
500097,65,28,57850.78
500097,65,43,58000.13
500097,65,62,68706.47
500097,65,63,7458.61
500097,65,74,41152.28
500097,65,84,15023.48
500097,66,-1,1089.43
500097,66,4,16686.89
500097,66,21,8197.16
500097,66,29,11753.36
500097,66,33,12803.57
500097,66,36,15970.61
500097,66,40,10378.32
500097,66,79,12481.73
500097,67,-1,1089.43
500097,67,45,21861.55
500097,67,68,10156.75
500097,67,89,13791.16
500097,68,-1,1089.43
500097,68,9,24851.78
500097,68,10,18530.78
500097,68,28,18058.62
500097,68,43,18081.99
500097,68,62,19721.23
500097,68,63,9887.91
500097,68,74,15428.78
500097,68,84,11175.66
500097,69,-1,6181.14
500097,69,12,69629.66
500097,69,23,69422.98
500097,69,25,44869.38
500097,69,30,83540.26
500097,69,31,42302.02
500097,69,33,11802.06
500097,69,81,6404.87
500097,69,90,49436.02
500097,69,100,76445.16
500097,70,-1,6181.14
500097,70,16,10077.33
500097,70,25,54593.91
500097,70,27,49420.39
500097,70,30,63419.18
500097,70,47,26779.85
500097,70,48,87296.53
500097,70,64,19522.16
500097,70,73,26109.75
500097,70,83,74943.94
500097,71,-1,1704.17
500097,71,12,15260.02
500097,71,23,15242.58
500097,71,25,12833.40
500097,71,30,16550.51
500097,71,31,12568.42
500097,71,33,9171.50
500097,71,81,8378.01
500097,71,90,13296.05
500097,71,100,15895.33
500097,72,-1,1704.17
500097,72,16,8923.28
500097,72,25,13811.26
500097,72,27,13294.46
500097,72,30,14674.01
500097,72,47,10931.44
500097,72,48,16881.21
500097,72,64,10129.36
500097,72,73,10861.43
500097,72,83,15755.79
500097,72,95,6568.66
500097,73,-1,3079.73
500097,73,2,37088.18
500097,73,11,24064.53
500097,73,22,26492.84
500097,73,25,30324.45
500097,73,29,20453.38
500097,73,31,14693.79
500097,73,35,29518.77
500097,73,46,27484.55
500097,73,52,8255.22
500097,73,60,19913.53
500097,73,63,47089.76
500097,73,67,49398.79
500097,73,78,25781.46
500097,73,94,34986.32
500097,74,-1,3079.73
500097,74,1,44593.40
500097,74,7,41843.34
500097,74,25,12126.40
500097,74,27,44525.26
500097,74,35,1918.76
500097,74,50,12755.02
500097,74,53,12007.01
500097,74,56,27116.21
500097,74,64,23908.33
500097,74,66,473.07
500097,74,73,27530.52
500097,74,79,5539.98
500097,74,81,22824.31
500097,74,100,46136.05
500097,75,-1,804.64
500097,75,2,7417.92
500097,75,11,6224.04
500097,75,21,1777.28
500097,75,22,6454.50
500097,75,25,6811.90
500097,75,29,5873.44
500097,75,31,5302.12
500097,75,35,6735.24
500097,75,46,6547.91
500097,75,52,4616.24
500097,75,60,5820.74
500097,75,63,8277.55
500097,75,67,8466.59
500097,75,78,6388.11
500097,75,94,7229.48
500097,76,-1,804.64
500097,76,1,8067.88
500097,76,7,7834.16
500097,76,25,5038.54
500097,76,27,8061.95
500097,76,35,3759.50
500097,76,37,2123.32
500097,76,50,5103.19
500097,76,53,5025.08
500097,76,56,6513.10
500097,76,64,6209.02
500097,76,66,3482.82
500097,76,73,6552.26
500097,76,79,4284.00
500097,76,81,6104.66
500097,76,100,8188.84
300229,27,-1,0.00
300229,28,-1,111.03
300229,28,98,3045.78
300229,29,-1,71.45
300229,29,42,3008.45
300229,29,59,2397.45
300229,30,-1,71.45
300229,31,-1,46.08
300229,31,42,1984.95
300229,31,59,1681.36
300229,32,-1,46.08
300229,33,-1,0.00
300229,34,-1,148.33
300229,34,22,4137.99
300229,34,49,19125.00
300229,34,83,3768.27
300229,34,96,14490.00
300229,35,-1,8405.77
300229,35,8,42789.01
300229,35,9,68396.00
300229,35,12,26851.93
300229,35,13,14373.75
300229,35,15,15522.03
300229,35,16,30104.82
300229,35,18,21955.58
300229,35,21,61090.27
300229,35,22,28941.33
300229,35,30,21897.36
300229,35,31,5326.06
300229,35,32,21475.25
300229,35,34,21805.79
300229,35,35,35722.90
300229,35,39,51245.24
300229,35,41,6420.72
300229,35,42,30118.29
300229,35,43,8261.37
300229,35,45,1504.33
300229,35,46,24567.23
300229,35,47,46898.71
300229,35,53,49825.44
300229,35,54,26810.73
300229,35,55,14812.79
300229,35,58,3859.39
300229,35,63,35914.02
300229,35,67,32884.44
300229,35,68,58942.98
300229,35,72,31188.41
300229,35,78,24780.73
300229,35,79,42625.74
300229,35,84,60868.76
300229,35,85,47786.92
300229,35,88,33186.03
300229,35,97,28656.12
300229,35,98,38775.38
300229,36,-1,8405.77
300229,36,5,8495.33
300229,36,8,9619.60
300229,36,9,15059.77
300229,36,10,44404.79
300229,36,13,40993.00
300229,36,14,17474.37
300229,36,20,33410.67
300229,36,24,33804.67
300229,36,27,15629.41
300229,36,28,8078.60
300229,36,30,20682.38
300229,36,31,32805.96
300229,36,33,18915.94
300229,36,34,17831.18
300229,36,36,2957.17
300229,36,37,33251.55
300229,36,44,61585.79
300229,36,47,9940.25
300229,36,54,22839.79
300229,36,55,44746.55
300229,36,57,22961.20
300229,36,67,10262.22
300229,36,69,12135.00
300229,36,71,23299.43
300229,36,82,38190.14
300229,36,83,40097.48
300229,36,94,23744.02
300229,36,96,29452.10
300229,37,-1,4033.26
300229,37,8,15821.96
300229,37,9,21680.00
300229,37,12,12935.90
300229,37,13,10811.10
300229,37,15,11002.17
300229,37,16,13516.90
300229,37,18,12077.96
300229,37,21,19025.74
300229,37,22,13308.51
300229,37,30,12067.81
300229,37,31,9419.33
300229,37,32,11996.30
300229,37,34,12052.26
300229,37,35,14534.71
300229,37,37,7480.87
300229,37,39,17346.79
300229,37,41,9589.11
300229,37,42,13519.25
300229,37,43,9853.54
300229,37,45,8881.12
300229,37,46,12532.53
300229,37,47,16571.43
300229,37,53,17086.69
300229,37,54,12928.59
300229,37,55,10883.17
300229,37,58,9225.65
300229,37,63,14570.34
300229,37,67,14017.48
300229,37,68,18673.18
300229,37,69,8512.05
300229,37,72,13712.29
300229,37,78,12569.95
300229,37,79,15792.19
300229,37,84,18985.73
300229,37,85,16728.43
300229,37,88,14071.29
300229,37,97,13257.16
300229,37,98,15095.67
300229,38,-1,4033.26
300229,38,5,9890.57
300229,38,8,10069.43
300229,38,9,10923.88
300229,38,10,16121.06
300229,38,13,15502.95
300229,38,14,11320.11
300229,38,20,14113.35
300229,38,24,14187.12
300229,38,27,11019.00
300229,38,28,9827.16
300229,38,30,11862.07
300229,38,31,14003.87
300229,38,33,11560.41
300229,38,34,11380.57
300229,38,36,9083.51
300229,38,37,14083.56
300229,38,44,19114.35
300229,38,47,10120.55
300229,38,54,12232.02
300229,38,55,16180.17
300229,38,57,12253.17
300229,38,62,5874.06
300229,38,67,10166.77
300229,38,68,7925.42
300229,38,69,10455.94
300229,38,71,12311.81
300229,38,82,14986.52
300229,38,83,15331.86
300229,38,94,12389.21
300229,38,96,13400.02
300229,39,-1,8721.52
300229,39,4,51634.41
300229,39,8,32331.11
300229,39,12,29070.48
300229,39,13,17459.19
300229,39,16,68186.24
300229,39,20,31474.66
300229,39,23,24878.71
300229,39,32,45645.56
300229,39,34,42562.23
300229,39,36,24522.56
300229,39,39,27280.38
300229,39,44,47292.35
300229,39,47,59762.03
300229,39,49,20675.10
300229,39,52,21859.59
300229,39,53,15859.61
300229,39,54,39143.22
300229,39,56,37760.44
300229,39,58,37670.24
300229,39,61,36479.62
300229,39,65,10116.06
300229,39,73,36497.87
300229,39,74,26318.59
300229,39,78,20940.18
300229,39,79,41161.00
300229,39,80,22729.99
300229,39,82,48189.14
300229,39,85,31470.97
300229,39,87,18089.97
300229,39,90,29715.48
300229,39,92,29287.41
300229,39,98,35100.74
300229,40,-1,8721.52
300229,40,1,17695.42
300229,40,3,40083.59
300229,40,8,22922.75
300229,40,9,2492.83
300229,40,14,15807.21
300229,40,16,3639.90
300229,40,22,24425.86
300229,40,23,20286.02
300229,40,30,28878.59
300229,40,31,33587.50
300229,40,32,8634.21
300229,40,41,40009.96
300229,40,42,12760.19
300229,40,46,31306.39
300229,40,48,14836.93
300229,40,50,17661.67
300229,40,52,13355.15
300229,40,53,47314.02
300229,40,54,25875.86
300229,40,55,56074.77
300229,40,56,30324.72
300229,40,58,35568.59
300229,40,64,27069.63
300229,40,66,50261.58
300229,40,68,27643.59
300229,40,70,25245.10
300229,40,71,40361.96
300229,40,72,27547.43
300229,40,73,7028.24
300229,40,74,2057.98
300229,40,75,49785.65
300229,40,81,42254.16
300229,40,90,55377.60
300229,40,91,25688.24
300229,40,94,16455.53
300229,40,96,34427.36
300229,41,-1,2687.99
300229,41,4,11381.15
300229,41,8,9135.19
300229,41,12,8758.30
300229,41,13,7471.86
300229,41,16,13175.49
300229,41,20,9035.13
300229,41,23,8284.00
300229,41,30,5598.86
300229,41,32,10696.50
300229,41,34,10335.74
300229,41,36,8244.18
300229,41,39,8555.07
300229,41,41,5439.19
300229,41,44,10884.94
300229,41,47,12282.76
300229,41,49,7818.77
300229,41,52,7949.07
300229,41,53,7307.04
300229,41,54,9928.82
300229,41,56,9770.03
300229,41,58,9759.23
300229,41,61,9617.65
300229,41,65,6726.35
300229,41,73,9619.73
300229,41,74,8445.79
300229,41,78,7847.99
300229,41,79,10170.15
300229,41,80,8043.79
300229,41,82,10992.98
300229,41,85,9034.72
300229,41,87,7539.95
300229,41,90,8833.30
300229,41,92,8783.07
300229,41,98,9458.24
300229,42,-1,2687.99
300229,42,1,7497.36
300229,42,3,10043.09
300229,42,8,8065.36
300229,42,9,5999.90
300229,42,14,7301.05
300229,42,16,6112.97
300229,42,19,5530.31
300229,42,22,8233.37
300229,42,23,7775.89
300229,42,30,8736.66
300229,42,31,9281.10
300229,42,32,6573.30
300229,42,41,10034.41
300229,42,42,6985.89
300229,42,46,9016.32
300229,42,47,5345.08
300229,42,48,7197.02
300229,42,50,7493.72
300229,42,52,7048.47
300229,42,53,10887.55
300229,42,54,8395.84
300229,42,55,11885.74
300229,42,56,8903.62
300229,42,58,9513.95
300229,42,64,8531.04
300229,42,66,11229.36
300229,42,68,8596.46
300229,42,70,8324.98
300229,42,71,10075.92
300229,42,72,8585.50
300229,42,73,6427.92
300229,42,74,5962.09
300229,42,75,11173.97
300229,42,81,10296.79
300229,42,90,11810.78
300229,42,91,8374.67
300229,42,94,7367.73
300229,42,96,9377.25
300229,43,-1,13532.61
300229,43,10,13423.54
300229,43,18,41535.10
300229,43,20,12324.49
300229,43,21,53603.46
300229,43,23,5326.32
300229,43,30,30128.99
300229,43,33,49754.23
300229,43,37,35955.76
300229,43,38,37957.88
300229,43,49,54843.59
300229,43,55,46980.32
300229,43,58,93575.05
300229,43,60,46779.86
300229,43,62,40781.87
300229,43,73,38535.02
300229,43,75,10645.94
300229,43,78,68125.67
300229,43,79,44612.27
300229,43,85,68860.36
300229,43,91,27615.28
300229,43,93,5397.82
300229,43,94,42200.79
300229,43,95,67370.23
300229,43,97,89097.79
300229,43,100,44015.40
300229,44,-1,5102.32
300229,44,10,12480.66
300229,44,18,16128.40
300229,44,20,12357.79
300229,44,21,17827.01
300229,44,23,11562.84
300229,44,30,14583.00
300229,44,33,17280.15
300229,44,37,15362.72
300229,44,38,15636.42
300229,44,49,18009.47
300229,44,55,16890.56
300229,44,58,23435.81
300229,44,60,16862.34
300229,44,62,16024.15
300229,44,73,15715.38
300229,44,75,12169.21
300229,44,78,19912.81
300229,44,79,16556.70
300229,44,85,20011.71
300229,44,88,8920.54
300229,44,91,14252.35
300229,44,93,11571.91
300229,44,94,16221.25
300229,44,95,19806.55
300229,44,97,22833.64
300229,44,100,16474.28
1300265,1,-1,0.00
1300265,2,-1,3533.67
1300265,2,16,29014.20
1300265,2,18,40090.03
1300265,2,38,10530.17
1300265,2,39,28968.95
1300265,2,58,28818.74
1300265,2,65,36434.84
1300265,2,69,16245.77
1300265,2,73,27070.08
1300265,2,83,3909.16
1300265,3,-1,0.00
1300265,7,-1,3797.95
1300265,7,4,15392.20
1300265,7,11,15339.33
1300265,7,16,6044.89
1300265,7,20,18033.49
1300265,7,37,7708.97
1300265,7,41,11651.89
1300265,7,47,14182.29
1300265,7,55,11762.27
1300265,7,70,38278.23
1300265,7,72,3565.94
1300265,7,73,9679.88
1300265,7,77,4252.96
1300265,7,80,21340.15
1300265,7,84,27408.20
1300265,7,86,15137.16
1300265,7,87,25215.17
1300265,7,90,25099.01
1300265,7,91,43199.13
1300265,7,94,22213.07
1300265,7,95,22935.04
1300265,7,96,23315.33
1300265,8,-1,3797.95
1300265,8,8,20274.01
1300265,8,10,13768.51
1300265,8,12,2173.43
1300265,8,16,46464.89
1300265,8,17,18045.50
1300265,8,19,11777.60
1300265,8,21,23854.69
1300265,8,26,18267.89
1300265,8,38,2331.03
1300265,8,47,8548.47
1300265,8,49,21635.14
1300265,8,54,12081.26
1300265,8,55,27541.26
1300265,8,57,25316.15
1300265,8,63,18808.84
1300265,8,65,15301.48
1300265,8,70,6198.61
1300265,8,77,537.56
1300265,8,81,3676.70
1300265,8,84,28042.79
1300265,8,88,31021.46
1300265,8,89,17827.45
1300265,8,91,32194.08
1300265,8,100,12058.26
1300265,9,-1,3797.95
1300265,9,7,585.16
1300265,9,16,14353.61
1300265,9,22,28866.13
1300265,9,33,4508.63
1300265,9,40,33216.55
1300265,9,42,10485.22
1300265,9,43,11664.51
1300265,9,47,13023.68
1300265,9,52,25438.45
1300265,9,53,31334.05
1300265,9,63,3471.95
1300265,9,76,31936.93
1300265,9,79,30975.14
1300265,9,83,6906.97
1300265,9,84,19722.89
1300265,9,87,13956.56
1300265,9,89,23909.33
1300265,9,90,20605.79
1300265,9,93,20592.98
1300265,9,97,29745.72
1300265,10,-1,3797.95
1300265,10,7,26314.71
1300265,10,10,40539.86
1300265,10,24,38226.21
1300265,10,26,26589.14
1300265,10,32,25437.96
1300265,10,41,24429.64
1300265,10,43,12613.09
1300265,10,45,18995.94
1300265,10,49,22438.15
1300265,10,50,19430.21
1300265,10,67,22812.21
1300265,10,69,34685.16
1300265,10,73,14598.96
1300265,10,74,35065.06
1300265,10,83,22535.50
1300265,11,-1,3797.95
1300265,11,2,24500.62
1300265,11,4,21387.50
1300265,11,7,36668.19
1300265,11,8,16814.37
1300265,11,10,25791.22
1300265,11,11,9942.21
1300265,11,20,19512.73
1300265,11,26,17073.50
1300265,11,27,11299.04
1300265,11,32,17193.35
1300265,11,35,14047.49
1300265,11,40,19596.68
1300265,11,43,14801.27
1300265,11,50,16460.61
1300265,11,51,4708.21
1300265,11,53,14394.89
1300265,11,58,11384.82
1300265,11,64,2292.43
1300265,11,65,29682.55
1300265,11,67,28538.54
1300265,11,76,18275.02
1300265,11,77,25778.79
1300265,11,87,26581.21
1300265,11,96,12874.23
1300265,11,97,18057.37
1300265,11,100,9738.99
1300265,12,-1,3797.95
1300265,12,6,39542.81
1300265,12,13,15402.92
1300265,12,17,13036.99
1300265,12,36,8325.32
1300265,12,39,26092.23
1300265,12,40,28544.61
1300265,12,44,11254.22
1300265,12,51,4218.63
1300265,12,54,11069.64
1300265,12,55,1883.30
1300265,12,57,14699.98
1300265,12,73,11397.92
1300265,12,84,22052.69
1300265,12,91,23740.68
1300265,12,93,16960.30
1300265,12,98,769.62
1300265,13,-1,1849.94
1300265,13,4,8674.50
1300265,13,11,8667.46
1300265,13,16,7428.01
1300265,13,20,9033.53
1300265,13,37,7640.37
1300265,13,39,6420.83
1300265,13,41,8174.46
1300265,13,47,8514.62
1300265,13,54,6274.28
1300265,13,55,8188.56
1300265,13,70,11828.14
1300265,13,72,7100.42
1300265,13,73,7905.61
1300265,13,77,7180.67
1300265,13,80,9483.63
1300265,13,84,10313.34
1300265,13,86,8640.54
1300265,13,87,10015.19
1300265,13,90,9998.68
1300265,13,91,12512.80
1300265,13,94,9601.98
1300265,13,95,9703.33
1300265,13,96,9755.40
1300265,14,-1,1849.94
1300265,14,8,9339.13
1300265,14,10,8457.37
1300265,14,12,6901.17
1300265,14,16,12973.00
1300265,14,17,9035.16
1300265,14,19,8190.52
1300265,14,21,9828.33
1300265,14,26,9065.30
1300265,14,33,6446.25
1300265,14,38,6923.31
1300265,14,47,7758.85
1300265,14,49,9523.36
1300265,14,54,8229.31
1300265,14,55,10333.37
1300265,14,57,10029.54
1300265,14,58,6060.09
1300265,14,63,9138.58
1300265,14,65,8662.42
1300265,14,70,7447.97
1300265,14,77,6699.00
1300265,14,81,7113.03
1300265,14,84,10406.32
1300265,14,88,10819.86
1300265,14,89,9005.61
1300265,14,91,10970.07
1300265,14,100,8226.37
1300265,15,-1,1849.94
1300265,15,7,6706.44
1300265,15,12,6113.05
1300265,15,16,8536.61
1300265,15,22,10520.19
1300265,15,33,7213.83
1300265,15,40,11123.18
1300265,15,42,8012.32
1300265,15,43,8176.07
1300265,15,47,8354.46
1300265,15,52,10046.93
1300265,15,53,10860.85
1300265,15,63,7089.73
1300265,15,76,10939.89
1300265,15,79,10813.79
1300265,15,82,6430.50
1300265,15,83,7535.13
1300265,15,84,9263.43
1300265,15,87,8483.95
1300265,15,88,6221.04
1300265,15,89,9835.46
1300265,15,90,9384.70
1300265,15,93,9382.94
1300265,15,97,10631.89
1300265,16,-1,1849.94
1300265,16,7,10166.54
1300265,16,10,12137.97
1300265,16,24,11820.93
1300265,16,26,10203.05
1300265,16,32,10046.86
1300265,16,41,9903.39
1300265,16,43,8299.02
1300265,16,45,9163.91
1300265,16,49,9634.01
1300265,16,50,9223.01
1300265,16,67,9686.51
1300265,16,69,11315.37
1300265,16,73,8568.89
1300265,16,74,11371.91
1300265,16,83,9647.85
1300265,17,-1,1849.94
1300265,17,2,9912.65
1300265,17,4,9490.01
1300265,17,7,11599.83
1300265,17,8,8869.12
1300265,17,10,10096.89
1300265,17,11,7939.79
1300265,17,20,9234.46
1300265,17,24,6390.01
1300265,17,26,8903.94
1300265,17,27,8126.55
1300265,17,32,8920.05
1300265,17,35,8496.81
1300265,17,40,9246.10
1300265,17,43,8595.83
1300265,17,50,8820.39
1300265,17,51,7239.72
1300265,17,53,8541.90
1300265,17,58,8139.01
1300265,17,64,6917.88
1300265,17,65,10623.03
1300265,17,67,10474.89
1300265,17,76,9066.27
1300265,17,77,10095.24
1300265,17,87,10202.00
1300265,17,96,8334.28
1300265,17,97,9036.77
1300265,17,100,7913.31
1300265,18,-1,1849.94
1300265,18,6,11994.83
1300265,18,13,8675.92
1300265,18,17,8356.25
1300265,18,36,7725.45
1300265,18,38,5870.00
1300265,18,39,10136.94
1300265,18,40,10475.73
1300265,18,44,8120.26
1300265,18,51,7176.21
1300265,18,54,8094.35
1300265,18,55,6863.89
1300265,18,57,8582.34
1300265,18,73,8140.98
1300265,18,84,9579.17
1300265,18,91,9813.44
1300265,18,93,8888.73
1300265,18,98,6733.83
1300265,19,-1,3800.47
1300265,19,2,35995.85
1300265,19,5,10236.66
1300265,19,24,3142.78
1300265,19,25,13707.17
1300265,19,27,17968.23
1300265,19,31,25614.07
1300265,19,34,21489.65
1300265,19,48,19005.76
1300265,19,52,22100.96
1300265,19,54,13920.62
