event_id,exposure_value,summary_id,sidx,loss
700258,2401798.561,1,8,48835.71
700258,2401798.561,2,8,48835.71
700258,2401798.561,1,9,65119.45
700258,2401798.561,2,9,65119.45
700258,2401798.561,1,10,84982.72
700258,2401798.561,2,10,84982.72
800276,2156927.863,1,-1,77852.67
800276,2156927.863,2,-1,77852.67
800276,2156927.863,1,1,22207.48
800276,2156927.863,2,1,22207.48
800276,2156927.863,1,2,151376.26
800276,2156927.863,2,2,151376.26
800276,2156927.863,1,3,114435.51
800276,2156927.863,2,3,114435.51
800276,2156927.863,1,4,163318.15
800276,2156927.863,2,4,163318.15
800276,2156927.863,1,5,346576.81
800276,2156927.863,2,5,346576.81
800276,2156927.863,1,6,80896.61
800276,2156927.863,2,6,80896.61
800276,2156927.863,1,7,35218.51
800276,2156927.863,2,7,35218.51
800276,2156927.863,1,8,120344.31
800276,2156927.863,2,8,120344.31
800276,2156927.863,1,9,117039.41
800276,2156927.863,2,9,117039.41
800276,2156927.863,1,10,70075.08
800276,2156927.863,2,10,70075.08
700288,1372842.021,1,-1,59888.15
700288,1372842.021,2,-1,59888.15
700288,1372842.021,1,1,138538.57
700288,1372842.021,2,1,138538.57
700288,1372842.021,1,2,53154.79
700288,1372842.021,2,2,53154.79
700288,1372842.021,1,3,216487.5
700288,1372842.021,2,3,216487.5
700288,1372842.021,1,4,131510.78
700288,1372842.021,2,4,131510.78
700288,1372842.021,1,5,132377.95
700288,1372842.021,2,5,132377.95
700288,1372842.021,1,7,46772.92
700288,1372842.021,2,7,46772.92
700288,1372842.021,1,8,48152.19
700288,1372842.021,2,8,48152.19
700288,1372842.021,1,9,43700.73
700288,1372842.021,2,9,43700.73
700288,1372842.021,1,10,114058.94
700288,1372842.021,2,10,114058.94
800019,464865,1,-1,1474.88
800019,464865,2,-1,1474.88
262,1372842.021,1,-1,65124.45
262,1372842.021,2,-1,65124.45
262,1372842.021,1,1,145120.45
262,1372842.021,2,1,145120.45
262,1372842.021,1,2,10263.16
262,1372842.021,2,2,10263.16
262,1372842.021,1,3,25326.47
262,1372842.021,2,3,25326.47
262,1372842.021,1,4,106986.8
262,1372842.021,2,4,106986.8
262,1372842.021,1,5,74078.31
262,1372842.021,2,5,74078.31
262,1372842.021,1,6,111805.52
262,1372842.021,2,6,111805.52
262,1372842.021,1,7,74724.75
262,1372842.021,2,7,74724.75
262,1372842.021,1,8,149356.18
262,1372842.021,2,8,149356.18
262,1372842.021,1,9,49576.12
262,1372842.021,2,9,49576.12
262,1372842.021,1,10,19552.04
262,1372842.021,2,10,19552.04
1200036,1028956.54,1,-1,50957.42
1200036,1028956.54,2,-1,50957.42
1200036,1028956.54,1,1,29608.31
1200036,1028956.54,2,1,29608.31
1200036,1028956.54,1,2,44528.21
1200036,1028956.54,2,2,44528.21
1200036,1028956.54,1,3,217337.95
1200036,1028956.54,2,3,217337.95
1200036,1028956.54,1,4,57670.47
1200036,1028956.54,2,4,57670.47
1200036,1028956.54,1,5,39494.17
1200036,1028956.54,2,5,39494.17
1200036,1028956.54,1,6,63983.21
1200036,1028956.54,2,6,63983.21
1200036,1028956.54,1,7,33240.98
1200036,1028956.54,2,7,33240.98
1200036,1028956.54,1,8,77004.45
1200036,1028956.54,2,8,77004.45
1200036,1028956.54,1,9,31356.31
1200036,1028956.54,2,9,31356.31
1200036,1028956.54,1,10,58030.72
1200036,1028956.54,2,10,58030.72
1500213,1372842.021,1,-1,26111.2
1500213,1372842.021,2,-1,26111.2
1500213,1372842.021,1,1,14254.83
1500213,1372842.021,2,1,14254.83
1500213,1372842.021,1,2,10367.27
1500213,1372842.021,2,2,10367.27
1500213,1372842.021,1,3,5118.28
1500213,1372842.021,2,3,5118.28
1500213,1372842.021,1,4,4763.16
1500213,1372842.021,2,4,4763.16
1500213,1372842.021,1,5,40508.34
1500213,1372842.021,2,5,40508.34
1500213,1372842.021,1,8,47336.25
1500213,1372842.021,2,8,47336.25
1500213,1372842.021,1,9,3601.34
1500213,1372842.021,2,9,3601.34
2100258,784085.8428,1,-1,3822.11
2100258,784085.8428,2,-1,3822.11
2100258,784085.8428,1,1,1942.96
2100258,784085.8428,2,1,1942.96
2100258,784085.8428,1,2,4854.65
2100258,784085.8428,2,2,4854.65
2100258,784085.8428,1,5,2544.75
2100258,784085.8428,2,5,2544.75
2100258,784085.8428,1,8,4032.73
2100258,784085.8428,2,8,4032.73
2100258,784085.8428,1,9,1422.99
2100258,784085.8428,2,9,1422.99
2100258,784085.8428,1,10,1173.6
2100258,784085.8428,2,10,1173.6
600241,464865,1,-1,19012.36
600241,464865,2,-1,19012.36
600241,464865,1,2,31581.91
600241,464865,2,2,31581.91
600241,464865,1,3,70417.93
600241,464865,2,3,70417.93
600241,464865,1,4,12934.86
600241,464865,2,4,12934.86
300187,464865,1,-1,246.88
300187,464865,2,-1,246.88
1900011,244870.6973,1,-1,20652.18
1900011,244870.6973,2,-1,20652.18
1900011,244870.6973,1,1,20866.82
1900011,244870.6973,2,1,20866.82
1900011,244870.6973,1,2,15386.84
1900011,244870.6973,2,2,15386.84
1900011,244870.6973,1,3,36871.41
1900011,244870.6973,2,3,36871.41
1900011,244870.6973,1,4,83415.45
1900011,244870.6973,2,4,83415.45
1900011,244870.6973,1,7,17112.64
1900011,244870.6973,2,7,17112.64
1900011,244870.6973,1,8,22064.65
1900011,244870.6973,2,8,22064.65
1900011,244870.6973,1,9,13276.68
1900011,244870.6973,2,9,13276.68
1900011,244870.6973,1,10,15178.38
1900011,244870.6973,2,10,15178.38
300222,784085.8428,1,-1,51742.78
300222,784085.8428,2,-1,51742.78
300222,784085.8428,1,1,19783.05
300222,784085.8428,2,1,19783.05
300222,784085.8428,1,2,89386.12
300222,784085.8428,2,2,89386.12
300222,784085.8428,1,3,91754.43
300222,784085.8428,2,3,91754.43
300222,784085.8428,1,4,46331.35
300222,784085.8428,2,4,46331.35
300222,784085.8428,1,5,21037.31
300222,784085.8428,2,5,21037.31
300222,784085.8428,1,6,50622.93
300222,784085.8428,2,6,50622.93
300222,784085.8428,1,7,16615.8
300222,784085.8428,2,7,16615.8
300222,784085.8428,1,8,48220.14
300222,784085.8428,2,8,48220.14
300222,784085.8428,1,9,41441.28
300222,784085.8428,2,9,41441.28
300222,784085.8428,1,10,61432.61
300222,784085.8428,2,10,61432.61
2100176,1372842.021,1,-1,79894.43
2100176,1372842.021,2,-1,79894.43
2100176,1372842.021,1,1,54452.3
2100176,1372842.021,2,1,54452.3
2100176,1372842.021,1,2,142976.56
2100176,1372842.021,2,2,142976.56
2100176,1372842.021,1,3,114487.41
2100176,1372842.021,2,3,114487.41
2100176,1372842.021,1,4,143879.6
2100176,1372842.021,2,4,143879.6
2100176,1372842.021,1,5,49768.97
2100176,1372842.021,2,5,49768.97
2100176,1372842.021,1,6,163923.75
2100176,1372842.021,2,6,163923.75
2100176,1372842.021,1,7,87185.18
2100176,1372842.021,2,7,87185.18
2100176,1372842.021,1,9,87593.29
2100176,1372842.021,2,9,87593.29
2100176,1372842.021,1,10,101153.01
2100176,1372842.021,2,10,101153.01
153,397316.9854,1,-1,5745.25
153,397316.9854,2,-1,5745.25
153,397316.9854,1,1,4071.04
153,397316.9854,2,1,4071.04
153,397316.9854,1,3,10408.17
153,397316.9854,2,3,10408.17
153,397316.9854,1,5,4674.36
153,397316.9854,2,5,4674.36
153,397316.9854,1,6,7460.92
153,397316.9854,2,6,7460.92
153,397316.9854,1,7,31067.97
153,397316.9854,2,7,31067.97
600148,678018.8574,1,-1,1996.38
600148,678018.8574,2,-1,1996.38
600148,678018.8574,1,4,2029.1
600148,678018.8574,2,4,2029.1
600148,678018.8574,1,6,50377.64
600148,678018.8574,2,6,50377.64
600148,678018.8574,1,8,4799.82
600148,678018.8574,2,8,4799.82
1700197,907977.0205,1,-1,4671.91
1700197,907977.0205,2,-1,4671.91
1700197,907977.0205,1,1,12900.55
1700197,907977.0205,2,1,12900.55
1700197,907977.0205,1,3,35390.54
1700197,907977.0205,2,3,35390.54
1700197,907977.0205,1,4,14493.77
1700197,907977.0205,2,4,14493.77
1700197,907977.0205,1,6,8874.1
1700197,907977.0205,2,6,8874.1
1400302,907977.0205,1,-1,41074.77
1400302,907977.0205,2,-1,41074.77
1400302,907977.0205,1,1,28608.03
1400302,907977.0205,2,1,28608.03
1400302,907977.0205,1,2,3607.51
1400302,907977.0205,2,2,3607.51
1400302,907977.0205,1,3,57246.05
1400302,907977.0205,2,3,57246.05
1400302,907977.0205,1,4,24023.33
1400302,907977.0205,2,4,24023.33
1400302,907977.0205,1,5,63938.6
1400302,907977.0205,2,5,63938.6
1400302,907977.0205,1,6,42338.01
1400302,907977.0205,2,6,42338.01
1400302,907977.0205,1,7,177958.77
1400302,907977.0205,2,7,177958.77
1400302,907977.0205,1,8,14708.25
1400302,907977.0205,2,8,14708.25
1400302,907977.0205,1,9,39821.36
1400302,907977.0205,2,9,39821.36
1400302,907977.0205,1,10,34708.83
1400302,907977.0205,2,10,34708.83
2100126,2156927.863,1,-1,132556.9
2100126,2156927.863,2,-1,132556.9
2100126,2156927.863,1,1,176142.14
2100126,2156927.863,2,1,176142.14
2100126,2156927.863,1,2,116247.05
2100126,2156927.863,2,2,116247.05
2100126,2156927.863,1,3,95083.71
2100126,2156927.863,2,3,95083.71
2100126,2156927.863,1,4,402400.52
2100126,2156927.863,2,4,402400.52
2100126,2156927.863,1,5,83232.2
2100126,2156927.863,2,5,83232.2
2100126,2156927.863,1,6,127749.93
2100126,2156927.863,2,6,127749.93
2100126,2156927.863,1,7,149083.12
2100126,2156927.863,2,7,149083.12
2100126,2156927.863,1,8,108916.81
2100126,2156927.863,2,8,108916.81
2100126,2156927.863,1,9,173899.91
2100126,2156927.863,2,9,173899.91
2100126,2156927.863,1,10,38555.94
2100126,2156927.863,2,10,38555.94
1400184,1936933.561,1,-1,149950.8
1400184,1936933.561,2,-1,149950.8
1400184,1936933.561,1,1,137740.9
1400184,1936933.561,2,1,137740.9
1400184,1936933.561,1,2,78714.12
1400184,1936933.561,2,2,78714.12
1400184,1936933.561,1,3,104191.15
1400184,1936933.561,2,3,104191.15
1400184,1936933.561,1,4,79914.57
1400184,1936933.561,2,4,79914.57
1400184,1936933.561,1,5,113509.13
1400184,1936933.561,2,5,113509.13
1400184,1936933.561,1,6,140545.79
1400184,1936933.561,2,6,140545.79
1400184,1936933.561,1,7,46789.58
1400184,1936933.561,2,7,46789.58
1400184,1936933.561,1,8,157546.43
1400184,1936933.561,2,8,157546.43
1400184,1936933.561,1,9,214406.98
1400184,1936933.561,2,9,214406.98
1400184,1936933.561,1,10,141423.38
1400184,1936933.561,2,10,141423.38
1500123,244870.6973,1,-1,1911.68
1500123,244870.6973,2,-1,1911.68
1500123,244870.6973,1,9,1629.9
1500123,244870.6973,2,9,1629.9
1600202,1372842.021,1,-1,66919.24
1600202,1372842.021,2,-1,66919.24
1600202,1372842.021,1,2,82320.77
1600202,1372842.021,2,2,82320.77
1600202,1372842.021,1,3,3435.42
1600202,1372842.021,2,3,3435.42
1600202,1372842.021,1,4,34481.2
1600202,1372842.021,2,4,34481.2
1600202,1372842.021,1,5,127855.51
1600202,1372842.021,2,5,127855.51
1600202,1372842.021,1,7,29449.29
1600202,1372842.021,2,7,29449.29
1600202,1372842.021,1,8,98431.51
1600202,1372842.021,2,8,98431.51
1600202,1372842.021,1,9,122963.45
1600202,1372842.021,2,9,122963.45
1600202,1372842.021,1,10,83383.12
1600202,1372842.021,2,10,83383.12
1000050,2156927.863,1,-1,117139.51
1000050,2156927.863,2,-1,117139.51
1000050,2156927.863,1,1,293498.13
1000050,2156927.863,2,1,293498.13
1000050,2156927.863,1,2,82305.06
1000050,2156927.863,2,2,82305.06
1000050,2156927.863,1,3,112814.49
1000050,2156927.863,2,3,112814.49
1000050,2156927.863,1,4,93862.03
1000050,2156927.863,2,4,93862.03
1000050,2156927.863,1,5,88730.65
1000050,2156927.863,2,5,88730.65
1000050,2156927.863,1,6,55048.34
1000050,2156927.863,2,6,55048.34
1000050,2156927.863,1,7,86592.85
1000050,2156927.863,2,7,86592.85
1000050,2156927.863,1,8,103215.66
1000050,2156927.863,2,8,103215.66
1000050,2156927.863,1,9,155463.18
1000050,2156927.863,2,9,155463.18
1000050,2156927.863,1,10,201489.79
1000050,2156927.863,2,10,201489.79
500232,784085.8428,1,-1,49269.6
500232,784085.8428,2,-1,49269.6
500232,784085.8428,1,1,26032.45
500232,784085.8428,2,1,26032.45
500232,784085.8428,1,2,161126.5
500232,784085.8428,2,2,161126.5
500232,784085.8428,1,3,12565.37
500232,784085.8428,2,3,12565.37
500232,784085.8428,1,4,15932.92
500232,784085.8428,2,4,15932.92
500232,784085.8428,1,5,32758.02
500232,784085.8428,2,5,32758.02
500232,784085.8428,1,6,53671.32
500232,784085.8428,2,6,53671.32
500232,784085.8428,1,7,16896
500232,784085.8428,2,7,16896
500232,784085.8428,1,8,14706.12
500232,784085.8428,2,8,14706.12
500232,784085.8428,1,9,61989.99
500232,784085.8428,2,9,61989.99
500232,784085.8428,1,10,2557.96
500232,784085.8428,2,10,2557.96
1600203,1372842.021,1,-1,51794.08
1600203,1372842.021,2,-1,51794.08
1600203,1372842.021,1,1,148202.11
1600203,1372842.021,2,1,148202.11
1600203,1372842.021,1,2,50374.04
1600203,1372842.021,2,2,50374.04
1600203,1372842.021,1,3,28522.47
1600203,1372842.021,2,3,28522.47
1600203,1372842.021,1,4,114201.36
1600203,1372842.021,2,4,114201.36
1600203,1372842.021,1,5,24078.18
1600203,1372842.021,2,5,24078.18
1600203,1372842.021,1,6,113380.58
1600203,1372842.021,2,6,113380.58
1600203,1372842.021,1,7,119354.88
1600203,1372842.021,2,7,119354.88
1600203,1372842.021,1,8,11207.24
1600203,1372842.021,2,8,11207.24
1600203,1372842.021,1,9,38836.73
1600203,1372842.021,2,9,38836.73
1600203,1372842.021,1,10,68201.18
1600203,1372842.021,2,10,68201.18
1300118,244870.6973,1,-1,32992.21
1300118,244870.6973,2,-1,32992.21
1300118,244870.6973,1,2,10612.2
1300118,244870.6973,2,2,10612.2
1300118,244870.6973,1,4,45035.67
1300118,244870.6973,2,4,45035.67
1300118,244870.6973,1,5,30098.2
1300118,244870.6973,2,5,30098.2
1300118,244870.6973,1,6,59638.81
1300118,244870.6973,2,6,59638.81
1300118,244870.6973,1,7,65251.39
1300118,244870.6973,2,7,65251.39
1300118,244870.6973,1,8,38156.18
1300118,244870.6973,2,8,38156.18
1300118,244870.6973,1,9,39706.12
1300118,244870.6973,2,9,39706.12
1300118,244870.6973,1,10,39577.07
1300118,244870.6973,2,10,39577.07
100211,2401798.561,1,-1,194908.17
100211,2401798.561,2,-1,194908.17
100211,2401798.561,1,1,302249.73
100211,2401798.561,2,1,302249.73
100211,2401798.561,1,2,205533.92
100211,2401798.561,2,2,205533.92
100211,2401798.561,1,3,239671.38
100211,2401798.561,2,3,239671.38
100211,2401798.561,1,4,192390.6859
100211,2401798.561,2,4,192390.6859
100211,2401798.561,1,5,200667.83
100211,2401798.561,2,5,200667.83
100211,2401798.561,1,6,344828.95
100211,2401798.561,2,6,344828.95
100211,2401798.561,1,7,111404.31
100211,2401798.561,2,7,111404.31
100211,2401798.561,1,8,146251.06
100211,2401798.561,2,8,146251.06
100211,2401798.561,1,9,281778.68
100211,2401798.561,2,9,281778.68
100211,2401798.561,1,10,332713.41
100211,2401798.561,2,10,332713.41
284,350937.6826,1,-1,8480.95
284,350937.6826,2,-1,8480.95
284,350937.6826,1,1,30651.46
284,350937.6826,2,1,30651.46
284,350937.6826,1,4,40770.82
284,350937.6826,2,4,40770.82
284,350937.6826,1,5,17760.44
284,350937.6826,2,5,17760.44
284,350937.6826,1,7,21218.88
284,350937.6826,2,7,21218.88
284,350937.6826,1,9,30119
284,350937.6826,2,9,30119
300185,244870.6973,1,-1,3198.82
300185,244870.6973,2,-1,3198.82
300185,244870.6973,1,6,4857.4
300185,244870.6973,2,6,4857.4
300185,244870.6973,1,8,9563.74
300185,244870.6973,2,8,9563.74
300185,244870.6973,1,9,3816.57
300185,244870.6973,2,9,3816.57
1700247,1372842.021,1,-1,56046.94
1700247,1372842.021,2,-1,56046.94
1700247,1372842.021,1,1,3662.32
1700247,1372842.021,2,1,3662.32
1700247,1372842.021,1,2,89133.49
1700247,1372842.021,2,2,89133.49
1700247,1372842.021,1,3,25074.88
1700247,1372842.021,2,3,25074.88
1700247,1372842.021,1,4,83756.68
1700247,1372842.021,2,4,83756.68
1700247,1372842.021,1,5,3970.88
1700247,1372842.021,2,5,3970.88
1700247,1372842.021,1,6,109697.25
1700247,1372842.021,2,6,109697.25
1700247,1372842.021,1,7,81997.87
1700247,1372842.021,2,7,81997.87
1700247,1372842.021,1,8,85137.83
1700247,1372842.021,2,8,85137.83
1700247,1372842.021,1,9,30763.7
1700247,1372842.021,2,9,30763.7
1700247,1372842.021,1,10,146117.53
1700247,1372842.021,2,10,146117.53
1900284,2156927.863,1,-1,117999.22
1900284,2156927.863,2,-1,117999.22
1900284,2156927.863,1,1,117431.82
1900284,2156927.863,2,1,117431.82
1900284,2156927.863,1,2,39212.85
1900284,2156927.863,2,2,39212.85
1900284,2156927.863,1,3,129376.99
1900284,2156927.863,2,3,129376.99
1900284,2156927.863,1,4,87220.39
1900284,2156927.863,2,4,87220.39
1900284,2156927.863,1,5,247492.2554
1900284,2156927.863,2,5,247492.2554
1900284,2156927.863,1,6,89665.25
1900284,2156927.863,2,6,89665.25
1900284,2156927.863,1,7,107420.03
1900284,2156927.863,2,7,107420.03
1900284,2156927.863,1,8,423346.65
1900284,2156927.863,2,8,423346.65
1900284,2156927.863,1,9,109037.91
1900284,2156927.863,2,9,109037.91
1900284,2156927.863,1,10,182740.49
1900284,2156927.863,2,10,182740.49
2100123,244870.6973,1,-1,3984.56
2100123,244870.6973,2,-1,3984.56
2100123,244870.6973,1,6,27877.16
2100123,244870.6973,2,6,27877.16
2000311,1372842.021,1,-1,64553.34
2000311,1372842.021,2,-1,64553.34
2000311,1372842.021,1,1,24962.41
2000311,1372842.021,2,1,24962.41
2000311,1372842.021,1,2,43006.85
2000311,1372842.021,2,2,43006.85
2000311,1372842.021,1,3,101868.95
2000311,1372842.021,2,3,101868.95
2000311,1372842.021,1,4,26946.7
2000311,1372842.021,2,4,26946.7
2000311,1372842.021,1,5,103217.66
2000311,1372842.021,2,5,103217.66
2000311,1372842.021,1,6,65546.48
2000311,1372842.021,2,6,65546.48
2000311,1372842.021,1,7,54349.34
2000311,1372842.021,2,7,54349.34
2000311,1372842.021,1,8,79490.59
2000311,1372842.021,2,8,79490.59
2000311,1372842.021,1,9,80045.24
2000311,1372842.021,2,9,80045.24
2000311,1372842.021,1,10,59395.2
2000311,1372842.021,2,10,59395.2
1800079,2156927.863,1,-1,78383.12
1800079,2156927.863,2,-1,78383.12
1800079,2156927.863,1,1,60131.49
1800079,2156927.863,2,1,60131.49
1800079,2156927.863,1,2,256337.22
1800079,2156927.863,2,2,256337.22
1800079,2156927.863,1,3,23560.31
1800079,2156927.863,2,3,23560.31
1800079,2156927.863,1,4,161630.64
1800079,2156927.863,2,4,161630.64
1800079,2156927.863,1,5,96263.49
1800079,2156927.863,2,5,96263.49
1800079,2156927.863,1,6,118043.27
1800079,2156927.863,2,6,118043.27
1800079,2156927.863,1,7,77221.47
1800079,2156927.863,2,7,77221.47
1800079,2156927.863,1,8,98428.32
1800079,2156927.863,2,8,98428.32
1800079,2156927.863,1,9,133393.2
1800079,2156927.863,2,9,133393.2
1800079,2156927.863,1,10,21332.25
1800079,2156927.863,2,10,21332.25
1900159,2401798.561,1,-1,91098.3
1900159,2401798.561,2,-1,91098.3
1900159,2401798.561,1,1,99568.41
1900159,2401798.561,2,1,99568.41
1900159,2401798.561,1,2,32784.91
1900159,2401798.561,2,2,32784.91
1900159,2401798.561,1,3,78362.59
1900159,2401798.561,2,3,78362.59
1900159,2401798.561,1,4,59878.86
1900159,2401798.561,2,4,59878.86
1900159,2401798.561,1,5,160074.35
1900159,2401798.561,2,5,160074.35
1900159,2401798.561,1,6,153756.38
1900159,2401798.561,2,6,153756.38
1900159,2401798.561,1,7,26301.94
1900159,2401798.561,2,7,26301.94
1900159,2401798.561,1,8,131545.11
1900159,2401798.561,2,8,131545.11
1900159,2401798.561,1,9,126621.97
1900159,2401798.561,2,9,126621.97
1900159,2401798.561,1,10,106370.43
1900159,2401798.561,2,10,106370.43
1400202,1028956.54,1,-1,90944.16
1400202,1028956.54,2,-1,90944.16
1400202,1028956.54,1,1,44511.6
1400202,1028956.54,2,1,44511.6
1400202,1028956.54,1,2,13864.17
1400202,1028956.54,2,2,13864.17
1400202,1028956.54,1,3,101910.4
1400202,1028956.54,2,3,101910.4
1400202,1028956.54,1,4,59358.66
1400202,1028956.54,2,4,59358.66
1400202,1028956.54,1,5,225318.55
1400202,1028956.54,2,5,225318.55
1400202,1028956.54,1,6,47926.83
1400202,1028956.54,2,6,47926.83
1400202,1028956.54,1,7,2723.74
1400202,1028956.54,2,7,2723.74
1400202,1028956.54,1,8,30643.83
1400202,1028956.54,2,8,30643.83
1400202,1028956.54,1,9,89677.97
1400202,1028956.54,2,9,89677.97
1400202,1028956.54,1,10,166133.41
1400202,1028956.54,2,10,166133.41
1800150,907977.0205,1,-1,43716.32
1800150,907977.0205,2,-1,43716.32
1800150,907977.0205,1,1,21247.24
1800150,907977.0205,2,1,21247.24
1800150,907977.0205,1,2,35282.63
1800150,907977.0205,2,2,35282.63
1800150,907977.0205,1,5,33033.68
1800150,907977.0205,2,5,33033.68
1800150,907977.0205,1,6,26537.41
1800150,907977.0205,2,6,26537.41
1800150,907977.0205,1,7,16585.77
1800150,907977.0205,2,7,16585.77
1800150,907977.0205,1,8,3221.47
1800150,907977.0205,2,8,3221.47
1800150,907977.0205,1,9,75286.34
1800150,907977.0205,2,9,75286.34
1800150,907977.0205,1,10,32442.8
1800150,907977.0205,2,10,32442.8
1500215,907977.0205,1,-1,39702.72
1500215,907977.0205,2,-1,39702.72
1500215,907977.0205,1,1,55805.46
1500215,907977.0205,2,1,55805.46
1500215,907977.0205,1,2,43278.88
1500215,907977.0205,2,2,43278.88
1500215,907977.0205,1,3,23312.56
1500215,907977.0205,2,3,23312.56
1500215,907977.0205,1,4,38722.93
1500215,907977.0205,2,4,38722.93
1500215,907977.0205,1,5,24393.52
1500215,907977.0205,2,5,24393.52
1500215,907977.0205,1,6,33249.57
1500215,907977.0205,2,6,33249.57
1500215,907977.0205,1,7,48870.34
1500215,907977.0205,2,7,48870.34
1500215,907977.0205,1,8,23613.7
1500215,907977.0205,2,8,23613.7
1500215,907977.0205,1,9,78860.9
1500215,907977.0205,2,9,78860.9
1500215,907977.0205,1,10,45545.82
1500215,907977.0205,2,10,45545.82
1900246,753085.8428,1,-1,17665.08
1900246,753085.8428,2,-1,17665.08
1900246,753085.8428,1,1,179299.83
1900246,753085.8428,2,1,179299.83
1900246,753085.8428,1,2,2329.88
1900246,753085.8428,2,2,2329.88
1900246,753085.8428,1,3,45552.44
1900246,753085.8428,2,3,45552.44
1900246,753085.8428,1,8,24561.21
1900246,753085.8428,2,8,24561.21
1900246,753085.8428,1,9,26693.11
1900246,753085.8428,2,9,26693.11
1900246,753085.8428,1,10,270186.81
1900246,753085.8428,2,10,270186.81
1800270,464865,1,-1,4771.8
1800270,464865,2,-1,4771.8
1800270,464865,1,1,58429.68
1800270,464865,2,1,58429.68
1800270,464865,1,10,43128.85
1800270,464865,2,10,43128.85
800140,1372842.021,1,-1,67434.92
800140,1372842.021,2,-1,67434.92
800140,1372842.021,1,1,29842.01
800140,1372842.021,2,1,29842.01
800140,1372842.021,1,2,44385.14
800140,1372842.021,2,2,44385.14
800140,1372842.021,1,3,65025.55
800140,1372842.021,2,3,65025.55
800140,1372842.021,1,4,46590.64
800140,1372842.021,2,4,46590.64
800140,1372842.021,1,5,23922.43
800140,1372842.021,2,5,23922.43
800140,1372842.021,1,6,26793.89
800140,1372842.021,2,6,26793.89
800140,1372842.021,1,7,32666.16
800140,1372842.021,2,7,32666.16
800140,1372842.021,1,8,37139.65
800140,1372842.021,2,8,37139.65
800140,1372842.021,1,9,214261.48
800140,1372842.021,2,9,214261.48
800140,1372842.021,1,10,97548.69
800140,1372842.021,2,10,97548.69
700163,2050860.878,1,-1,49491.83
700163,2050860.878,2,-1,49491.83
700163,2050860.878,1,1,7340.57
700163,2050860.878,2,1,7340.57
700163,2050860.878,1,2,60588.54
700163,2050860.878,2,2,60588.54
700163,2050860.878,1,3,11633.36
700163,2050860.878,2,3,11633.36
700163,2050860.878,1,4,58285.9
700163,2050860.878,2,4,58285.9
700163,2050860.878,1,5,12024.99
700163,2050860.878,2,5,12024.99
700163,2050860.878,1,7,44612.72
700163,2050860.878,2,7,44612.72
700163,2050860.878,1,8,46094.52
700163,2050860.878,2,8,46094.52
700163,2050860.878,1,9,74965.89
700163,2050860.878,2,9,74965.89
700163,2050860.878,1,10,39555.45
700163,2050860.878,2,10,39555.45
1900105,106066.9854,1,-1,155.76
1900105,106066.9854,2,-1,155.76
1900105,106066.9854,1,3,3216.75
1900105,106066.9854,2,3,3216.75
1700028,678018.8574,1,-1,14268.3
1700028,678018.8574,2,-1,14268.3
1700028,678018.8574,1,2,9230.55
1700028,678018.8574,2,2,9230.55
1700028,678018.8574,1,6,14762.73
1700028,678018.8574,2,6,14762.73
300329,2156927.863,1,-1,57248.75
300329,2156927.863,2,-1,57248.75
300329,2156927.863,1,1,35850.09
300329,2156927.863,2,1,35850.09
300329,2156927.863,1,2,39941.44
300329,2156927.863,2,2,39941.44
300329,2156927.863,1,3,19570.08
300329,2156927.863,2,3,19570.08
300329,2156927.863,1,4,58131.89
300329,2156927.863,2,4,58131.89
300329,2156927.863,1,5,15609.88
300329,2156927.863,2,5,15609.88
300329,2156927.863,1,6,23474.39
300329,2156927.863,2,6,23474.39
300329,2156927.863,1,7,67723.87
300329,2156927.863,2,7,67723.87
300329,2156927.863,1,8,56857.05
300329,2156927.863,2,8,56857.05
300329,2156927.863,1,9,3379.59
300329,2156927.863,2,9,3379.59
300329,2156927.863,1,10,32215.94
300329,2156927.863,2,10,32215.94
1700128,2050860.878,1,-1,118067.08
1700128,2050860.878,2,-1,118067.08
1700128,2050860.878,1,1,39730.14
1700128,2050860.878,2,1,39730.14
1700128,2050860.878,1,2,72093.91
1700128,2050860.878,2,2,72093.91
1700128,2050860.878,1,3,130779.5
1700128,2050860.878,2,3,130779.5
1700128,2050860.878,1,4,62175.8
1700128,2050860.878,2,4,62175.8
1700128,2050860.878,1,5,158681.58
1700128,2050860.878,2,5,158681.58
1700128,2050860.878,1,6,165609.97
1700128,2050860.878,2,6,165609.97
1700128,2050860.878,1,7,188993.43
1700128,2050860.878,2,7,188993.43
1700128,2050860.878,1,8,56510.76
1700128,2050860.878,2,8,56510.76
1700128,2050860.878,1,9,69610.13
1700128,2050860.878,2,9,69610.13
1700128,2050860.878,1,10,148321.94
1700128,2050860.878,2,10,148321.94
2100210,2156927.863,1,-1,121120.22
2100210,2156927.863,2,-1,121120.22
2100210,2156927.863,1,1,129842.84
2100210,2156927.863,2,1,129842.84
2100210,2156927.863,1,2,199320.79
2100210,2156927.863,2,2,199320.79
2100210,2156927.863,1,3,87397.57
2100210,2156927.863,2,3,87397.57
2100210,2156927.863,1,4,194639.81
2100210,2156927.863,2,4,194639.81
2100210,2156927.863,1,5,90389.8
2100210,2156927.863,2,5,90389.8
2100210,2156927.863,1,6,168247.22
2100210,2156927.863,2,6,168247.22
2100210,2156927.863,1,7,38543.82
2100210,2156927.863,2,7,38543.82
2100210,2156927.863,1,8,149588.51
2100210,2156927.863,2,8,149588.51
2100210,2156927.863,1,9,59307.09
