item_id,coverage_id,areaperil_id,vulnerability_id,group_id
996, 500, 30, 30, 125
997, 497, 196, 196, 125
998, 498, 196, 196, 125
999, 499, 196, 196, 125
1000, 500, 196, 196, 125
1001, 501, 31, 31, 126
1002, 502, 31, 31, 126
1003, 503, 31, 31, 126
1004, 504, 31, 31, 126
1005, 501, 197, 197, 126
1006, 502, 197, 197, 126
1007, 503, 197, 197, 126
1008, 504, 197, 197, 126
1009, 505, 32, 32, 127
1010, 506, 32, 32, 127
1011, 507, 32, 32, 127
1012, 508, 32, 32, 127
1013, 505, 198, 198, 127
1014, 506, 198, 198, 127
1015, 507, 198, 198, 127
1016, 508, 198, 198, 127
1017, 509, 33, 33, 128
1018, 510, 33, 33, 128
1019, 511, 33, 33, 128
1020, 512, 33, 33, 128
1021, 509, 199, 199, 128
1022, 510, 199, 199, 128
1023, 511, 199, 199, 128
1024, 512, 199, 199, 128
1025, 513, 34, 34, 129
1026, 514, 34, 34, 129
1027, 515, 34, 34, 129
1028, 516, 34, 34, 129
1029, 513, 200, 200, 129
1030, 514, 200, 200, 129
1031, 515, 200, 200, 129
1032, 516, 200, 200, 129
1033, 517, 36, 36, 130
1034, 518, 36, 36, 130
1035, 519, 36, 36, 130
1036, 520, 36, 36, 130
1037, 517, 202, 202, 130
1038, 518, 202, 202, 130
1039, 519, 202, 202, 130
1040, 520, 202, 202, 130
1041, 521, 37, 37, 131
1042, 522, 37, 37, 131
1043, 523, 37, 37, 131
1044, 524, 37, 37, 131
1045, 521, 203, 203, 131
1046, 522, 203, 203, 131
1047, 523, 203, 203, 131
1048, 524, 203, 203, 131
1049, 525, 38, 38, 132
1050, 526, 38, 38, 132
1051, 527, 38, 38, 132
1052, 528, 38, 38, 132
1053, 525, 204, 204, 132
1054, 526, 204, 204, 132
1055, 527, 204, 204, 132
1056, 528, 204, 204, 132
1057, 529, 39, 39, 133
1058, 530, 39, 39, 133
1059, 531, 39, 39, 133
1060, 532, 39, 39, 133
1061, 529, 205, 205, 133
1062, 530, 205, 205, 133
1063, 531, 205, 205, 133
1064, 532, 205, 205, 133
1065, 533, 40, 40, 134
1066, 534, 40, 40, 134
1067, 535, 40, 40, 134
1068, 536, 40, 40, 134
1069, 533, 206, 206, 134
1070, 534, 206, 206, 134
1071, 535, 206, 206, 134
1072, 536, 206, 206, 134
1073, 537, 41, 41, 135
1074, 538, 41, 41, 135
1075, 539, 41, 41, 135
1076, 540, 41, 41, 135
1077, 537, 207, 207, 135
1078, 538, 207, 207, 135
1079, 539, 207, 207, 135
1080, 540, 207, 207, 135
1081, 541, 42, 42, 136
1082, 542, 42, 42, 136
1083, 543, 42, 42, 136
1084, 544, 42, 42, 136
1085, 541, 208, 208, 136
1086, 542, 208, 208, 136
1087, 543, 208, 208, 136
1088, 544, 208, 208, 136
1089, 545, 43, 43, 137
1090, 546, 43, 43, 137
1091, 547, 43, 43, 137
1092, 548, 43, 43, 137
1093, 545, 209, 209, 137
1094, 546, 209, 209, 137
1095, 547, 209, 209, 137
1096, 548, 209, 209, 137
1097, 549, 44, 44, 138
1098, 550, 44, 44, 138
1099, 551, 44, 44, 138
1100, 552, 44, 44, 138
1101, 549, 210, 210, 138
1102, 550, 210, 210, 138
1103, 551, 210, 210, 138
1104, 552, 210, 210, 138
1105, 553, 45, 45, 139
1106, 554, 45, 45, 139
1107, 555, 45, 45, 139
1108, 556, 45, 45, 139
1109, 553, 211, 211, 139
1110, 554, 211, 211, 139
1111, 555, 211, 211, 139
1112, 556, 211, 211, 139
1113, 557, 47, 47, 140
1114, 558, 47, 47, 140
1115, 559, 47, 47, 140
1116, 560, 47, 47, 140
1117, 557, 213, 213, 140
1118, 558, 213, 213, 140
1119, 559, 213, 213, 140
1120, 560, 213, 213, 140
1121, 561, 48, 48, 141
1122, 562, 48, 48, 141
1123, 563, 48, 48, 141
1124, 564, 48, 48, 141
1125, 561, 214, 214, 141
1126, 562, 214, 214, 141
1127, 563, 214, 214, 141
1128, 564, 214, 214, 141
1129, 565, 49, 49, 142
1130, 566, 49, 49, 142
1131, 567, 49, 49, 142
1132, 568, 49, 49, 142
1133, 565, 215, 215, 142
1134, 566, 215, 215, 142
1135, 567, 215, 215, 142
1136, 568, 215, 215, 142
1137, 569, 50, 50, 143
1138, 570, 50, 50, 143
1139, 571, 50, 50, 143
1140, 572, 50, 50, 143
1141, 569, 216, 216, 143
1142, 570, 216, 216, 143
1143, 571, 216, 216, 143
1144, 572, 216, 216, 143
1145, 573, 51, 51, 144
1146, 574, 51, 51, 144
1147, 575, 51, 51, 144
1148, 576, 51, 51, 144
1149, 573, 217, 217, 144
1150, 574, 217, 217, 144
1151, 575, 217, 217, 144
1152, 576, 217, 217, 144
1153, 577, 52, 52, 145
1154, 578, 52, 52, 145
1155, 579, 52, 52, 145
1156, 580, 52, 52, 145
1157, 577, 218, 218, 145
1158, 578, 218, 218, 145
1159, 579, 218, 218, 145
1160, 580, 218, 218, 145
1161, 581, 53, 53, 146
1162, 582, 53, 53, 146
1163, 583, 53, 53, 146
1164, 584, 53, 53, 146
1165, 581, 219, 219, 146
1166, 582, 219, 219, 146
1167, 583, 219, 219, 146
1168, 584, 219, 219, 146
1169, 585, 54, 54, 147
1170, 586, 54, 54, 147
1171, 587, 54, 54, 147
1172, 588, 54, 54, 147
1173, 585, 220, 220, 147
1174, 586, 220, 220, 147
1175, 587, 220, 220, 147
1176, 588, 220, 220, 147
1177, 589, 55, 55, 148
1178, 590, 55, 55, 148
1179, 591, 55, 55, 148
1180, 592, 55, 55, 148
1181, 589, 221, 221, 148
1182, 590, 221, 221, 148
1183, 591, 221, 221, 148
1184, 592, 221, 221, 148
1185, 593, 56, 56, 149
1186, 594, 56, 56, 149
1187, 595, 56, 56, 149
1188, 596, 56, 56, 149
1189, 593, 0, 0, 149
1190, 594, 0, 0, 149
1191, 595, 0, 0, 149
1192, 596, 0, 0, 149
1193, 597, 58, 58, 150
1194, 598, 58, 58, 150
1195, 599, 58, 58, 150
1196, 600, 58, 58, 150
1197, 597, 224, 224, 150
1198, 598, 224, 224, 150
1199, 599, 224, 224, 150
1200, 600, 224, 224, 150
1201, 601, 59, 59, 151
1202, 602, 59, 59, 151
1203, 603, 59, 59, 151
1204, 604, 59, 59, 151
1205, 601, 225, 225, 151
1206, 602, 225, 225, 151
1207, 603, 225, 225, 151
1208, 604, 225, 225, 151
1209, 605, 60, 60, 152
1210, 606, 60, 60, 152
1211, 607, 60, 60, 152
1212, 608, 60, 60, 152
1213, 605, 226, 226, 152
1214, 606, 226, 226, 152
1215, 607, 226, 226, 152
1216, 608, 226, 226, 152
1217, 609, 61, 61, 153
1218, 610, 61, 61, 153
1219, 611, 61, 61, 153
1220, 612, 61, 61, 153
1221, 609, 0, 0, 153
1222, 610, 0, 0, 153
1223, 611, 0, 0, 153
1224, 612, 0, 0, 153
1225, 613, 62, 62, 154
1226, 614, 62, 62, 154
1227, 615, 62, 62, 154
1228, 616, 62, 62, 154
1229, 613, 228, 228, 154
1230, 614, 228, 228, 154
1231, 615, 228, 228, 154
1232, 616, 228, 228, 154
1233, 617, 63, 63, 155
1234, 618, 63, 63, 155
1235, 619, 63, 63, 155
1236, 620, 63, 63, 155
1237, 617, 229, 229, 155
1238, 618, 229, 229, 155
1239, 619, 229, 229, 155
1240, 620, 229, 229, 155
1241, 621, 64, 64, 156
1242, 622, 64, 64, 156
1243, 623, 64, 64, 156
1244, 624, 64, 64, 156
1245, 621, 230, 230, 156
1246, 622, 230, 230, 156
1247, 623, 230, 230, 156
1248, 624, 230, 230, 156
1249, 625, 65, 65, 157
1250, 626, 65, 65, 157
1251, 627, 65, 65, 157
1252, 628, 65, 65, 157
1253, 625, 0, 0, 157
1254, 626, 0, 0, 157
1255, 627, 0, 0, 157
1256, 628, 0, 0, 157
1257, 629, 66, 66, 158
1258, 630, 66, 66, 158
1259, 631, 66, 66, 158
1260, 632, 66, 66, 158
1261, 629, 232, 232, 158
1262, 630, 232, 232, 158
1263, 631, 232, 232, 158
1264, 632, 232, 232, 158
1265, 633, 67, 67, 159
1266, 634, 67, 67, 159
1267, 635, 67, 67, 159
1268, 636, 67, 67, 159
1269, 633, 233, 233, 159
1270, 634, 233, 233, 159
1271, 635, 233, 233, 159
1272, 636, 233, 233, 159
1273, 637, 69, 69, 160
1274, 638, 69, 69, 160
1275, 639, 69, 69, 160
1276, 640, 69, 69, 160
1277, 637, 235, 235, 160
1278, 638, 235, 235, 160
1279, 639, 235, 235, 160
1280, 640, 235, 235, 160
1281, 641, 70, 70, 161
1282, 642, 70, 70, 161
1283, 643, 70, 70, 161
1284, 644, 70, 70, 161
1285, 641, 0, 0, 161
1286, 642, 0, 0, 161
1287, 643, 0, 0, 161
1288, 644, 0, 0, 161
1289, 645, 71, 71, 162
1290, 646, 71, 71, 162
1291, 647, 71, 71, 162
1292, 648, 71, 71, 162
1293, 645, 237, 237, 162
1294, 646, 237, 237, 162
1295, 647, 237, 237, 162
1296, 648, 237, 237, 162
1297, 649, 72, 72, 163
1298, 650, 72, 72, 163
1299, 651, 72, 72, 163
1300, 652, 72, 72, 163
1301, 649, 238, 238, 163
1302, 650, 238, 238, 163
1303, 651, 238, 238, 163
1304, 652, 238, 238, 163
1305, 653, 73, 73, 164
1306, 654, 73, 73, 164
1307, 655, 73, 73, 164
1308, 656, 73, 73, 164
1309, 653, 239, 239, 164
1310, 654, 239, 239, 164
1311, 655, 239, 239, 164
1312, 656, 239, 239, 164
1313, 657, 74, 74, 165
1314, 658, 74, 74, 165
1315, 659, 74, 74, 165
1316, 660, 74, 74, 165
1317, 657, 0, 0, 165
1318, 658, 0, 0, 165
1319, 659, 0, 0, 165
1320, 660, 0, 0, 165
1321, 661, 75, 75, 166
1322, 662, 75, 75, 166
1323, 663, 75, 75, 166
1324, 664, 75, 75, 166
1325, 661, 241, 241, 166
1326, 662, 241, 241, 166
1327, 663, 241, 241, 166
1328, 664, 241, 241, 166
