EVENT_ID,IDX,PROG_ID,OUTPUT_ID,LAYER_ID,LOSS
100027,75,1,1,1,0
100027,75,1,1,2,0
600148,97,1,1,1,0
600148,97,1,1,2,0
600299,36,1,1,1,0
600299,36,1,1,2,0
100067,38,1,1,1,0
100067,38,1,1,2,0
400080,75,1,1,1,0
400080,75,1,1,2,455.85339
100067,32,1,1,1,0
100067,32,1,1,2,0
500057,97,1,1,1,0
500057,97,1,1,2,0
200033,62,1,1,1,0
200033,62,1,1,2,0
153,27,1,1,1,0
153,27,1,1,2,0
400070,74,1,1,1,4114.709
400070,74,1,1,2,8607.8477
328,86,1,1,1,0
328,86,1,1,2,0
300023,59,1,1,1,0
300023,59,1,1,2,0
300222,21,1,1,1,5479.874
300222,21,1,1,2,10883.123
900335,27,1,1,1,0
900335,27,1,1,2,0
600138,86,1,1,1,0
600138,86,1,1,2,0
400263,43,1,1,1,13322.803
400263,43,1,1,2,23954.67
200324,22,1,1,1,0
200324,22,1,1,2,0
93,6,1,1,1,1451.5952
93,6,1,1,2,4169.3252
139,65,1,1,1,0
139,65,1,1,2,0
240,29,1,1,1,4181.2231
240,29,1,1,2,8718.7051
600225,92,1,1,1,0
600225,92,1,1,2,286.53662
600138,25,1,1,1,0
600138,25,1,1,2,0
300329,58,1,1,1,0
300329,58,1,1,2,0
700268,18,1,1,1,0
700268,18,1,1,2,0
200158,9,1,1,1,0
200158,9,1,1,2,1527.3574
42,96,1,1,1,20567.225
42,96,1,1,2,36028.707
400017,4,1,1,1,0
400017,4,1,1,2,313.0918
400017,65,1,1,1,0
400017,65,1,1,2,79.652832
300300,89,1,1,1,0
300300,89,1,1,2,0
283,98,1,1,1,0
283,98,1,1,2,0
316,47,1,1,1,4167.1738
316,47,1,1,2,8695.2891
500295,100,1,1,1,0
500295,100,1,1,2,0
500219,40,1,1,1,2166.1465
500219,40,1,1,2,5360.2441
500170,11,1,1,1,0
500170,11,1,1,2,0
500168,60,1,1,1,0
500168,60,1,1,2,0
500295,77,1,1,1,0
500295,77,1,1,2,0
300062,87,1,1,1,0
300062,87,1,1,2,1392.0767
300154,66,1,1,1,0
300154,66,1,1,2,0
300170,60,1,1,1,0
300170,60,1,1,2,0
500153,34,1,1,1,0
500153,34,1,1,2,0
300300,67,1,1,1,0
300300,67,1,1,2,0
100050,35,1,1,1,0
100050,35,1,1,2,578.13086
300170,66,1,1,1,7860.9888
300170,66,1,1,2,14851.647
700258,55,1,1,1,2335.3237
700258,55,1,1,2,5642.2061
800167,26,1,1,1,0
800167,26,1,1,2,0
700055,65,1,1,1,0
700055,65,1,1,2,0
300229,97,1,1,1,4354.8652
300229,97,1,1,2,9008.1084
300055,18,1,1,1,0
300055,18,1,1,2,0
900203,14,1,1,1,10343.689
900203,14,1,1,2,18989.482
200306,64,1,1,1,0
200306,64,1,1,2,0
700301,66,1,1,1,1886.5454
700301,66,1,1,2,4894.2422
200196,63,1,1,1,16021.267
200196,63,1,1,2,28452.109
153,20,1,1,1,0
153,20,1,1,2,0
800210,24,1,1,1,6461.9761
800210,24,1,1,2,12519.96
700303,53,1,1,1,0
700303,53,1,1,2,0
800210,30,1,1,1,0
800210,30,1,1,2,0
300321,30,1,1,1,0
300321,30,1,1,2,0
56,1,1,1,1,1687.2566
56,1,1,1,2,4562.0942
300185,98,1,1,1,0
300185,98,1,1,2,0
800019,60,1,1,1,0
800019,60,1,1,2,0
600024,64,1,1,1,0
600024,64,1,1,2,0
700288,66,1,1,1,6010.6348
700288,66,1,1,2,11767.725
400263,49,1,1,1,2321.9978
400263,49,1,1,2,5619.9961
328,93,1,1,1,0
328,93,1,1,2,0
200158,36,1,1,1,1069.5527
200158,36,1,1,2,3532.5879
300187,1,1,1,1,0
300187,1,1,1,2,0
700055,64,1,1,1,0
700055,64,1,1,2,0
100027,90,1,1,1,0
100027,90,1,1,2,0
500295,99,1,1,1,0
500295,99,1,1,2,0
138,98,1,1,1,4987.334
138,98,1,1,2,10062.223
300154,67,1,1,1,0
300154,67,1,1,2,0
93,12,1,1,1,3026.6233
93,12,1,1,2,6794.3721
1000050,97,1,1,1,0
1000050,97,1,1,2,0
300185,24,1,1,1,0
300185,24,1,1,2,0
300055,68,1,1,1,0
300055,68,1,1,2,0
900022,62,1,1,1,13199.511
900022,62,1,1,2,23749.184
600279,39,1,1,1,4160.2026
600279,39,1,1,2,8683.6709
300062,4,1,1,1,940.28912
300062,4,1,1,2,3317.1484
300055,39,1,1,1,2133.75
300055,39,1,1,2,5306.25
139,64,1,1,1,0
139,64,1,1,2,0
240,56,1,1,1,6907.5986
240,56,1,1,2,13262.664
179,21,1,1,1,0
179,21,1,1,2,0
600225,8,1,1,1,10566.937
600225,8,1,1,2,19361.561
125,9,1,1,1,0
125,9,1,1,2,0
300222,44,1,1,1,317.87961
300222,44,1,1,2,2279.7993
800167,31,1,1,1,1678.0732
800167,31,1,1,2,4546.7886
500168,54,1,1,1,0
500168,54,1,1,2,0
138,75,1,1,1,0
138,75,1,1,2,971.90491
262,19,1,1,1,2550.9822
262,19,1,1,2,6001.6367
138,69,1,1,1,1654.4491
138,69,1,1,2,4507.415
900022,91,1,1,1,197.7375
900022,91,1,1,2,2079.5625
119,100,1,1,1,2887.0527
119,100,1,1,2,6561.7544
300222,22,1,1,1,0
300222,22,1,1,2,0
300229,9,1,1,1,0
300229,9,1,1,2,0
600210,83,1,1,1,7082.2739
600210,83,1,1,2,13553.789
56,91,1,1,1,0
56,91,1,1,2,0
600138,81,1,1,1,0
600138,81,1,1,2,0
900315,81,1,1,1,0
900315,81,1,1,2,0
200306,43,1,1,1,0
200306,43,1,1,2,0
198,19,1,1,1,0
198,19,1,1,2,0
100110,82,1,1,1,0
100110,82,1,1,2,0
200162,6,1,1,1,856.44818
200162,6,1,1,2,3177.4136
600044,2,1,1,1,0
600044,2,1,1,2,0
700303,52,1,1,1,0
700303,52,1,1,2,0
200041,12,1,1,1,285.00061
200041,12,1,1,2,2225.001
400070,68,1,1,1,475.38809
400070,68,1,1,2,2542.3135
700158,91,1,1,1,14952.96
700158,91,1,1,2,26671.6
300154,89,1,1,1,0
300154,89,1,1,2,0
600198,18,1,1,1,0
600198,18,1,1,2,0
900307,70,1,1,1,0
900307,70,1,1,2,0
300055,17,1,1,1,0
300055,17,1,1,2,0
600225,43,1,1,1,3820.2915
600225,43,1,1,2,8117.1523
100228,50,1,1,1,0
100228,50,1,1,2,0
300062,59,1,1,1,0
300062,59,1,1,2,1212.9404
500219,7,1,1,1,3245.2678
500219,7,1,1,2,7158.7793
100221,17,1,1,1,0
100221,17,1,1,2,0
316,96,1,1,1,9685.6191
316,96,1,1,2,17892.697
800028,95,1,1,1,0
800028,95,1,1,2,0
26,7,1,1,1,0
26,7,1,1,2,0
500121,71,1,1,1,0
500121,71,1,1,2,0
179,27,1,1,1,0
179,27,1,1,2,0
300033,37,1,1,1,2363.9497
300033,37,1,1,2,5689.916
1000050,42,1,1,1,265.84778
1000050,42,1,1,2,2193.0796
700301,65,1,1,1,6681.7334
700301,65,1,1,2,12886.222
600119,31,1,1,1,0
600119,31,1,1,2,0
93,34,1,1,1,962.23395
93,34,1,1,2,3353.7231
900203,48,1,1,1,3175.1948
900203,48,1,1,2,7041.9912
800167,25,1,1,1,3020.2451
800167,25,1,1,2,6783.7417
600119,38,1,1,1,0
600119,38,1,1,2,0
300055,46,1,1,1,0
300055,46,1,1,2,1086.7285
900022,40,1,1,1,1187.8442
900022,40,1,1,2,3729.7402
200196,41,1,1,1,0
200196,41,1,1,2,0
100228,21,1,1,1,0
100228,21,1,1,2,0
100050,29,1,1,1,3764.0784
100050,29,1,1,2,8023.4639
153,48,1,1,1,0
153,48,1,1,2,0
700258,49,1,1,1,1096.6205
700258,49,1,1,2,3577.7007
700055,71,1,1,1,0
700055,71,1,1,2,0
900124,17,1,1,1,0
900124,17,1,1,2,0
153,26,1,1,1,0
153,26,1,1,2,0
200158,58,1,1,1,5336.7329
200158,58,1,1,2,10644.555
600138,58,1,1,1,0
600138,58,1,1,2,0
900082,44,1,1,1,0
900082,44,1,1,2,0
119,77,1,1,1,7126.7861
119,77,1,1,2,13627.977
200033,39,1,1,1,0
200033,39,1,1,2,0
42,68,1,1,1,22177.82
42,68,1,1,2,38713.031
119,71,1,1,1,4256.1177
119,71,1,1,2,8843.5293
300300,87,1,1,1,0
300300,87,1,1,2,0
300055,52,1,1,1,0
300055,52,1,1,2,883.36914
300170,51,1,1,1,0
300170,51,1,1,2,0
900022,46,1,1,1,0
900022,46,1,1,2,0
800270,52,1,1,1,0
800270,52,1,1,2,0
100136,45,1,1,1,0
100136,45,1,1,2,0
300033,95,1,1,1,0
300033,95,1,1,2,0
900307,48,1,1,1,0
900307,48,1,1,2,0
900022,7,1,1,1,0
900022,7,1,1,2,425.63074
600119,87,1,1,1,0
600119,87,1,1,2,0
42,74,1,1,1,6361.6865
42,74,1,1,2,12352.811
200033,33,1,1,1,0
200033,33,1,1,2,0
600063,40,1,1,1,0
600063,40,1,1,2,0
900082,50,1,1,1,0
900082,50,1,1,2,0
100257,37,1,1,1,0
100257,37,1,1,2,0
500232,15,1,1,1,1577.1935
500232,15,1,1,2,4378.6558
800140,18,1,1,1,0
800140,18,1,1,2,204.48248
100260,11,1,1,1,0
100260,11,1,1,2,0
284,69,1,1,1,0
284,69,1,1,2,0
300055,85,1,1,1,0
300055,85,1,1,2,0
400263,24,1,1,1,14453.663
400263,24,1,1,2,25839.438
153,14,1,1,1,0
153,14,1,1,2,0
600044,66,1,1,1,0
600044,66,1,1,2,0
900312,60,1,1,1,0
900312,60,1,1,2,0
800012,23,1,1,1,0
800012,23,1,1,2,0
700301,56,1,1,1,0
700301,56,1,1,2,0
300062,77,1,1,1,0
300062,77,1,1,2,0
300258,49,1,1,1,1379.4674
300258,49,1,1,2,4049.1123
900171,33,1,1,1,0
900171,33,1,1,2,0
200341,80,1,1,1,0
200341,80,1,1,2,0
100175,72,1,1,1,0
100175,72,1,1,2,0
300037,53,1,1,1,0
300037,53,1,1,2,0
100260,81,1,1,1,0
100260,81,1,1,2,0
400070,3,1,1,1,1853.7281
400070,3,1,1,2,4839.5469
900203,88,1,1,1,457.88907
900203,88,1,1,2,2513.1484
1000022,92,1,1,1,0
1000022,92,1,1,2,0
600148,81,1,1,1,0
600148,81,1,1,2,0
800276,27,1,1,1,1249.0835
800276,27,1,1,2,3831.8057
900315,24,1,1,1,0
900315,24,1,1,2,0
125,16,1,1,1,0
125,16,1,1,2,0
600198,20,1,1,1,0
600198,20,1,1,2,0
600279,85,1,1,1,2945.9158
600279,85,1,1,2,6659.8594
500171,82,1,1,1,0
500171,82,1,1,2,0
900124,58,1,1,1,0
900124,58,1,1,2,0
200158,35,1,1,1,1395.4559
200158,35,1,1,2,4075.7598
1000068,19,1,1,1,12020.6
1000068,19,1,1,2,21784.332
316,76,1,1,1,4725.5879
316,76,1,1,2,9625.9795
100050,32,1,1,1,2868.1814
100050,32,1,1,2,6530.3022
100067,16,1,1,1,0
100067,16,1,1,2,0
200033,56,1,1,1,0
200033,56,1,1,2,0
900124,16,1,1,1,0
900124,16,1,1,2,0
56,97,1,1,1,0
56,97,1,1,2,207.53174
42,32,1,1,1,8429.6592
42,32,1,1,2,15799.432
300023,75,1,1,1,9263.8203
300023,75,1,1,2,17189.699
800270,3,1,1,1,0
800270,3,1,1,2,0
500153,11,1,1,1,0
500153,11,1,1,2,0
100221,60,1,1,1,0
100221,60,1,1,2,0
283,92,1,1,1,0
283,92,1,1,2,276.27344
700303,46,1,1,1,0
700303,46,1,1,2,0
139,7,1,1,1,0
139,7,1,1,2,0
284,98,1,1,1,0
284,98,1,1,2,0
800140,47,1,1,1,0
800140,47,1,1,2,0
500232,44,1,1,1,0
500232,44,1,1,2,1185.7545
700055,62,1,1,1,0
700055,62,1,1,2,0
163,9,1,1,1,0
163,9,1,1,2,0
600246,33,1,1,1,0
600246,33,1,1,2,0
56,90,1,1,1,4788.5347
56,90,1,1,2,9730.8906
700055,91,1,1,1,0
700055,91,1,1,2,0
600198,97,1,1,1,0
600198,97,1,1,2,0
700268,2,1,1,1,0
700268,2,1,1,2,0
900307,87,1,1,1,0
900307,87,1,1,2,0
200158,6,1,1,1,5579.4399
200158,6,1,1,2,11049.066
240,13,1,1,1,4275.4214
240,13,1,1,2,8875.7021
300023,88,1,1,1,7470.4243
300023,88,1,1,2,14200.707
300037,95,1,1,1,0
300037,95,1,1,2,0
200196,53,1,1,1,0
200196,53,1,1,2,0
900335,11,1,1,1,0
900335,11,1,1,2,0
200324,6,1,1,1,1943.6766
200324,6,1,1,2,4989.4609
100228,14,1,1,1,0
100228,14,1,1,2,0
119,75,1,1,1,1640.8053
119,75,1,1,2,4484.6753
400017,81,1,1,1,817.14508
400017,81,1,1,2,3111.9084
600063,43,1,1,1,0
600063,43,1,1,2,0
100136,38,1,1,1,0
100136,38,1,1,2,0
600279,24,1,1,1,0
600279,24,1,1,2,0
1000050,6,1,1,1,24525.467
1000050,6,1,1,2,42625.777
240,26,1,1,1,6789.3887
240,26,1,1,2,13065.647
600225,76,1,1,1,3129.0295
600225,76,1,1,2,6965.0488
900022,39,1,1,1,0
900022,39,1,1,2,0
900307,74,1,1,1,0
900307,74,1,1,2,0
100228,75,1,1,1,0
100228,75,1,1,2,0
500219,56,1,1,1,10291.557
500219,56,1,1,2,18902.594
800167,10,1,1,1,4277.7451
800167,10,1,1,2,8879.5752
200041,83,1,1,1,0
200041,83,1,1,2,835.28918
500121,75,1,1,1,0
500121,75,1,1,2,0
500170,27,1,1,1,0
500170,27,1,1,2,0
600138,70,1,1,1,0
600138,70,1,1,2,0
179,22,1,1,1,0
179,22,1,1,2,0
500291,4,1,1,1,206.45392
500291,4,1,1,2,2094.0898
300222,5,1,1,1,1431.0665
300222,5,1,1,2,4135.1108
700301,63,1,1,1,6736.4111
700301,63,1,1,2,12977.352
700301,69,1,1,1,1549.0157
700301,69,1,1,2,4331.6929
600063,85,1,1,1,0
600063,85,1,1,2,0
300154,82,1,1,1,0
300154,82,1,1,2,0
900082,5,1,1,1,0
900082,5,1,1,2,0
400222,100,1,1,1,373.10904
400222,100,1,1,2,2371.8484
600279,23,1,1,1,1097.8934
600279,23,1,1,2,3579.8223
300329,64,1,1,1,0
300329,64,1,1,2,0
200162,3,1,1,1,1587.5591
200162,3,1,1,2,4395.9316
400263,65,1,1,1,245.2462
400263,65,1,1,2,2158.7437
100027,74,1,1,1,0
100027,74,1,1,2,0
270,2,1,1,1,0
270,2,1,1,2,0
500168,38,1,1,1,0
500168,38,1,1,2,0
600119,76,1,1,1,0
600119,76,1,1,2,0
800167,15,1,1,1,1404.2778
800167,15,1,1,2,4090.4629
300154,83,1,1,1,0
300154,83,1,1,2,0
200306,68,1,1,1,0
200306,68,1,1,2,0
139,48,1,1,1,0
139,48,1,1,2,0
600024,48,1,1,1,0
600024,48,1,1,2,0
800019,76,1,1,1,0
800019,76,1,1,2,0
1000050,7,1,1,1,9309.8848
1000050,7,1,1,2,17266.475
900315,65,1,1,1,0
900315,65,1,1,2,0
100221,11,1,1,1,0
100221,11,1,1,2,0
600225,69,1,1,1,8975.6387
600225,69,1,1,2,16709.396
300222,47,1,1,1,0
300222,47,1,1,2,0
600148,40,1,1,1,0
600148,40,1,1,2,0
500291,87,1,1,1,1592.1938
500291,87,1,1,2,4403.6563
600210,99,1,1,1,0
600210,99,1,1,2,305.75647
500219,36,1,1,1,0
500219,36,1,1,2,7.9989624
100110,66,1,1,1,0
100110,66,1,1,2,0
262,3,1,1,1,0
262,3,1,1,2,0
119,84,1,1,1,0
119,84,1,1,2,589.93701
200334,18,1,1,1,0
200334,18,1,1,2,0
300321,11,1,1,1,0
300321,11,1,1,2,0
138,53,1,1,1,4141.4287
138,53,1,1,2,8652.3809
200190,78,1,1,1,0
200190,78,1,1,2,0
300185,8,1,1,1,0
300185,8,1,1,2,0
100228,34,1,1,1,0
100228,34,1,1,2,0
300037,20,1,1,1,0
300037,20,1,1,2,0
400070,52,1,1,1,643.95325
400070,52,1,1,2,2823.2554
300329,93,1,1,1,790.63361
300329,93,1,1,2,3067.7227
700288,79,1,1,1,587.81311
700288,79,1,1,2,2729.6885
700268,22,1,1,1,0
700268,22,1,1,2,0
800210,92,1,1,1,83.146729
800210,92,1,1,2,1888.5779
198,3,1,1,1,0
198,3,1,1,2,0
900022,75,1,1,1,0
900022,75,1,1,2,0
900171,74,1,1,1,0
900171,74,1,1,2,0
400021,41,1,1,1,10825.727
400021,41,1,1,2,19792.877
119,55,1,1,1,32418.529
119,55,1,1,2,55780.879
179,14,1,1,1,0
179,14,1,1,2,0
900335,68,1,1,1,0
900335,68,1,1,2,0
300062,43,1,1,1,142.7373
300062,43,1,1,2,1987.8955
42,52,1,1,1,64735.465
42,52,1,1,2,109642.44
900171,32,1,1,1,0
900171,32,1,1,2,0
400017,61,1,1,1,0
400017,61,1,1,2,0
200033,55,1,1,1,0
200033,55,1,1,2,0
600225,27,1,1,1,349.01031
600225,27,1,1,2,2331.6838
100221,53,1,1,1,3431.1934
100221,53,1,1,2,7468.6553
900307,54,1,1,1,0
900307,54,1,1,2,0
200196,12,1,1,1,0
200196,12,1,1,2,0
139,41,1,1,1,0
139,41,1,1,2,0
500097,60,1,1,1,0
500097,60,1,1,2,0
500097,89,1,1,1,3610.0596
500097,89,1,1,2,7766.7656
700055,13,1,1,1,0
700055,13,1,1,2,0
600119,67,1,1,1,0
600119,67,1,1,2,421.81445
42,65,1,1,1,2453.428
42,65,1,1,2,5839.0464
500121,55,1,1,1,0
500121,55,1,1,2,0
800270,45,1,1,1,0
800270,45,1,1,2,0
600119,47,1,1,1,0
600119,47,1,1,2,714.58313
500042,62,1,1,1,838.24518
500042,62,1,1,2,3147.0752
300055,10,1,1,1,0
300055,10,1,1,2,0
100211,90,1,1,1,28172.389
100211,90,1,1,2,48703.98
179,43,1,1,1,0
179,43,1,1,2,0
300033,53,1,1,1,0
300033,53,1,1,2,1393.9785
300062,72,1,1,1,0
300062,72,1,1,2,0
800167,2,1,1,1,0
800167,2,1,1,2,0
200324,7,1,1,1,0
200324,7,1,1,2,0
400263,23,1,1,1,1302.7612
400263,23,1,1,2,3921.2686
300154,96,1,1,1,0
300154,96,1,1,2,0
800140,54,1,1,1,0
800140,54,1,1,2,0
179,56,1,1,1,0
179,56,1,1,2,0
153,64,1,1,1,0
153,64,1,1,2,0
700055,55,1,1,1,0
700055,55,1,1,2,0
300170,22,1,1,1,1926.937
300170,22,1,1,2,4961.5615
100136,87,1,1,1,0
100136,87,1,1,2,733.12109
300055,23,1,1,1,0
300055,23,1,1,2,0
300170,64,1,1,1,0
300170,64,1,1,2,612.94934
900312,80,1,1,1,598.85406
900312,80,1,1,2,2748.0901
500042,1,1,1,1,0
500042,1,1,1,2,0
900307,12,1,1,1,0
900307,12,1,1,2,0
200196,25,1,1,1,0
200196,25,1,1,2,0
600063,10,1,1,1,0
600063,10,1,1,2,0
328,71,1,1,1,0
328,71,1,1,2,0
200158,42,1,1,1,14296.745
200158,42,1,1,2,25577.908
500097,47,1,1,1,0
500097,47,1,1,2,0
153,42,1,1,1,0
153,42,1,1,2,0
800012,92,1,1,1,0
800012,92,1,1,2,0
283,91,1,1,1,598.67041
283,91,1,1,2,2747.7839
300258,21,1,1,1,3863.6995
300258,21,1,1,2,8189.499
300321,46,1,1,1,0
300321,46,1,1,2,0
125,99,1,1,1,537.01642
125,99,1,1,2,2645.0273
500171,81,1,1,1,7227.6074
500171,81,1,1,2,13796.012
200158,0,1,1,1,0
200158,0,1,1,2,0
328,16,1,1,1,0
328,16,1,1,2,0
270,92,1,1,1,0
270,92,1,1,2,0
300187,91,1,1,1,0
300187,91,1,1,2,0
100221,88,1,1,1,4754.4834
100221,88,1,1,2,9674.1387
139,35,1,1,1,0
139,35,1,1,2,0
328,90,1,1,1,0
328,90,1,1,2,0
600299,51,1,1,1,0
600299,51,1,1,2,0
100257,17,1,1,1,0
100257,17,1,1,2,0
200341,79,1,1,1,0
200341,79,1,1,2,0
300300,74,1,1,1,0
300300,74,1,1,2,0
900171,13,1,1,1,0
900171,13,1,1,2,0
500219,49,1,1,1,3610.8406
500219,49,1,1,2,7768.0674
200324,20,1,1,1,0
200324,20,1,1,2,0
500291,3,1,1,1,0
500291,3,1,1,2,0
240,20,1,1,1,0
240,20,1,1,2,0
400017,80,1,1,1,1182.9329
400017,80,1,1,2,3721.5547
800270,39,1,1,1,0
800270,39,1,1,2,0
500295,9,1,1,1,0
500295,9,1,1,2,0
100136,32,1,1,1,0
100136,32,1,1,2,0
500228,88,1,1,1,0
500228,88,1,1,2,0
500291,10,1,1,1,10235.46
500291,10,1,1,2,18809.1
300062,78,1,1,1,0
300062,78,1,1,2,0
900233,17,1,1,1,5398.792
900233,17,1,1,2,10747.986
1000022,9,1,1,1,0
1000022,9,1,1,2,0
119,0,1,1,1,3495.6997
119,0,1,1,2,7576.166
900307,73,1,1,1,0
900307,73,1,1,2,0
100067,50,1,1,1,0
100067,50,1,1,2,0
100257,46,1,1,1,0
100257,46,1,1,2,0
900312,61,1,1,1,0
900312,61,1,1,2,0
100228,56,1,1,1,0
100228,56,1,1,2,0
400080,79,1,1,1,4907.7007
400080,79,1,1,2,9929.501
500168,51,1,1,1,0
500168,51,1,1,2,0
900315,59,1,1,1,0
900315,59,1,1,2,0
800019,89,1,1,1,0
800019,89,1,1,2,0
700055,90,1,1,1,0
700055,90,1,1,2,0
300321,17,1,1,1,0
300321,17,1,1,2,0
900124,52,1,1,1,0
900124,52,1,1,2,0
900315,4,1,1,1,0
900315,4,1,1,2,0
100260,47,1,1,1,0
100260,47,1,1,2,0
284,70,1,1,1,0
284,70,1,1,2,311.26221
500232,16,1,1,1,0
500232,16,1,1,2,0
300329,73,1,1,1,646.23651
300329,73,1,1,2,2827.0608
800140,19,1,1,1,0
800140,19,1,1,2,0
100260,53,1,1,1,0
100260,53,1,1,2,0
200196,48,1,1,1,0
200196,48,1,1,2,0
700288,85,1,1,1,1106.9004
700288,85,1,1,2,3594.834
600148,18,1,1,1,0
600148,18,1,1,2,0
800210,15,1,1,1,0
800210,15,1,1,2,0
600279,65,1,1,1,6514.7202
600279,65,1,1,2,12607.866
600044,38,1,1,1,0
600044,38,1,1,2,0
200098,38,1,1,1,0
200098,38,1,1,2,512.08887
700258,46,1,1,1,0
700258,46,1,1,2,0
198,9,1,1,1,0
198,9,1,1,2,0
800258,9,1,1,1,0
800258,9,1,1,2,0
600168,65,1,1,1,0
600168,65,1,1,2,529.89551
600246,47,1,1,1,0
600246,47,1,1,2,0
400222,49,1,1,1,0
400222,49,1,1,2,0
800012,98,1,1,1,0
800012,98,1,1,2,0
500219,27,1,1,1,179.77969
500219,27,1,1,2,2049.6328
42,4,1,1,1,11976.333
42,4,1,1,2,21710.555
600299,45,1,1,1,0
600299,45,1,1,2,0
200306,49,1,1,1,0
200306,49,1,1,2,0
700258,24,1,1,1,246.12013
700258,24,1,1,2,2160.2002
800012,37,1,1,1,0
800012,37,1,1,2,0
800276,28,1,1,1,1314.8608
800276,28,1,1,2,3941.4346
900171,19,1,1,1,0
900171,19,1,1,2,0
600241,37,1,1,1,0
600241,37,1,1,2,0
262,32,1,1,1,593.24243
262,32,1,1,2,2738.7373
200334,92,1,1,1,0
200334,92,1,1,2,0
217,91,1,1,1,0
217,91,1,1,2,0
284,47,1,1,1,0
284,47,1,1,2,0
700268,92,1,1,1,0
700268,92,1,1,2,0
400263,46,1,1,1,0
400263,46,1,1,2,1342.8774
200341,86,1,1,1,0
200341,86,1,1,2,0
600168,94,1,1,1,0
600168,94,1,1,2,0
500121,84,1,1,1,0
500121,84,1,1,2,0
100065,41,1,1,1,4610.354
100065,41,1,1,2,9433.9229
400222,78,1,1,1,920.09021
400222,78,1,1,2,3283.4836
139,6,1,1,1,0
139,6,1,1,2,0
700158,17,1,1,1,0
700158,17,1,1,2,0
26,49,1,1,1,6828.8799
26,49,1,1,2,13131.466
198,32,1,1,1,0
198,32,1,1,2,0
217,1,1,1,1,0
217,1,1,1,2,0
600246,82,1,1,1,0
600246,82,1,1,2,0
800270,10,1,1,1,2114.7063
800270,10,1,1,2,5274.5103
100292,12,1,1,1,0
100292,12,1,1,2,0
800270,16,1,1,1,6545.6021
800270,16,1,1,2,12659.336
600246,76,1,1,1,0
600246,76,1,1,2,0
800258,99,1,1,1,0
800258,99,1,1,2,0
198,93,1,1,1,0
198,93,1,1,2,0
700268,9,1,1,1,128.76212
700268,9,1,1,2,1964.6035
138,82,1,1,1,0
138,82,1,1,2,0
138,88,1,1,1,0
138,88,1,1,2,0
600210,80,1,1,1,0
600210,80,1,1,2,162.36108
163,8,1,1,1,0
163,8,1,1,2,0
200334,31,1,1,1,0
200334,31,1,1,2,0
300300,51,1,1,1,0
300300,51,1,1,2,0
800210,14,1,1,1,0
800210,14,1,1,2,1712.6675
700303,59,1,1,1,0
700303,59,1,1,2,0
328,99,1,1,1,0
328,99,1,1,2,1101.4814
700258,39,1,1,1,3790.8013
700258,39,1,1,2,8068.002
179,15,1,1,1,0
179,15,1,1,2,0
400080,24,1,1,1,68.116699
400080,24,1,1,2,1863.5278
600119,26,1,1,1,0
600119,26,1,1,2,0
300170,50,1,1,1,0
300170,50,1,1,2,257.28613
1000050,48,1,1,1,3843.5439
1000050,48,1,1,2,8155.9063
600246,53,1,1,1,551.45337
600246,53,1,1,2,2669.0889
800019,96,1,1,1,0
800019,96,1,1,2,0
600279,43,1,1,1,0
600279,43,1,1,2,197.87476
300222,56,1,1,1,1414.1892
300222,56,1,1,2,4106.9819
42,58,1,1,1,9802.9844
42,58,1,1,2,18088.307
56,84,1,1,1,0
56,84,1,1,2,0
200306,55,1,1,1,0
200306,55,1,1,2,0
200041,64,1,1,1,0
200041,64,1,1,2,1605.6621
500097,54,1,1,1,1274.1123
500097,54,1,1,2,3873.5205
600241,31,1,1,1,0
600241,31,1,1,2,0
179,57,1,1,1,0
179,57,1,1,2,0
600138,93,1,1,1,0
600138,93,1,1,2,0
200306,48,1,1,1,0
200306,48,1,1,2,0
800028,81,1,1,1,0
800028,81,1,1,2,0
217,85,1,1,1,1391.2043
217,85,1,1,2,4068.6738
300055,24,1,1,1,0
300055,24,1,1,2,0
800012,14,1,1,1,0
800012,14,1,1,2,0
600225,82,1,1,1,1710.8092
600225,82,1,1,2,4601.3486
300033,67,1,1,1,0
300033,67,1,1,2,0
600210,24,1,1,1,0
600210,24,1,1,2,0
600138,64,1,1,1,0
600138,64,1,1,2,0
800019,67,1,1,1,0
800019,67,1,1,2,0
900022,10,1,1,1,8670.958
900022,10,1,1,2,16201.596
600168,100,1,1,1,0
600168,100,1,1,2,0
800167,16,1,1,1,3319.8279
800167,16,1,1,2,7283.0464
163,86,1,1,1,0
163,86,1,1,2,0
500295,87,1,1,1,0
500295,87,1,1,2,0
200162,2,1,1,1,294.78577
200162,2,1,1,2,2241.3096
163,92,1,1,1,0
163,92,1,1,2,0
500171,88,1,1,1,0
500171,88,1,1,2,0
300222,27,1,1,1,0
300222,27,1,1,2,0
500121,62,1,1,1,0
500121,62,1,1,2,0
262,9,1,1,1,0
262,9,1,1,2,590.75342
56,61,1,1,1,0
56,61,1,1,2,1306.7373
56,55,1,1,1,0
56,55,1,1,2,0
600198,14,1,1,1,0
600198,14,1,1,2,0
900233,72,1,1,1,17024.092
900233,72,1,1,2,30123.484
100211,20,1,1,1,3021.416
100211,20,1,1,2,6785.6934
300170,79,1,1,1,998.0719
300170,79,1,1,2,3413.4531
100211,14,1,1,1,16000.353
100211,14,1,1,2,28417.254
200190,64,1,1,1,0
200190,64,1,1,2,0
600210,79,1,1,1,0
600210,79,1,1,2,0
900171,68,1,1,1,0
