EVENT_ID,IDX,PROG_ID,OUTPUT_ID,LAYER_ID,LOSS
1600283,30,1,1,1,0
1600283,30,1,1,2,0
1800221,67,1,1,1,0
1800221,67,1,1,2,0
2000181,39,1,1,1,0
2000181,39,1,1,2,0
1400288,44,1,1,1,5025.2075
1400288,44,1,1,2,10125.346
1900105,75,1,1,1,0
1900105,75,1,1,2,0
1900286,16,1,1,1,5503.9883
1900286,16,1,1,2,10923.313
1200190,79,1,1,1,0
1200190,79,1,1,2,0
1100122,88,1,1,1,220.1461
1100122,88,1,1,2,2116.9102
2000225,47,1,1,1,0
2000225,47,1,1,2,0
1500267,83,1,1,1,0
1500267,83,1,1,2,0
1300287,67,1,1,1,2327.6177
1300287,67,1,1,2,5629.3628
1800211,24,1,1,1,0
1800211,24,1,1,2,0
1100052,50,1,1,1,0
1100052,50,1,1,2,0
1400302,96,1,1,1,0
1400302,96,1,1,2,0
1700243,52,1,1,1,0
1700243,52,1,1,2,0
1800079,85,1,1,1,6415.0142
1800079,85,1,1,2,12441.689
1400006,98,1,1,1,2902.3398
1400006,98,1,1,2,6587.2329
1400019,20,1,1,1,9633.1514
1400019,20,1,1,2,17805.252
1800081,20,1,1,1,0
1800081,20,1,1,2,0
1800056,72,1,1,1,6350.4897
1800056,72,1,1,2,12334.149
2100223,55,1,1,1,0
2100223,55,1,1,2,0
1900084,36,1,1,1,0
1900084,36,1,1,2,0
1800279,79,1,1,1,0
1800279,79,1,1,2,0
1500307,37,1,1,1,0
1500307,37,1,1,2,0
1400201,43,1,1,1,1036.479
1400201,43,1,1,2,3477.4648
1200298,17,1,1,1,0
1200298,17,1,1,2,0
1700189,82,1,1,1,0
1700189,82,1,1,2,0
2000135,0,1,1,1,0
2000135,0,1,1,2,0
2100123,58,1,1,1,0
2100123,58,1,1,2,0
1700232,91,1,1,1,0
1700232,91,1,1,2,0
2000180,12,1,1,1,0
2000180,12,1,1,2,1490.1013
2100220,3,1,1,1,0
2100220,3,1,1,2,0
1900105,33,1,1,1,0
1900105,33,1,1,2,0
1400288,86,1,1,1,8087.459
1400288,86,1,1,2,15229.098
1800056,59,1,1,1,0
1800056,59,1,1,2,798.53857
1500123,43,1,1,1,0
1500123,43,1,1,2,0
1200298,100,1,1,1,720.20947
1200298,100,1,1,2,2950.3491
1800190,14,1,1,1,0
1800190,14,1,1,2,0
1900157,97,1,1,1,8195.4482
1900157,97,1,1,2,15409.08
1700197,64,1,1,1,0
1700197,64,1,1,2,0
1400283,5,1,1,1,3841.6372
1400283,5,1,1,2,8152.7285
1300312,70,1,1,1,0
1300312,70,1,1,2,0
1900159,100,1,1,1,3224.6709
1900159,100,1,1,2,7124.4512
1600200,57,1,1,1,0
1600200,57,1,1,2,0
2100223,13,1,1,1,1963.0905
2100223,13,1,1,2,5021.8174
1600146,29,1,1,1,0
1600146,29,1,1,2,0
1700109,4,1,1,1,260.76944
1700109,4,1,1,2,2184.6157
1800150,79,1,1,1,0
1800150,79,1,1,2,0
2100210,27,1,1,1,12049.165
2100210,27,1,1,2,21831.941
2000311,98,1,1,1,0
2000311,98,1,1,2,0
1000146,78,1,1,1,0
1000146,78,1,1,2,0
1300291,18,1,1,1,0
1300291,18,1,1,2,0
1700232,49,1,1,1,0
1700232,49,1,1,2,0
1900159,6,1,1,1,0
1900159,6,1,1,2,574.19824
1500307,33,1,1,1,0
1500307,33,1,1,2,0
1300090,43,1,1,1,0
1300090,43,1,1,2,0
1800081,45,1,1,1,0
1800081,45,1,1,2,0
1800270,25,1,1,1,0
1800270,25,1,1,2,0
2100220,68,1,1,1,0
2100220,68,1,1,2,0
1400302,87,1,1,1,0
1400302,87,1,1,2,0
1800270,31,1,1,1,0
1800270,31,1,1,2,0
2000227,78,1,1,1,6125.7422
2000227,78,1,1,2,11959.57
1400098,88,1,1,1,0
1400098,88,1,1,2,0
1200077,34,1,1,1,6202.833
1200077,34,1,1,2,12088.055
1700247,28,1,1,1,3184.6052
1700247,28,1,1,2,7057.6753
1800064,29,1,1,1,0
1800064,29,1,1,2,0
1700232,44,1,1,1,0
1700232,44,1,1,2,0
1300323,1,1,1,1,0
1300323,1,1,1,2,0
1800211,88,1,1,1,0
1800211,88,1,1,2,0
1600202,80,1,1,1,4315.1289
1600202,80,1,1,2,8941.8809
1900011,47,1,1,1,0
1900011,47,1,1,2,0
1800190,15,1,1,1,0
1800190,15,1,1,2,0
1100052,79,1,1,1,12796.473
1100052,79,1,1,2,23077.453
1400283,23,1,1,1,0
1400283,23,1,1,2,0
1200242,83,1,1,1,0
1200242,83,1,1,2,0
1600200,87,1,1,1,0
1600200,87,1,1,2,0
1300312,16,1,1,1,0
1300312,16,1,1,2,0
1400302,90,1,1,1,0
1400302,90,1,1,2,0
1300118,60,1,1,1,0
1300118,60,1,1,2,0
1900226,51,1,1,1,2199.5813
1900226,51,1,1,2,5415.9688
1800056,60,1,1,1,9403.9277
1800056,60,1,1,2,17423.213
1400054,64,1,1,1,0
1400054,64,1,1,2,0
2100295,76,1,1,1,6137.0708
2100295,76,1,1,2,11978.451
1200204,74,1,1,1,0
1200204,74,1,1,2,0
1400273,41,1,1,1,0
1400273,41,1,1,2,0
1000285,36,1,1,1,0
1000285,36,1,1,2,0
2000227,4,1,1,1,2312.689
2000227,4,1,1,2,5604.4814
1700028,44,1,1,1,0
1700028,44,1,1,2,0
1800221,28,1,1,1,0
1800221,28,1,1,2,0
1800064,58,1,1,1,0
1800064,58,1,1,2,1086.5698
1300291,65,1,1,1,1917.8989
1300291,65,1,1,2,4946.498
2100258,80,1,1,1,0
2100258,80,1,1,2,0
1600012,49,1,1,1,0
1600012,49,1,1,2,0
1400288,83,1,1,1,407.59836
1400288,83,1,1,2,2429.3306
1800190,56,1,1,1,0
1800190,56,1,1,2,0
1200148,72,1,1,1,484.74786
1200148,72,1,1,2,2557.9131
2000074,49,1,1,1,0
2000074,49,1,1,2,0
1600203,86,1,1,1,0
1600203,86,1,1,2,0
2000310,52,1,1,1,0
2000310,52,1,1,2,0
2100176,44,1,1,1,3953.509
2100176,44,1,1,2,8339.1816
1400019,16,1,1,1,4846.3267
1400019,16,1,1,2,9827.2109
1500267,2,1,1,1,0
1500267,2,1,1,2,0
1900105,52,1,1,1,0
1900105,52,1,1,2,0
1200298,75,1,1,1,0
1200298,75,1,1,2,0
1500267,63,1,1,1,0
1500267,63,1,1,2,0
1500246,54,1,1,1,0
1500246,54,1,1,2,0
1700081,18,1,1,1,8.6935549
1700081,18,1,1,2,1764.4893
2000135,47,1,1,1,0
2000135,47,1,1,2,607.90015
1400040,25,1,1,1,6504.5732
1400040,25,1,1,2,12590.955
1900257,77,1,1,1,0
1900257,77,1,1,2,0
1300250,83,1,1,1,2286.2827
1300250,83,1,1,2,5560.4712
1700081,79,1,1,1,0
1700081,79,1,1,2,0
2100028,95,1,1,1,5857.875
2100028,95,1,1,2,11513.125
1200077,79,1,1,1,0
1200077,79,1,1,2,0
1000285,65,1,1,1,0
1000285,65,1,1,2,0
1400009,82,1,1,1,11032.351
1400009,82,1,1,2,20137.25
1400133,55,1,1,1,0
1400133,55,1,1,2,0
1500307,17,1,1,1,0
1500307,17,1,1,2,0
1100215,45,1,1,1,0
1100215,45,1,1,2,0
2000180,39,1,1,1,166.08926
2000180,39,1,1,2,2026.8154
1600092,27,1,1,1,2781.0842
1600092,27,1,1,2,6385.1401
1300050,9,1,1,1,0
1300050,9,1,1,2,0
2100220,29,1,1,1,0
2100220,29,1,1,2,0
1300090,65,1,1,1,0
1300090,65,1,1,2,403.54883
1300074,78,1,1,1,0
1300074,78,1,1,2,0
2000135,83,1,1,1,459.03986
2000135,83,1,1,2,2515.0664
2100223,16,1,1,1,0
2100223,16,1,1,2,0
1700232,2,1,1,1,0
1700232,2,1,1,2,0
1900286,91,1,1,1,0
1900286,91,1,1,2,0
1100052,9,1,1,1,0
1100052,9,1,1,2,0
2100258,9,1,1,1,0
2100258,9,1,1,2,0
2100013,98,1,1,1,0
2100013,98,1,1,2,0
2000250,64,1,1,1,0
2000250,64,1,1,2,0
1900157,13,1,1,1,0
1900157,13,1,1,2,0
1900159,77,1,1,1,5341.6035
1900159,77,1,1,2,10652.672
1700232,8,1,1,1,0
1700232,8,1,1,2,229.2666
1900159,22,1,1,1,12353.934
1900159,22,1,1,2,22339.889
1900157,74,1,1,1,0
1900157,74,1,1,2,1224.4474
1800288,60,1,1,1,0
1800288,60,1,1,2,0
2000225,94,1,1,1,3924.5708
2000225,94,1,1,2,8290.9512
1800079,49,1,1,1,2667.5122
1800079,49,1,1,2,6195.8535
1600146,33,1,1,1,5911.4502
1600146,33,1,1,2,11602.417
2000225,11,1,1,1,0
2000225,11,1,1,2,0
2100028,82,1,1,1,10461.966
2100028,82,1,1,2,19186.609
1800272,60,1,1,1,0
1800272,60,1,1,2,0
2100220,84,1,1,1,0
2100220,84,1,1,2,0
1900257,42,1,1,1,0
1900257,42,1,1,2,0
1900246,28,1,1,1,158.75537
1900246,28,1,1,2,2014.5923
1000146,79,1,1,1,4235.9873
1000146,79,1,1,2,8809.9785
1600146,52,1,1,1,0
1600146,52,1,1,2,0
1600283,48,1,1,1,0
1600283,48,1,1,2,0
1600102,42,1,1,1,3876.0999
1600102,42,1,1,2,8210.166
1300090,50,1,1,1,0
1300090,50,1,1,2,0
1800201,2,1,1,1,2298.8362
1800201,2,1,1,2,5581.3936
1700157,70,1,1,1,0
1700157,70,1,1,2,0
1400302,65,1,1,1,0
1400302,65,1,1,2,0
1300265,24,1,1,1,1144.1191
1300265,24,1,1,2,3656.8652
1300291,64,1,1,1,0
1300291,64,1,1,2,1597.832
1500262,81,1,1,1,0
1500262,81,1,1,2,0
1300118,83,1,1,1,4926.2305
1300118,83,1,1,2,9960.3838
1400133,0,1,1,1,0
1400133,0,1,1,2,0
1700081,8,1,1,1,0
1700081,8,1,1,2,1139.4418
1400288,26,1,1,1,1964.2955
1400288,26,1,1,2,5023.8257
2100013,7,1,1,1,0
2100013,7,1,1,2,0
2000179,77,1,1,1,0
2000179,77,1,1,2,0
1100149,2,1,1,1,0
1100149,2,1,1,2,0
1900257,38,1,1,1,0
1900257,38,1,1,2,0
1500064,13,1,1,1,0
1500064,13,1,1,2,0
1800279,77,1,1,1,9689.5811
1800279,77,1,1,2,17899.301
1300050,77,1,1,1,0
1300050,77,1,1,2,0
1800272,54,1,1,1,1935.0024
1800272,54,1,1,2,4975.0039
1400009,27,1,1,1,11657.525
1400009,27,1,1,2,21179.209
1400006,26,1,1,1,282.60806
1400006,26,1,1,2,2221.0134
1700109,41,1,1,1,0
1700109,41,1,1,2,1725.4897
1800221,30,1,1,1,0
1800221,30,1,1,2,128.00684
1800211,55,1,1,1,0
1800211,55,1,1,2,0
1300090,21,1,1,1,0
1300090,21,1,1,2,0
2000250,10,1,1,1,0
2000250,10,1,1,2,0
1500246,55,1,1,1,0
1500246,55,1,1,2,0
1200148,47,1,1,1,0
1200148,47,1,1,2,0
1700232,19,1,1,1,0
1700232,19,1,1,2,0
1200190,36,1,1,1,0
1200190,36,1,1,2,0
1400266,53,1,1,1,0
1400266,53,1,1,2,0
1800150,97,1,1,1,0
1800150,97,1,1,2,0
1600092,15,1,1,1,30216.439
1600092,15,1,1,2,52110.73
1900084,69,1,1,1,0
1900084,69,1,1,2,0
1200118,85,1,1,1,0
1200118,85,1,1,2,0
1400006,48,1,1,1,0
1400006,48,1,1,2,0
1400302,36,1,1,1,750.09644
1400302,36,1,1,2,3000.1606
1500167,88,1,1,1,0
1500167,88,1,1,2,0
1500234,93,1,1,1,0
1500234,93,1,1,2,507.85107
1900011,82,1,1,1,0
1900011,82,1,1,2,0
1700197,82,1,1,1,0
1700197,82,1,1,2,0
1800288,51,1,1,1,0
1800288,51,1,1,2,0
1800288,45,1,1,1,0
1800288,45,1,1,2,0
1800081,80,1,1,1,0
1800081,80,1,1,2,0
1400273,79,1,1,1,0
1400273,79,1,1,2,0
1300074,85,1,1,1,0
1300074,85,1,1,2,0
2100028,6,1,1,1,2700.2974
2100028,6,1,1,2,6250.4956
1800056,54,1,1,1,16958.992
1800056,54,1,1,2,30014.986
1800270,3,1,1,1,0
1800270,3,1,1,2,0
2000310,98,1,1,1,0
2000310,98,1,1,2,0
2000074,98,1,1,1,0
2000074,98,1,1,2,0
1600200,27,1,1,1,0
1600200,27,1,1,2,0
1100215,41,1,1,1,0
1100215,41,1,1,2,0
2000180,52,1,1,1,1423.0413
2000180,52,1,1,2,4121.7354
1700189,99,1,1,1,0
1700189,99,1,1,2,0
2100295,75,1,1,1,9282.0098
2100295,75,1,1,2,17220.016
1600087,24,1,1,1,0
1600087,24,1,1,2,0
1400202,43,1,1,1,7164.0049
1400202,43,1,1,2,13690.008
1400184,78,1,1,1,4051.6895
1400184,78,1,1,2,8502.8154
2100223,31,1,1,1,0
2100223,31,1,1,2,0
2100006,7,1,1,1,0
2100006,7,1,1,2,0
1500307,32,1,1,1,0
1500307,32,1,1,2,0
1900257,44,1,1,1,0
1900257,44,1,1,2,0
1100033,79,1,1,1,0
1100033,79,1,1,2,0
2000311,32,1,1,1,0
2000311,32,1,1,2,0
1300265,2,1,1,1,4667.8169
1300265,2,1,1,2,9529.6943
2000179,99,1,1,1,0
2000179,99,1,1,2,0
1600200,88,1,1,1,0
1600200,88,1,1,2,0
1800190,22,1,1,1,0
1800190,22,1,1,2,0
1200118,56,1,1,1,0
1200118,56,1,1,2,908.47852
1500307,61,1,1,1,0
1500307,61,1,1,2,0
1300312,17,1,1,1,1137.7272
1300312,17,1,1,2,3646.2119
1200190,42,1,1,1,0
1200190,42,1,1,2,0
1900084,18,1,1,1,0
1900084,18,1,1,2,0
2000074,37,1,1,1,0
2000074,37,1,1,2,0
1700247,8,1,1,1,5081.2515
1700247,8,1,1,2,10218.752
1700081,85,1,1,1,0
1700081,85,1,1,2,0
1400040,45,1,1,1,9448.4033
1400040,45,1,1,2,17497.338
2100220,40,1,1,1,0
2100220,40,1,1,2,0
1100052,45,1,1,1,0
1100052,45,1,1,2,0
1300287,1,1,1,1,0
1300287,1,1,1,2,0
1400201,70,1,1,1,1063.433
1400201,70,1,1,2,3522.3882
2100197,78,1,1,1,2816.6445
2100197,78,1,1,2,6444.4072
2100197,84,1,1,1,1616.6576
2100197,84,1,1,2,4444.4292
2000074,15,1,1,1,0
2000074,15,1,1,2,0
1700189,16,1,1,1,0
1700189,16,1,1,2,0
1700189,22,1,1,1,0
1700189,22,1,1,2,0
1800081,51,1,1,1,0
1800081,51,1,1,2,0
1300287,78,1,1,1,0
1300287,78,1,1,2,1234.4313
1400133,35,1,1,1,0
1400133,35,1,1,2,0
1700028,10,1,1,1,0
1700028,10,1,1,2,0
1400133,29,1,1,1,0
1400133,29,1,1,2,0
2100220,62,1,1,1,0
2100220,62,1,1,2,0
2100210,22,1,1,1,11317.99
2100210,22,1,1,2,20613.316
1500262,52,1,1,1,0
1500262,52,1,1,2,0
1300118,59,1,1,1,0
1300118,59,1,1,2,0
1100149,26,1,1,1,0
1100149,26,1,1,2,0
1400040,56,1,1,1,6363.3589
1400040,56,1,1,2,12355.598
1800079,11,1,1,1,10992.729
1800079,11,1,1,2,20071.215
1200148,78,1,1,1,0
1200148,78,1,1,2,1410.7002
1600202,79,1,1,1,1410.0651
1600202,79,1,1,2,4100.1084
1700157,11,1,1,1,1548.9124
1700157,11,1,1,2,4331.5205
1900011,93,1,1,1,0
1900011,93,1,1,2,0
1700109,94,1,1,1,0
1700109,94,1,1,2,0
1100122,75,1,1,1,0
1100122,75,1,1,2,0
2000225,34,1,1,1,0
2000225,34,1,1,2,0
1400086,76,1,1,1,47094.035
1400086,76,1,1,2,80240.055
1400202,12,1,1,1,3762.2305
1400202,12,1,1,2,8020.3838
1300323,82,1,1,1,102.82295
1300323,82,1,1,2,1921.3716
1700081,83,1,1,1,5963.4897
1700081,83,1,1,2,11689.149
2000311,37,1,1,1,783.19397
2000311,37,1,1,2,3055.3232
1800288,14,1,1,1,0
1800288,14,1,1,2,0
1500262,28,1,1,1,0
1500262,28,1,1,2,0
1800064,41,1,1,1,0
1800064,41,1,1,2,0
1200077,64,1,1,1,0
1200077,64,1,1,2,0
1700197,51,1,1,1,0
1700197,51,1,1,2,0
1600203,58,1,1,1,3453.4126
1600203,58,1,1,2,7505.6875
1800190,27,1,1,1,0
1800190,27,1,1,2,0
1100122,97,1,1,1,6112.4717
1100122,97,1,1,2,11937.452
2100295,9,1,1,1,0
2100295,9,1,1,2,0
1600012,7,1,1,1,0
1600012,7,1,1,2,0
1800201,7,1,1,1,0
1800201,7,1,1,2,0
1500213,68,1,1,1,0
1500213,68,1,1,2,0
1700157,75,1,1,1,0
1700157,75,1,1,2,0
1400288,31,1,1,1,5142.7949
1400288,31,1,1,2,10321.324
1300250,53,1,1,1,0
1300250,53,1,1,2,0
1100122,4,1,1,1,1497.9504
1100122,4,1,1,2,4246.584
2000250,63,1,1,1,1180.1672
2000250,63,1,1,2,3716.9453
1800288,56,1,1,1,1749.4756
1800288,56,1,1,2,4665.7925
1500123,24,1,1,1,0
1500123,24,1,1,2,0
1900284,74,1,1,1,25163.713
1900284,74,1,1,2,43689.52
1200036,67,1,1,1,2256.0737
1200036,67,1,1,2,5510.1226
1800079,24,1,1,1,0
1800079,24,1,1,2,848.44922
1100215,91,1,1,1,0
1100215,91,1,1,2,0
1200298,78,1,1,1,0
1200298,78,1,1,2,0
2000135,42,1,1,1,224.28047
2000135,42,1,1,2,2123.8008
1200036,96,1,1,1,0
1200036,96,1,1,2,0
2000225,89,1,1,1,0
2000225,89,1,1,2,0
1600092,94,1,1,1,4233.6025
1600092,94,1,1,2,8806.0039
1000146,72,1,1,1,6700.6655
1000146,72,1,1,2,12917.775
2100258,24,1,1,1,0
2100258,24,1,1,2,0
1800158,46,1,1,1,0
1800158,46,1,1,2,354.14063
2100123,7,1,1,1,0
2100123,7,1,1,2,0
1200190,37,1,1,1,0
1200190,37,1,1,2,0
1800221,74,1,1,1,5257.9121
1800221,74,1,1,2,10513.187
1800221,80,1,1,1,2793.7871
1800221,80,1,1,2,6406.3115
1400006,37,1,1,1,462.9592
1400006,37,1,1,2,2521.5986
1200118,19,1,1,1,772.47412
1200118,19,1,1,2,3037.4568
1500167,9,1,1,1,0
1500167,9,1,1,2,0
1300291,5,1,1,1,0
1300291,5,1,1,2,0
1200148,23,1,1,1,0
1200148,23,1,1,2,635.8573
1500213,45,1,1,1,0
1500213,45,1,1,2,0
1500213,39,1,1,1,0
1500213,39,1,1,2,0
1200298,23,1,1,1,0
1200298,23,1,1,2,0
1100052,14,1,1,1,0
1100052,14,1,1,2,0
1500064,18,1,1,1,0
1500064,18,1,1,2,0
1900105,20,1,1,1,0
1900105,20,1,1,2,0
1400040,69,1,1,1,5884.5107
1400040,69,1,1,2,11557.518
1900105,14,1,1,1,0
1900105,14,1,1,2,0
1800081,14,1,1,1,0
1800081,14,1,1,2,0
1300050,72,1,1,1,0
1300050,72,1,1,2,0
1900084,16,1,1,1,0
1900084,16,1,1,2,0
1500234,91,1,1,1,2882.4902
1500234,91,1,1,2,6554.1504
1500246,50,1,1,1,0
1500246,50,1,1,2,0
1500213,74,1,1,1,0
1500213,74,1,1,2,0
1500234,62,1,1,1,0
1500234,62,1,1,2,0
1600202,70,1,1,1,1442.4224
1600202,70,1,1,2,4154.0371
2100197,47,1,1,1,3870.7549
2100197,47,1,1,2,8201.2578
1400009,3,1,1,1,1388.4065
1400009,3,1,1,2,4064.0107
1000285,21,1,1,1,1894.1567
1000285,21,1,1,2,4906.9277
1400019,49,1,1,1,3329.2888
1400019,49,1,1,2,7298.8145
2000181,81,1,1,1,0
2000181,81,1,1,2,0
1400133,5,1,1,1,0
1400133,5,1,1,2,0
1800270,82,1,1,1,0
1800270,82,1,1,2,0
1400266,77,1,1,1,0
1400266,77,1,1,2,0
1200190,60,1,1,1,0
1200190,60,1,1,2,0
2000074,68,1,1,1,0
2000074,68,1,1,2,0
1700232,56,1,1,1,0
1700232,56,1,1,2,0
1700128,47,1,1,1,2390.8643
1700128,47,1,1,2,5734.7734
2000310,10,1,1,1,0
2000310,10,1,1,2,0
2100295,93,1,1,1,0
2100295,93,1,1,2,1059.8114
1400201,94,1,1,1,0
1400201,94,1,1,2,0
1100052,69,1,1,1,0
1100052,69,1,1,2,0
1900257,7,1,1,1,0
1900257,7,1,1,2,0
1700189,46,1,1,1,0
1700189,46,1,1,2,0
1800272,72,1,1,1,2944.8311
1800272,72,1,1,2,6658.0518
1900257,62,1,1,1,0
1900257,62,1,1,2,0
2100176,30,1,1,1,0
2100176,30,1,1,2,805.24597
1700128,69,1,1,1,10651.593
1700128,69,1,1,2,19502.654
1900257,68,1,1,1,0
1900257,68,1,1,2,0
1400184,22,1,1,1,7138.3071
1400184,22,1,1,2,13647.178
1100033,61,1,1,1,0
1100033,61,1,1,2,0
1400302,29,1,1,1,3467.9011
1400302,29,1,1,2,7529.835
1500307,39,1,1,1,0
1500307,39,1,1,2,0
1400266,1,1,1,1,0
1400266,1,1,1,2,0
1700157,26,1,1,1,0
1700157,26,1,1,2,0
1400019,100,1,1,1,45095.914
1400019,100,1,1,2,76909.852
1400273,83,1,1,1,0
1400273,83,1,1,2,0
2100197,69,1,1,1,5419.625
2100197,69,1,1,2,10782.708
1100149,38,1,1,1,0
1100149,38,1,1,2,0
1500167,18,1,1,1,0
1500167,18,1,1,2,0
1500246,32,1,1,1,0
1500246,32,1,1,2,0
2000311,62,1,1,1,3068.1482
2000311,62,1,1,2,6863.5801
1400288,22,1,1,1,3078.9797
1400288,22,1,1,2,6881.6328
1900246,57,1,1,1,258.2218
1900246,57,1,1,2,2180.3696
1200118,26,1,1,1,4106.0591
1200118,26,1,1,2,8593.4316
1600200,100,1,1,1,0
1600200,100,1,1,2,0
2000227,10,1,1,1,4199.084
2000227,10,1,1,2,8748.4727
1000285,1,1,1,1,0
1000285,1,1,1,2,0
2000311,84,1,1,1,0
2000311,84,1,1,2,1418.4512
1800079,36,1,1,1,3268.4023
1800079,36,1,1,2,7197.3369
1100122,69,1,1,1,17292.666
1100122,69,1,1,2,30571.109
1500064,9,1,1,1,0
1500064,9,1,1,2,0
1700189,84,1,1,1,0
1700189,84,1,1,2,0
1700189,13,1,1,1,0
1700189,13,1,1,2,0
1600200,45,1,1,1,0
1600200,45,1,1,2,0
1400086,96,1,1,1,1563.385
1400086,96,1,1,2,4355.6416
1500234,82,1,1,1,6235.9399
1500234,82,1,1,2,12143.232
1800221,34,1,1,1,0
1800221,34,1,1,2,0
1000112,76,1,1,1,0
1000112,76,1,1,2,0
1800150,93,1,1,1,956.58417
1800150,93,1,1,2,3344.3069
1400201,36,1,1,1,0
1400201,36,1,1,2,0
1000112,70,1,1,1,0
1000112,70,1,1,2,0
1800270,99,1,1,1,0
1800270,99,1,1,2,0
1900084,59,1,1,1,257.94904
1900084,59,1,1,2,2179.915
1600203,80,1,1,1,398.52057
1600203,80,1,1,2,2414.2009
1800211,75,1,1,1,0
1800211,75,1,1,2,0
2100123,35,1,1,1,0
2100123,35,1,1,2,0
1800211,81,1,1,1,0
1800211,81,1,1,2,0
1800201,32,1,1,1,0
1800201,32,1,1,2,441.46045
1900196,18,1,1,1,0
1900196,18,1,1,2,0
1700109,48,1,1,1,0
1700109,48,1,1,2,0
1900246,79,1,1,1,0
1900246,79,1,1,2,0
1200036,97,1,1,1,3114.8357
1200036,97,1,1,2,6941.3926
1500267,50,1,1,1,0
1500267,50,1,1,2,0
1100149,32,1,1,1,0
1100149,32,1,1,2,0
1100033,64,1,1,1,49.158401
1100033,64,1,1,2,1831.9307
1700157,77,1,1,1,0
1700157,77,1,1,2,0
1300250,76,1,1,1,0
1300250,76,1,1,2,0
2100013,75,1,1,1,0
2100013,75,1,1,2,0
1200190,51,1,1,1,0
1200190,51,1,1,2,0
1400266,23,1,1,1,0
1400266,23,1,1,2,0
1300287,8,1,1,1,3928.8745
1300287,8,1,1,2,8298.124
1500246,25,1,1,1,0
1500246,25,1,1,2,0
1500213,41,1,1,1,0
1500213,41,1,1,2,0
1300265,9,1,1,1,2954.4746
1300265,9,1,1,2,6674.124
1800211,52,1,1,1,0
1800211,52,1,1,2,0
1300118,95,1,1,1,613.18671
1300118,95,1,1,2,2771.9778
1300118,89,1,1,1,0
1300118,89,1,1,2,1040.8584
1900105,61,1,1,1,0
1900105,61,1,1,2,0
1200036,13,1,1,1,3315.3762
1200036,13,1,1,2,7275.627
2000310,1,1,1,1,0
2000310,1,1,1,2,0
1700074,64,1,1,1,0
1700074,64,1,1,2,0
1800211,46,1,1,1,1407.5151
1800211,46,1,1,2,4095.8584
1700157,55,1,1,1,2587.0039
1700157,55,1,1,2,6061.6729
1400201,90,1,1,1,95.677589
1400201,90,1,1,2,1909.4626
1500215,28,1,1,1,2180.8911
1500215,28,1,1,2,5384.8184
1400054,77,1,1,1,0
1400054,77,1,1,2,0
1000112,47,1,1,1,0
1000112,47,1,1,2,0
1400054,83,1,1,1,0
1400054,83,1,1,2,0
1400201,29,1,1,1,0
1400201,29,1,1,2,0
1100033,9,1,1,1,0
1100033,9,1,1,2,0
1900011,12,1,1,1,485.16565
1900011,12,1,1,2,2558.6094
1400054,22,1,1,1,0
1400054,22,1,1,2,0
1700197,73,1,1,1,0
1700197,73,1,1,2,0
1200204,61,1,1,1,0
1200204,61,1,1,2,0
2000310,23,1,1,1,286.60461
2000310,23,1,1,2,2227.6743
1400283,94,1,1,1,3370.6211
1400283,94,1,1,2,7367.7017
1300291,46,1,1,1,0
1300291,46,1,1,2,0
1800190,63,1,1,1,0
1800190,63,1,1,2,0
1300291,52,1,1,1,0
1300291,52,1,1,2,1491.4473
1400006,51,1,1,1,0
1400006,51,1,1,2,0
2000074,27,1,1,1,0
2000074,27,1,1,2,0
1300291,88,1,1,1,0
1300291,88,1,1,2,0
1600102,99,1,1,1,3252.3464
1600102,99,1,1,2,7170.5771
1900286,7,1,1,1,0
1900286,7,1,1,2,0
2000310,30,1,1,1,0
2000310,30,1,1,2,0
2100028,60,1,1,1,11540.892
2100028,60,1,1,2,20984.818
2000180,74,1,1,1,4531.1558
2000180,74,1,1,2,9301.9258
1000146,18,1,1,1,0
1000146,18,1,1,2,0
1500167,79,1,1,1,0
1500167,79,1,1,2,0
1100033,70,1,1,1,1020.2051
1100033,70,1,1,2,3450.3418
1400201,71,1,1,1,5784.939
1400201,71,1,1,2,11391.564
1000285,14,1,1,1,0
1000285,14,1,1,2,0
1700128,19,1,1,1,3022.5535
1700128,19,1,1,2,6787.5889
1700074,42,1,1,1,3769.2927
1700074,42,1,1,2,8032.1543
1400098,94,1,1,1,0
1400098,94,1,1,2,0
2000180,45,1,1,1,0
2000180,45,1,1,2,110.90186
1500234,95,1,1,1,0
1500234,95,1,1,2,0
1500262,58,1,1,1,0
1500262,58,1,1,2,0
1100052,67,1,1,1,0
1100052,67,1,1,2,0
1400040,100,1,1,1,12050.225
1400040,100,1,1,2,21833.707
2100210,16,1,1,1,3273.4348
2100210,16,1,1,2,7205.7246
1800081,73,1,1,1,0
1800081,73,1,1,2,0
1800056,89,1,1,1,16457.988
1800056,89,1,1,2,29179.98
1600087,15,1,1,1,0
1600087,15,1,1,2,0
1700232,3,1,1,1,0
1700232,3,1,1,2,0
1700109,54,1,1,1,0
1700109,54,1,1,2,0
2100123,34,1,1,1,0
2100123,34,1,1,2,0
2100258,10,1,1,1,0
2100258,10,1,1,2,0
1900246,93,1,1,1,1194.3789
1900246,93,1,1,2,3740.6313
1000112,83,1,1,1,0
1000112,83,1,1,2,0
1300074,69,1,1,1,0
1300074,69,1,1,2,0
2000311,83,1,1,1,1055.0474
2000311,83,1,1,2,3508.4121
1600283,32,1,1,1,0
1600283,32,1,1,2,0
