"event_id", "coverage_id", "sidx", "loss"
262, 58, 46, 21193.503906
262, 58, 92, 19445.324219
262, 58, 94, 5079.728027
262, 59, -1, 351.153809
262, 59, 11, 3313.323975
262, 59, 20, 9890.084961
262, 59, 35, 3228.032959
262, 59, 59, 5316.447754
262, 59, 70, 3700.918701
262, 59, 73, 3498.831299
262, 59, 75, 5077.027344
262, 59, 81, 3822.834717
262, 59, 88, 3507.317139
262, 60, -1, 351.153809
262, 60, 2, 8465.986328
262, 60, 18, 1785.531494
262, 60, 27, 5341.237305
262, 60, 32, 6229.858887
262, 60, 35, 7338.625000
262, 60, 46, 7144.428711
262, 60, 68, 2024.559692
262, 60, 69, 1254.839478
262, 60, 92, 6775.652832
262, 60, 94, 3796.540039
262, 61, -1, 65.044159
262, 61, 20, 3386.187012
262, 61, 59, 576.219177
262, 61, 75, 428.260895
262, 62, -1, 65.044159
262, 62, 2, 2507.092285
262, 62, 27, 591.551819
262, 62, 32, 1137.646851
262, 62, 35, 1816.126709
262, 62, 46, 1697.424438
262, 62, 92, 1471.885376
262, 63, -1, 1643.779907
262, 63, 38, 34710.027344
262, 63, 42, 8232.521484
262, 63, 63, 27518.220703
262, 63, 93, 51290.542969
262, 64, -1, 1643.779907
262, 64, 10, 12990.817383
262, 64, 19, 23657.533203
262, 64, 44, 36433.593750
262, 64, 61, 30683.089844
262, 64, 86, 11512.143555
262, 64, 90, 15213.770508
262, 64, 93, 39835.789062
262, 65, -1, 1643.779907
262, 65, 6, 33235.558594
262, 65, 8, 8464.131836
262, 65, 32, 5109.698242
262, 65, 40, 17023.875000
262, 65, 43, 27730.390625
262, 65, 81, 14916.611328
262, 66, -1, 561.477173
262, 66, 38, 9923.142578
262, 66, 42, 5714.351074
262, 66, 63, 8816.213867
262, 66, 93, 12373.556641
262, 67, -1, 561.477173
262, 67, 10, 6497.845215
262, 67, 19, 8209.593750
262, 67, 44, 10181.992188
262, 67, 61, 9306.474609
262, 67, 86, 6258.613770
262, 67, 90, 6861.069824
262, 67, 93, 10692.466797
262, 68, -1, 561.477173
262, 68, 6, 9698.884766
262, 68, 8, 5751.796875
262, 68, 32, 5179.724121
262, 68, 40, 7152.162109
262, 68, 43, 8849.028320
262, 68, 81, 6811.879883
262, 69, -1, 3124.004639
262, 69, 4, 5692.273926
262, 69, 9, 19655.208984
262, 69, 19, 25312.162109
262, 69, 25, 27605.642578
262, 69, 35, 27280.628906
262, 69, 40, 7132.079102
262, 69, 53, 35910.464844
262, 69, 68, 7521.134766
262, 69, 72, 11676.081055
262, 69, 73, 10744.337891
262, 69, 76, 4719.471680
262, 69, 85, 192.404755
262, 69, 92, 12575.844727
262, 69, 95, 35060.785156
262, 69, 98, 882.391602
262, 69, 99, 20020.998047
262, 70, -1, 3124.004639
262, 70, 2, 17165.865234
262, 70, 5, 19764.058594
262, 70, 23, 46252.109375
262, 70, 24, 11367.314453
262, 70, 38, 23120.433594
262, 70, 59, 24060.583984
262, 70, 62, 29159.468750
262, 70, 65, 37891.796875
262, 70, 73, 25423.306641
262, 70, 83, 31715.966797
262, 70, 86, 23819.646484
262, 70, 89, 1739.931763
262, 70, 96, 31402.785156
262, 71, -1, 860.955994
262, 71, 4, 4570.158203
262, 71, 9, 6138.095703
262, 71, 19, 6716.871094
262, 71, 25, 6944.997559
262, 71, 35, 6912.658691
262, 71, 40, 4752.286133
262, 71, 53, 7744.272461
262, 71, 67, 2791.009766
262, 71, 68, 4801.851562
262, 71, 72, 5287.717285
262, 71, 73, 5182.611328
262, 71, 76, 4430.078613
262, 71, 85, 3662.153076
262, 71, 92, 5388.199707
262, 71, 95, 7660.270508
262, 71, 98, 3830.475098
262, 71, 99, 6175.822754
262, 72, -1, 860.955994
262, 72, 2, 5878.338867
262, 72, 5, 6149.322266
262, 72, 23, 8676.919922
262, 72, 24, 5252.886719
262, 72, 38, 6494.750488
262, 72, 59, 6590.292969
262, 72, 62, 7096.954102
262, 72, 65, 7925.065430
262, 72, 73, 6728.168945
262, 72, 83, 7345.812988
262, 72, 86, 6565.808105
262, 72, 89, 3972.973877
262, 72, 96, 7315.853027
262, 73, -1, 1556.519653
262, 73, 2, 15771.158203
262, 73, 14, 11360.601562
262, 73, 16, 15343.762695
262, 73, 30, 8994.755859
262, 73, 53, 19888.304688
262, 73, 62, 11290.421875
262, 73, 64, 12801.521484
262, 73, 74, 14026.962891
262, 73, 84, 23617.761719
262, 73, 91, 12365.456055
262, 73, 92, 24726.166016
262, 74, -1, 1556.519653
262, 74, 5, 16237.768555
262, 74, 29, 16725.970703
262, 74, 38, 3636.125488
262, 74, 51, 12758.849609
262, 74, 54, 11115.980469
262, 74, 57, 6598.996582
262, 74, 77, 26202.119141
262, 74, 78, 18991.566406
262, 74, 81, 9371.729492
262, 74, 85, 2258.801514
262, 74, 94, 12422.244141
262, 74, 96, 8470.570312
262, 75, -1, 406.509125
262, 75, 2, 3465.660400
262, 75, 14, 3051.246338
262, 75, 16, 3426.622070
262, 75, 30, 2818.437988
262, 75, 53, 3830.181885
262, 75, 62, 3044.487549
262, 75, 64, 3189.661377
262, 75, 74, 3304.854004
262, 75, 84, 4149.147949
262, 75, 91, 3147.722168
262, 75, 92, 4240.597168
262, 76, -1, 406.509125
262, 76, 5, 3507.040771
262, 76, 29, 3552.350342
262, 76, 38, 2253.812744
262, 76, 46, 1595.121094
262, 76, 51, 3185.617920
262, 76, 54, 3027.578613
262, 76, 57, 2577.180664
262, 76, 77, 4362.250000
262, 76, 78, 3752.132080
262, 76, 81, 2856.213379
262, 76, 85, 2079.063721
262, 76, 94, 3153.192627
262, 76, 96, 2767.391846
262, 76, 97, 1069.167969
262, 77, -1, 4108.855469
262, 77, 1, 46600.398438
262, 77, 3, 4448.780273
262, 77, 5, 52608.273438
262, 77, 6, 43484.152344
262, 77, 11, 45328.007812
262, 77, 20, 19621.005859
262, 77, 24, 25003.937500
262, 77, 28, 44315.886719
262, 77, 47, 33884.160156
262, 77, 50, 19734.126953
262, 77, 54, 51942.035156
262, 77, 59, 18626.804688
262, 77, 61, 22809.375000
262, 77, 84, 34436.101562
262, 77, 87, 12541.731445
262, 77, 92, 34252.820312
262, 77, 98, 16323.806641
262, 78, -1, 4108.855469
262, 78, 2, 7359.728516
262, 78, 5, 32457.509766
262, 78, 11, 28407.830078
262, 78, 15, 43277.789062
262, 78, 16, 19876.187500
262, 78, 18, 39342.968750
262, 78, 20, 18782.308594
262, 78, 32, 54797.023438
262, 78, 47, 30715.447266
262, 78, 64, 26824.646484
262, 78, 71, 58748.871094
262, 78, 84, 42613.210938
262, 78, 89, 42237.355469
262, 78, 100, 12783.986328
262, 79, -1, 4108.855469
262, 79, 1, 24073.292969
262, 79, 5, 27488.107422
262, 79, 7, 45840.265625
262, 79, 14, 13230.763672
262, 79, 16, 68913.031250
262, 79, 19, 30614.054688
262, 79, 24, 18944.169922
262, 79, 26, 24374.082031
262, 79, 56, 48033.773438
262, 79, 65, 25132.632812
262, 79, 66, 29869.529297
262, 79, 84, 68758.343750
262, 79, 85, 42562.925781
262, 79, 91, 57383.105469
262, 80, -1, 4108.855469
262, 80, 1, 19244.822266
262, 80, 11, 52105.519531
262, 80, 29, 42614.089844
262, 80, 38, 40711.425781
262, 80, 52, 62471.148438
262, 80, 62, 45961.875000
262, 80, 65, 15728.556641
262, 80, 69, 40992.210938
262, 80, 72, 42931.832031
262, 80, 81, 11569.325195
262, 80, 87, 29513.316406
262, 81, -1, 1486.929810
262, 81, 1, 13568.927734
262, 81, 3, 6539.945801
262, 81, 5, 14412.486328
262, 81, 6, 13126.503906
262, 81, 11, 13389.562500
262, 81, 20, 9520.127930
262, 81, 24, 10366.459961
262, 81, 28, 13238.945312
262, 81, 47, 11721.996094
262, 81, 50, 9538.311523
262, 81, 54, 14316.477539
262, 81, 59, 9362.039062
262, 81, 61, 10023.688477
262, 81, 84, 11803.076172
262, 81, 87, 8329.469727
262, 81, 90, 2988.438721
262, 81, 92, 11776.152344
262, 81, 98, 8984.396484
262, 82, -1, 1486.929810
262, 82, 2, 7264.223633
262, 82, 5, 11506.035156
262, 82, 11, 10891.538086
262, 82, 15, 13098.472656
262, 82, 16, 9561.146484
262, 82, 18, 12528.222656
262, 82, 20, 9385.659180
262, 82, 29, 3968.633545
262, 82, 32, 14710.897461
262, 82, 47, 11243.661133
262, 82, 64, 10649.594727
262, 82, 71, 15252.376953
262, 82, 84, 13000.807617
262, 82, 89, 12945.572266
262, 82, 100, 8376.135742
262, 83, -1, 1486.929810
262, 83, 1, 10223.495117
262, 83, 5, 10750.925781
262, 83, 7, 13461.774414
262, 83, 14, 8453.183594
262, 83, 16, 16612.878906
262, 83, 19, 11228.325195
262, 83, 24, 9411.331055
262, 83, 26, 10268.920898
262, 83, 35, 2912.066650
262, 83, 56, 13766.321289
262, 83, 65, 10386.476562
262, 83, 66, 11115.463867
262, 83, 84, 16592.296875
262, 83, 85, 12993.417969
262, 83, 91, 15052.678711
262, 84, -1, 1486.929810
262, 84, 1, 9459.659180
262, 84, 11, 14340.037109
262, 84, 29, 13000.936523
262, 84, 33, 4724.867676
262, 84, 38, 12724.584961
262, 84, 52, 15754.786133
262, 84, 62, 13478.916992
262, 84, 65, 8888.759766
262, 84, 69, 12764.531250
262, 84, 72, 13047.631836
262, 84, 81, 8142.151367
262, 84, 87, 11061.219727
270, 4, -1, 756.220032
270, 4, 2, 18186.388672
270, 4, 3, 4672.989746
270, 4, 9, 3125.948975
270, 4, 25, 10938.385742
270, 4, 30, 12020.255859
270, 4, 41, 649.298035
270, 4, 59, 16966.960938
270, 4, 80, 5023.393555
270, 4, 97, 10407.836914
270, 5, -1, 38.012554
270, 5, 2, 733.011292
270, 5, 3, 345.844086
270, 5, 9, 295.097809
270, 5, 25, 528.048950
270, 5, 30, 558.501221
270, 5, 41, 210.125275
270, 5, 59, 698.403992
270, 5, 80, 356.825134
270, 5, 97, 513.034668
270, 6, -1, 0.000000
270, 45, -1, 640.794556
270, 45, 11, 2393.463379
270, 45, 15, 11637.039062
270, 45, 25, 10420.106445
270, 45, 33, 11064.528320
270, 45, 37, 24384.291016
270, 45, 53, 17120.220703
270, 45, 55, 13905.012695
270, 45, 61, 15215.147461
270, 45, 71, 13714.070312
270, 45, 88, 1317.439575
270, 46, -1, 640.794556
270, 46, 9, 10861.807617
270, 46, 24, 8456.117188
270, 46, 31, 19167.892578
270, 46, 57, 25215.769531
270, 46, 59, 9327.613281
270, 46, 95, 4081.724365
270, 47, -1, 640.794556
270, 47, 15, 18576.703125
270, 47, 16, 9448.976562
270, 47, 31, 4978.846680
270, 47, 80, 6390.736816
270, 47, 81, 6357.983398
270, 47, 85, 7434.938477
270, 47, 92, 9330.733398
270, 48, -1, 278.922668
270, 48, 11, 2026.163086
270, 48, 15, 5306.549316
270, 48, 25, 5116.525879
270, 48, 33, 5218.108398
270, 48, 37, 7132.800781
270, 48, 53, 6128.368164
270, 48, 55, 5653.685547
270, 48, 61, 5850.192871
270, 48, 71, 5625.421875
270, 48, 88, 1849.041870
270, 49, -1, 278.922668
270, 49, 9, 5186.057617
270, 49, 24, 4802.296387
270, 49, 31, 6418.233887
270, 49, 57, 7234.516602
270, 49, 59, 4945.027344
270, 49, 95, 3620.674316
270, 50, -1, 278.922668
270, 50, 15, 6336.925293
270, 50, 16, 4965.309570
270, 50, 31, 4039.018799
270, 50, 48, 1580.751221
270, 50, 80, 4417.056641
270, 50, 81, 4409.392090
270, 50, 85, 4623.801270
270, 50, 92, 4945.549316
270, 51, -1, 254.217026
270, 51, 5, 7660.956055
270, 51, 8, 2395.041992
270, 51, 9, 713.992371
270, 51, 16, 1693.455322
270, 51, 54, 7678.673340
270, 51, 59, 1417.663696
270, 51, 93, 1076.354614
270, 52, -1, 254.217026
270, 52, 28, 6980.439453
270, 52, 63, 9910.239258
270, 53, -1, 254.217026
270, 53, 7, 5609.589355
270, 53, 63, 6418.779785
270, 53, 70, 9395.610352
270, 53, 94, 5618.612305
270, 53, 96, 2929.487305
270, 54, -1, 188.606018
270, 54, 5, 4352.558594
270, 54, 8, 2930.833252
270, 54, 9, 1293.104370
270, 54, 16, 2533.604492
270, 54, 54, 4356.154297
270, 54, 59, 1820.837524
270, 54, 93, 1419.292847
270, 55, -1, 188.606018
270, 55, 28, 4188.122559
270, 55, 63, 4870.626953
270, 56, -1, 188.606018
270, 56, 7, 3846.302246
270, 56, 12, 971.456238
270, 56, 63, 4049.919434
270, 56, 70, 4759.180664
270, 56, 94, 3848.559570
270, 56, 96, 3120.227295
270, 57, -1, 84.831207
270, 57, 9, 32373.507812
270, 58, -1, 84.831207
270, 58, 30, 2050.277344
270, 58, 65, 5459.626465
270, 59, -1, 31.704441
270, 59, 9, 7891.023926
270, 60, -1, 31.704441
270, 60, 30, 1653.926147
270, 60, 65, 2478.856689
270, 61, -1, 6.429680
270, 61, 9, 3302.052490
270, 62, -1, 6.429680
270, 62, 65, 240.183807
270, 63, -1, 173.834198
270, 64, -1, 173.834198
270, 64, 12, 15260.774414
270, 64, 13, 3725.665771
270, 64, 46, 8754.941406
270, 65, -1, 173.834198
270, 65, 68, 28803.289062
270, 66, -1, 61.080612
270, 67, -1, 61.080612
270, 67, 12, 5813.465820
270, 67, 13, 2350.205811
270, 67, 46, 3679.018066
270, 68, -1, 61.080612
270, 68, 68, 8172.249023
270, 69, -1, 299.061554
270, 69, 13, 12196.545898
270, 69, 17, 7311.186523
270, 69, 58, 26290.837891
270, 69, 96, 6093.955078
270, 70, -1, 299.061554
270, 70, 96, 22501.644531
270, 71, -1, 88.038658
270, 71, 13, 4343.821289
270, 71, 17, 2296.590332
270, 71, 58, 5769.807617
270, 71, 96, 2143.102539
270, 72, -1, 88.038658
270, 72, 96, 5410.062988
270, 73, -1, 149.005981
270, 73, 43, 5275.964844
270, 73, 64, 2307.097900
270, 74, -1, 149.005981
270, 74, 31, 2799.277344
270, 74, 74, 1829.592285
270, 74, 94, 8954.332031
270, 74, 100, 13452.215820
270, 75, -1, 41.568348
270, 75, 43, 1884.791016
270, 75, 64, 932.366211
270, 76, -1, 41.568348
270, 76, 31, 986.050476
270, 76, 74, 889.390869
270, 76, 94, 2356.444580
270, 76, 100, 2754.852783
283, 1, -1, 0.000000
283, 2, -1, 5039.746094
283, 2, 1, 12243.645508
283, 2, 3, 11414.631836
283, 2, 4, 13502.050781
283, 2, 14, 24733.800781
283, 2, 23, 35214.515625
283, 2, 24, 11710.612305
283, 2, 25, 12764.689453
283, 2, 26, 23266.023438
283, 2, 27, 6946.243164
283, 2, 28, 15236.297852
283, 2, 29, 9252.461914
283, 2, 36, 14056.578125
283, 2, 39, 11715.445312
283, 2, 43, 9705.083984
283, 2, 44, 22527.628906
283, 2, 45, 12476.976562
283, 2, 46, 11505.904297
283, 2, 47, 13850.920898
283, 2, 53, 12681.684570
283, 2, 55, 22612.236328
283, 2, 56, 11822.679688
283, 2, 61, 23110.792969
283, 2, 64, 32492.447266
283, 2, 65, 14890.330078
283, 2, 71, 22969.859375
283, 2, 72, 14166.620117
283, 2, 74, 5586.484375
283, 2, 75, 20825.609375
283, 2, 76, 9924.246094
283, 2, 80, 11605.639648
283, 2, 81, 8051.641113
283, 2, 83, 10411.508789
283, 2, 84, 21795.228516
283, 2, 85, 1537.145386
283, 2, 88, 6426.246094
283, 2, 89, 36174.375000
283, 2, 91, 11466.541992
283, 2, 92, 10012.620117
283, 2, 95, 23332.304688
283, 2, 96, 8553.681641
283, 2, 98, 8708.956055
283, 3, -1, 0.000000
283, 4, -1, 3436.263916
283, 4, 3, 10165.360352
283, 4, 4, 8490.686523
283, 4, 7, 28697.748047
283, 4, 14, 10995.415039
283, 4, 21, 22984.771484
283, 4, 27, 14237.365234
283, 4, 28, 6235.684082
283, 4, 31, 27640.638672
283, 4, 32, 17069.517578
283, 4, 36, 23421.402344
283, 4, 39, 1855.147705
283, 4, 43, 37687.156250
283, 4, 46, 17571.751953
283, 4, 48, 3898.334229
283, 4, 51, 37298.839844
283, 4, 55, 5365.824219
283, 4, 57, 24342.310547
283, 4, 64, 13009.674805
283, 4, 65, 14509.138672
283, 4, 66, 6479.761719
283, 4, 67, 32224.873047
283, 4, 68, 5321.244141
283, 4, 70, 34724.015625
283, 4, 71, 19112.517578
283, 4, 72, 6413.809570
283, 4, 76, 13268.384766
283, 4, 78, 17538.308594
283, 4, 84, 9675.002930
283, 4, 87, 33044.929688
283, 4, 89, 5115.773438
283, 4, 96, 24921.179688
283, 5, -1, 178.641418
283, 5, 3, 588.079346
283, 5, 4, 537.846619
283, 5, 7, 1159.816895
283, 5, 14, 613.149597
283, 5, 16, 25.054190
283, 5, 21, 981.994080
283, 5, 27, 711.825684
283, 5, 28, 471.088135
283, 5, 31, 1126.898560
283, 5, 32, 798.866638
283, 5, 36, 995.565002
283, 5, 39, 345.389740
283, 5, 43, 1440.695312
283, 5, 46, 814.448547
283, 5, 47, 256.729645
283, 5, 48, 403.351593
283, 5, 51, 1428.349121
283, 5, 55, 445.697968
283, 5, 57, 1024.086914
283, 5, 64, 674.367371
283, 5, 65, 720.221741
283, 5, 66, 478.275299
283, 5, 67, 1270.073120
283, 5, 68, 444.398224
283, 5, 70, 1347.948242
283, 5, 71, 861.913879
283, 5, 72, 476.322113
283, 5, 76, 682.252136
283, 5, 78, 813.404541
283, 5, 82, 227.584473
283, 5, 84, 573.306274
283, 5, 87, 1295.467407
283, 5, 89, 438.407501
283, 5, 90, 160.988312
283, 5, 96, 1042.199219
283, 6, -1, 0.000000
283, 27, -1, 0.000000
283, 28, -1, 1594.680298
283, 28, 4, 7735.357910
283, 28, 19, 9001.221680
283, 28, 20, 761.491089
283, 28, 22, 3297.443359
283, 28, 23, 8060.632812
283, 28, 25, 3921.808838
283, 28, 27, 6708.093262
283, 28, 33, 8918.767578
283, 28, 40, 4230.933594
283, 28, 44, 1899.137207
283, 28, 50, 5082.392578
283, 28, 53, 6513.816406
283, 28, 55, 12309.345703
283, 28, 56, 2657.922852
283, 28, 57, 6931.011230
283, 28, 70, 9006.905273
283, 28, 71, 7852.313477
283, 28, 79, 11627.584961
283, 28, 84, 4647.712891
283, 28, 87, 6570.283691
283, 28, 97, 6980.698730
283, 28, 100, 4207.972168
283, 29, -1, 1110.303955
283, 29, 7, 1349.950073
283, 29, 9, 3881.723633
283, 29, 12, 2337.214355
283, 29, 14, 3270.654785
283, 29, 16, 561.152649
283, 29, 18, 7738.775879
283, 29, 22, 6855.568848
283, 29, 26, 7559.774902
283, 29, 27, 6525.389648
283, 29, 32, 7246.204102
283, 29, 37, 10916.139648
283, 29, 39, 6544.468262
283, 29, 40, 5724.284180
283, 29, 43, 2512.339844
283, 29, 48, 4670.168457
283, 29, 57, 6660.534668
283, 29, 58, 9308.129883
283, 29, 59, 2500.499512
283, 29, 64, 5516.693848
283, 29, 65, 4632.921875
283, 29, 66, 5561.062500
283, 29, 69, 2575.953369
283, 29, 71, 1926.388550
283, 29, 78, 4848.401367
283, 29, 82, 8447.053711
283, 29, 91, 8727.854492
283, 30, -1, 1110.303955
283, 30, 2, 2858.041992
283, 30, 5, 4439.192871
283, 30, 11, 10573.354492
283, 30, 20, 4435.303223
283, 30, 25, 1314.810913
283, 30, 30, 7984.507324
283, 30, 34, 1586.117188
283, 30, 40, 5532.932617
283, 30, 41, 12434.701172
283, 30, 42, 5044.477051
283, 30, 55, 6491.645996
283, 30, 56, 10086.345703
283, 30, 61, 2631.812500
283, 30, 68, 4567.748535
283, 30, 69, 3532.429199
283, 30, 70, 4951.908203
283, 30, 75, 4900.556152
283, 30, 81, 2732.046631
283, 30, 82, 6688.647949
283, 30, 96, 5373.214844
283, 30, 98, 1301.785889
283, 31, -1, 661.767944
283, 31, 7, 1282.165771
283, 31, 9, 2440.580566
283, 31, 12, 1752.057739
283, 31, 14, 2175.195557
283, 31, 16, 915.935974
283, 31, 18, 4044.120850
283, 31, 22, 3683.433105
283, 31, 26, 3971.189209
283, 31, 27, 3548.418213
283, 31, 32, 3843.316650
283, 31, 37, 5311.273438
283, 31, 39, 3555.904785
283, 31, 40, 3216.401367
283, 31, 43, 1833.519775
283, 31, 48, 2775.305664
283, 31, 57, 3603.145996
283, 31, 58, 4674.125977
283, 31, 59, 1828.112915
283, 31, 64, 3130.322510
283, 31, 65, 2759.696045
283, 31, 66, 3148.691650
283, 31, 69, 1862.568481
283, 31, 71, 1557.973389
283, 31, 78, 2850.802734
283, 31, 82, 4331.157227
283, 31, 86, 603.617004
283, 31, 91, 4443.871094
283, 32, -1, 661.767944
283, 32, 2, 1991.527710
283, 32, 5, 2677.846924
283, 32, 10, 540.201294
283, 32, 11, 5175.425293
283, 32, 20, 2676.200195
283, 32, 25, 1264.910645
283, 32, 30, 4141.912598
283, 32, 34, 1394.863770
283, 32, 40, 3137.022461
283, 32, 41, 5905.588867
283, 32, 42, 2932.630859
283, 32, 55, 3535.177002
283, 32, 56, 4985.259766
283, 32, 61, 1888.597412
283, 32, 63, 62.497791
283, 32, 68, 2732.382812
283, 32, 69, 2289.739746
283, 32, 70, 2893.774414
283, 32, 75, 2872.530518
283, 32, 81, 1934.454468
283, 32, 82, 3614.995361
283, 32, 96, 3070.248535
283, 32, 98, 1258.514648
283, 33, -1, 0.000000
283, 34, -1, 2130.346680
283, 34, 2, 2787.584229
283, 34, 8, 4975.294434
283, 34, 11, 7629.233887
283, 34, 13, 360.207886
283, 34, 17, 13336.658203
283, 34, 18, 3601.370605
283, 34, 24, 9642.909180
283, 34, 25, 7632.636230
283, 34, 28, 8986.458008
283, 34, 30, 13137.367188
283, 34, 35, 5025.236328
283, 34, 38, 10102.125000
283, 34, 40, 5158.833496
283, 34, 46, 10934.777344
283, 34, 51, 11456.782227
283, 34, 54, 994.805664
283, 34, 55, 4874.987793
283, 34, 64, 3551.222168
283, 34, 65, 742.220886
283, 34, 71, 9552.686523
283, 34, 73, 12850.795898
283, 34, 74, 7236.970215
283, 34, 83, 10219.183594
283, 34, 86, 13038.316406
283, 34, 87, 7556.824707
283, 34, 91, 12556.794922
283, 34, 93, 10061.081055
283, 34, 94, 4802.750488
283, 34, 96, 5524.093262
283, 34, 100, 11206.122070
283, 45, -1, 2689.248535
283, 45, 3, 16680.568359
283, 45, 7, 16506.423828
283, 45, 10, 9246.297852
283, 45, 20, 10353.816406
283, 45, 32, 1120.482422
283, 45, 35, 20631.058594
283, 45, 37, 19772.103516
283, 45, 41, 13758.693359
283, 45, 72, 28868.412109
283, 45, 84, 13025.441406
283, 45, 99, 4987.022949
283, 46, -1, 2689.248535
283, 46, 1, 9122.353516
283, 46, 5, 16206.095703
283, 46, 11, 7676.401855
283, 46, 14, 11811.107422
283, 46, 15, 12816.254883
283, 46, 19, 25127.906250
283, 46, 31, 22211.673828
283, 46, 32, 9386.759766
283, 46, 33, 14412.951172
283, 46, 43, 8503.122070
283, 46, 47, 13353.052734
283, 46, 48, 13943.298828
283, 46, 53, 19300.947266
283, 46, 61, 1105.264160
283, 46, 62, 20544.951172
283, 46, 66, 23256.585938
283, 46, 78, 17552.162109
283, 46, 88, 7869.527344
283, 46, 95, 19008.363281
283, 46, 97, 14821.518555
283, 47, -1, 2689.248535
283, 47, 4, 15180.044922
283, 47, 16, 28420.138672
283, 47, 25, 20539.873047
283, 47, 26, 15543.325195
283, 47, 29, 15280.694336
283, 47, 40, 24743.677734
283, 47, 45, 16928.335938
283, 47, 52, 11505.093750
283, 47, 54, 22928.062500
283, 47, 56, 15858.725586
283, 47, 57, 22625.890625
283, 47, 61, 26512.662109
283, 47, 62, 19504.416016
283, 47, 75, 20259.246094
283, 47, 86, 10139.769531
283, 47, 92, 4355.764160
283, 47, 96, 13134.293945
283, 47, 98, 14542.209961
283, 48, -1, 1149.213013
283, 48, 3, 6813.107910
283, 48, 7, 6786.132324
283, 48, 10, 5591.326172
283, 48, 20, 5781.582520
283, 48, 32, 4267.292480
283, 48, 35, 7411.702637
283, 48, 37, 7284.923340
283, 48, 41, 6346.627441
283, 48, 72, 8578.625977
283, 48, 84, 6228.069336
283, 48, 92, 3730.214111
283, 48, 99, 4867.621094
283, 49, -1, 1149.213013
283, 49, 1, 5570.178223
283, 49, 4, 3735.179443
283, 49, 5, 6738.193359
283, 49, 11, 5323.562012
283, 49, 14, 6026.243652
283, 49, 15, 6193.023438
283, 49, 19, 8060.656250
283, 49, 31, 7643.987305
283, 49, 32, 5616.011719
283, 49, 33, 6453.201660
283, 49, 43, 5469.263672
283, 49, 47, 6281.037598
283, 49, 48, 6376.698730
283, 49, 53, 7212.742676
283, 49, 61, 4265.208984
283, 49, 62, 7399.437012
283, 49, 66, 7794.754395
283, 49, 78, 6947.288574
283, 49, 88, 5356.584961
283, 49, 95, 7169.578125
283, 49, 97, 6518.803223
283, 50, -1, 1149.213013
283, 50, 4, 6575.963867
283, 50, 16, 8516.992188
283, 50, 25, 7398.713379
283, 50, 26, 6633.882812
283, 50, 29, 6592.010742
283, 50, 40, 8005.782227
283, 50, 45, 6851.487793
283, 50, 52, 5977.040039
283, 50, 54, 7746.907715
283, 50, 56, 6683.391113
283, 50, 57, 7700.275879
283, 50, 61, 8252.280273
283, 50, 62, 7243.830566
283, 50, 75, 7358.739258
283, 50, 86, 5745.927246
283, 50, 92, 4765.995605
283, 50, 96, 6245.668457
283, 50, 98, 6474.157715
283, 51, -1, 1066.883179
283, 51, 4, 4300.070312
283, 51, 5, 6583.456543
283, 51, 35, 5079.494629
283, 51, 40, 1737.954712
283, 51, 43, 2828.186279
283, 51, 49, 10921.076172
283, 51, 57, 4142.329102
283, 51, 59, 6710.528320
283, 51, 60, 3259.970703
283, 51, 68, 7226.417969
283, 51, 83, 8649.942383
283, 51, 96, 2336.281982
283, 52, -1, 1066.883179
283, 52, 10, 3580.155762
283, 52, 26, 8183.140625
283, 52, 41, 5806.995117
283, 52, 42, 6321.430664
283, 52, 48, 846.988281
283, 52, 49, 6591.327148
283, 52, 65, 913.424866
283, 52, 68, 6440.270508
283, 52, 75, 3763.031738
283, 52, 77, 7834.961914
283, 52, 79, 8040.757812
283, 52, 82, 2784.151367
283, 52, 87, 5900.074219
283, 52, 95, 7997.762207
283, 52, 98, 4688.500488
283, 53, -1, 1066.883179
283, 53, 2, 9774.020508
283, 53, 6, 9723.296875
283, 53, 13, 9441.144531
283, 53, 15, 9612.725586
283, 53, 23, 3060.078613
283, 53, 28, 4549.106445
283, 53, 41, 5871.920898
283, 53, 59, 4110.863770
283, 53, 63, 7235.933105
283, 53, 66, 6672.773438
283, 53, 74, 4659.538086
283, 53, 83, 9417.093750
283, 53, 91, 4323.489258
283, 54, -1, 777.091675
283, 54, 4, 3964.126953
283, 54, 5, 4597.988770
283, 54, 35, 4186.273438
283, 54, 40, 3225.192871
283, 54, 43, 3538.997070
283, 54, 49, 5676.712891
283, 54, 57, 3919.341064
283, 54, 59, 4631.539062
283, 54, 60, 3662.302734
283, 54, 68, 4767.466797
283, 54, 83, 5129.458984
283, 54, 96, 3395.198730
283, 55, -1, 777.091675
283, 55, 10, 3755.779541
283, 55, 26, 5011.354980
283, 55, 41, 4388.117188
283, 55, 42, 4527.261719
283, 55, 48, 2985.882080
283, 55, 49, 4600.066406
283, 55, 65, 3004.968506
283, 55, 68, 4559.314453
283, 55, 75, 3809.230713
283, 55, 77, 4923.657227
283, 55, 79, 4976.785645
283, 55, 82, 3526.562988
283, 55, 87, 4413.431152
283, 55, 95, 4966.254395
283, 55, 98, 4075.676270
283, 56, -1, 777.091675
283, 56, 2, 5401.834961
283, 56, 6, 5387.895020
283, 56, 13, 5324.082520
283, 56, 15, 5362.466797
283, 56, 23, 3604.044678
283, 56, 28, 4037.474365
283, 56, 41, 4405.780762
283, 56, 59, 3910.407471
283, 56, 63, 4770.015137
