"event_id", "prog_id", "layer_id", "output_id", "sidx", "loss"
1, 1, 7, 38, 1, 0.00
1, 1, 7, 39, -1, 0.00
1, 1, 7, 39, 1, 0.00
1, 1, 7, 40, -1, 0.00
1, 1, 7, 40, 1, 0.00
1, 1, 7, 41, -1, 0.00
1, 1, 7, 41, 1, 0.00
1, 1, 7, 42, -1, 0.00
1, 1, 7, 42, 1, 0.00
1, 1, 7, 43, -1, 0.00
1, 1, 7, 43, 1, 0.00
1, 1, 7, 44, -1, 0.00
1, 1, 7, 44, 1, 0.00
1, 1, 7, 45, -1, 0.00
1, 1, 7, 45, 1, 0.00
1, 1, 7, 46, -1, 0.00
1, 1, 7, 46, 1, 0.00
1, 1, 7, 47, -1, 0.00
1, 1, 7, 47, 1, 0.00
1, 1, 7, 48, -1, 0.00
1, 1, 7, 48, 1, 0.00
1, 1, 7, 49, -1, 0.00
1, 1, 7, 49, 1, 0.00
1, 1, 7, 50, -1, 0.00
1, 1, 7, 50, 1, 0.00
1, 1, 7, 51, -1, 0.00
1, 1, 7, 51, 1, 0.00
1, 1, 7, 52, -1, 0.00
1, 1, 7, 52, 1, 0.00
1, 1, 7, 53, -1, 0.00
1, 1, 7, 53, 1, 0.00
1, 1, 7, 54, -1, 0.00
1, 1, 7, 54, 1, 0.00
