summary_id,type,return_period,loss,ensemble_id
12,2,100.000000,21417.167969,4
12,2,75.000000,16514.080078,4
12,2,50.000000,0.000000,4
12,2,30.000000,0.000000,4
12,2,10.000000,0.000000,4
12,2,7.000000,0.000000,4
12,2,5.000000,0.000000,4
12,2,3.000000,0.000000,4
13,2,500.000000,17243.148438,4
13,2,250.000000,15315.751953,4
13,2,200.000000,13538.333008,4
13,2,100.000000,6072.893555,4
13,2,75.000000,0.000000,4
13,2,50.000000,0.000000,4
13,2,30.000000,0.000000,4
13,2,10.000000,0.000000,4
13,2,7.000000,0.000000,4
13,2,5.000000,0.000000,4
13,2,3.000000,0.000000,4
14,2,500.000000,21603.931641,4
14,2,250.000000,0.000000,4
14,2,200.000000,0.000000,4
14,2,100.000000,0.000000,4
14,2,75.000000,0.000000,4
14,2,50.000000,0.000000,4
14,2,30.000000,0.000000,4
14,2,10.000000,0.000000,4
14,2,7.000000,0.000000,4
14,2,5.000000,0.000000,4
14,2,3.000000,0.000000,4
15,2,500.000000,8421.432617,4
15,2,250.000000,0.000000,4
15,2,200.000000,0.000000,4
15,2,100.000000,0.000000,4
15,2,75.000000,0.000000,4
15,2,50.000000,0.000000,4
15,2,30.000000,0.000000,4
15,2,10.000000,0.000000,4
15,2,7.000000,0.000000,4
15,2,5.000000,0.000000,4
15,2,3.000000,0.000000,4
16,2,500.000000,44864.972656,4
16,2,250.000000,20989.824219,4
16,2,200.000000,15219.561523,4
16,2,100.000000,0.000000,4
16,2,75.000000,0.000000,4
16,2,50.000000,0.000000,4
16,2,30.000000,0.000000,4
16,2,10.000000,0.000000,4
16,2,7.000000,0.000000,4
16,2,5.000000,0.000000,4
16,2,3.000000,0.000000,4
17,2,500.000000,20106.453125,4
17,2,250.000000,16199.808594,4
17,2,200.000000,0.000000,4
17,2,100.000000,0.000000,4
17,2,75.000000,0.000000,4
17,2,50.000000,0.000000,4
17,2,30.000000,0.000000,4
17,2,10.000000,0.000000,4
17,2,7.000000,0.000000,4
17,2,5.000000,0.000000,4
17,2,3.000000,0.000000,4
18,2,500.000000,45723.265625,4
18,2,250.000000,45436.957031,4
18,2,200.000000,38912.921875,4
18,2,100.000000,23820.140625,4
18,2,75.000000,0.000000,4
18,2,50.000000,0.000000,4
18,2,30.000000,0.000000,4
18,2,10.000000,0.000000,4
18,2,7.000000,0.000000,4
18,2,5.000000,0.000000,4
18,2,3.000000,0.000000,4
19,2,500.000000,1910.838501,4
19,2,250.000000,0.000000,4
19,2,200.000000,0.000000,4
19,2,100.000000,0.000000,4
19,2,75.000000,0.000000,4
19,2,50.000000,0.000000,4
19,2,30.000000,0.000000,4
19,2,10.000000,0.000000,4
19,2,7.000000,0.000000,4
19,2,5.000000,0.000000,4
19,2,3.000000,0.000000,4
1,2,500.000000,37384.074219,5
1,2,250.000000,10898.204102,5
1,2,200.000000,9937.958984,5
1,2,100.000000,2048.978027,5
1,2,75.000000,0.000000,5
1,2,50.000000,0.000000,5
1,2,30.000000,0.000000,5
1,2,10.000000,0.000000,5
1,2,7.000000,0.000000,5
1,2,5.000000,0.000000,5
1,2,3.000000,0.000000,5
2,2,500.000000,14846.536133,5
2,2,250.000000,13319.892578,5
2,2,200.000000,8216.689453,5
2,2,100.000000,0.000000,5
2,2,75.000000,0.000000,5
2,2,50.000000,0.000000,5
2,2,30.000000,0.000000,5
2,2,10.000000,0.000000,5
2,2,7.000000,0.000000,5
2,2,5.000000,0.000000,5
2,2,3.000000,0.000000,5
3,2,500.000000,40476.050781,5
3,2,250.000000,35995.546875,5
3,2,200.000000,35788.039062,5
3,2,100.000000,18763.421875,5
3,2,75.000000,16515.017578,5
3,2,50.000000,0.000000,5
3,2,30.000000,0.000000,5
3,2,10.000000,0.000000,5
3,2,7.000000,0.000000,5
3,2,5.000000,0.000000,5
3,2,3.000000,0.000000,5
4,2,500.000000,43375.804688,5
4,2,250.000000,22527.277344,5
4,2,200.000000,17815.310547,5
4,2,100.000000,14373.912109,5
4,2,75.000000,10401.958008,5
4,2,50.000000,0.000000,5
4,2,30.000000,0.000000,5
4,2,10.000000,0.000000,5
4,2,7.000000,0.000000,5
4,2,5.000000,0.000000,5
4,2,3.000000,0.000000,5
5,2,500.000000,53760.773438,5
5,2,250.000000,51087.710938,5
5,2,200.000000,45700.218750,5
5,2,100.000000,36290.972656,5
5,2,75.000000,9437.980469,5
5,2,50.000000,0.000000,5
5,2,30.000000,0.000000,5
5,2,10.000000,0.000000,5
5,2,7.000000,0.000000,5
5,2,5.000000,0.000000,5
5,2,3.000000,0.000000,5
6,2,500.000000,21031.093750,5
6,2,250.000000,9812.308594,5
6,2,200.000000,9791.491211,5
6,2,100.000000,3139.440186,5
6,2,75.000000,0.000000,5
6,2,50.000000,0.000000,5
6,2,30.000000,0.000000,5
6,2,10.000000,0.000000,5
6,2,7.000000,0.000000,5
6,2,5.000000,0.000000,5
6,2,3.000000,0.000000,5
7,2,500.000000,13175.615234,5
7,2,250.000000,12148.450195,5
7,2,200.000000,10816.730469,5
7,2,100.000000,8267.929688,5
7,2,75.000000,5542.207520,5
7,2,50.000000,0.000000,5
7,2,30.000000,0.000000,5
7,2,10.000000,0.000000,5
7,2,7.000000,0.000000,5
7,2,5.000000,0.000000,5
7,2,3.000000,0.000000,5
8,2,500.000000,16996.113281,5
8,2,250.000000,12824.760742,5
8,2,200.000000,12130.639648,5
8,2,100.000000,4157.215820,5
8,2,75.000000,1597.314697,5
8,2,50.000000,0.000000,5
8,2,30.000000,0.000000,5
8,2,10.000000,0.000000,5
8,2,7.000000,0.000000,5
8,2,5.000000,0.000000,5
8,2,3.000000,0.000000,5
12,2,500.000000,64553.144531,5
12,2,250.000000,63595.820312,5
12,2,200.000000,53288.785156,5
12,2,100.000000,20648.664062,5
12,2,75.000000,16273.595703,5
12,2,50.000000,0.000000,5
12,2,30.000000,0.000000,5
12,2,10.000000,0.000000,5
12,2,7.000000,0.000000,5
12,2,5.000000,0.000000,5
12,2,3.000000,0.000000,5
13,2,500.000000,46450.078125,5
13,2,250.000000,23143.742188,5
13,2,200.000000,22290.789062,5
13,2,100.000000,13588.691406,5
13,2,75.000000,9363.870117,5
13,2,50.000000,0.000000,5
13,2,30.000000,0.000000,5
13,2,10.000000,0.000000,5
13,2,7.000000,0.000000,5
13,2,5.000000,0.000000,5
13,2,3.000000,0.000000,5
14,2,500.000000,2627.810303,5
14,2,250.000000,0.000000,5
14,2,200.000000,0.000000,5
14,2,100.000000,0.000000,5
14,2,75.000000,0.000000,5
14,2,50.000000,0.000000,5
14,2,30.000000,0.000000,5
14,2,10.000000,0.000000,5
14,2,7.000000,0.000000,5
14,2,5.000000,0.000000,5
14,2,3.000000,0.000000,5
15,2,500.000000,39520.097656,5
15,2,250.000000,18555.476562,5
15,2,200.000000,0.000000,5
15,2,100.000000,0.000000,5
15,2,75.000000,0.000000,5
15,2,50.000000,0.000000,5
15,2,30.000000,0.000000,5
15,2,10.000000,0.000000,5
15,2,7.000000,0.000000,5
15,2,5.000000,0.000000,5
15,2,3.000000,0.000000,5
16,2,500.000000,32677.812500,5
16,2,250.000000,22796.089844,5
16,2,200.000000,0.000000,5
16,2,100.000000,0.000000,5
16,2,75.000000,0.000000,5
16,2,50.000000,0.000000,5
16,2,30.000000,0.000000,5
16,2,10.000000,0.000000,5
16,2,7.000000,0.000000,5
16,2,5.000000,0.000000,5
16,2,3.000000,0.000000,5
17,2,500.000000,20901.570312,5
17,2,250.000000,19551.529297,5
17,2,200.000000,16518.937500,5
17,2,100.000000,6227.767578,5
17,2,75.000000,0.000000,5
17,2,50.000000,0.000000,5
17,2,30.000000,0.000000,5
17,2,10.000000,0.000000,5
17,2,7.000000,0.000000,5
17,2,5.000000,0.000000,5
17,2,3.000000,0.000000,5
18,2,500.000000,48627.941406,5
18,2,250.000000,24818.068359,5
18,2,200.000000,20231.976562,5
18,2,100.000000,8486.092773,5
18,2,75.000000,0.000000,5
18,2,50.000000,0.000000,5
18,2,30.000000,0.000000,5
18,2,10.000000,0.000000,5
18,2,7.000000,0.000000,5
18,2,5.000000,0.000000,5
18,2,3.000000,0.000000,5
19,2,500.000000,2036.124390,5
19,2,250.000000,0.000000,5
19,2,200.000000,0.000000,5
19,2,100.000000,0.000000,5
19,2,75.000000,0.000000,5
19,2,50.000000,0.000000,5
19,2,30.000000,0.000000,5
19,2,10.000000,0.000000,5
19,2,7.000000,0.000000,5
19,2,5.000000,0.000000,5
19,2,3.000000,0.000000,5
20,2,500.000000,104027.000000,5
20,2,250.000000,80519.085938,5
20,2,200.000000,0.000000,5
20,2,100.000000,0.000000,5
20,2,75.000000,0.000000,5
20,2,50.000000,0.000000,5
20,2,30.000000,0.000000,5
20,2,10.000000,0.000000,5
20,2,7.000000,0.000000,5
20,2,5.000000,0.000000,5
20,2,3.000000,0.000000,5
1,2,500.000000,24728.324219,6
1,2,250.000000,19248.386719,6
1,2,200.000000,18680.878906,6
1,2,100.000000,15341.851562,6
1,2,75.000000,0.000000,6
1,2,50.000000,0.000000,6
1,2,30.000000,0.000000,6
1,2,10.000000,0.000000,6
1,2,7.000000,0.000000,6
1,2,5.000000,0.000000,6
1,2,3.000000,0.000000,6
2,2,500.000000,24787.593750,6
2,2,250.000000,7968.973633,6
2,2,200.000000,5768.530273,6
2,2,100.000000,0.000000,6
2,2,75.000000,0.000000,6
2,2,50.000000,0.000000,6
2,2,30.000000,0.000000,6
2,2,10.000000,0.000000,6
2,2,7.000000,0.000000,6
2,2,5.000000,0.000000,6
2,2,3.000000,0.000000,6
3,2,500.000000,51522.750000,6
3,2,250.000000,46632.757812,6
3,2,200.000000,41710.425781,6
3,2,100.000000,28447.880859,6
3,2,75.000000,17410.582031,6
3,2,50.000000,8229.080078,6
3,2,30.000000,0.000000,6
3,2,10.000000,0.000000,6
3,2,7.000000,0.000000,6
3,2,5.000000,0.000000,6
3,2,3.000000,0.000000,6
4,2,500.000000,45587.648438,6
4,2,250.000000,14058.992188,6
4,2,200.000000,10431.633789,6
4,2,100.000000,0.000000,6
4,2,75.000000,0.000000,6
4,2,50.000000,0.000000,6
4,2,30.000000,0.000000,6
4,2,10.000000,0.000000,6
4,2,7.000000,0.000000,6
4,2,5.000000,0.000000,6
4,2,3.000000,0.000000,6
5,2,500.000000,32382.941406,6
5,2,250.000000,31753.656250,6
5,2,200.000000,28294.625000,6
5,2,100.000000,17191.882812,6
5,2,75.000000,9616.894531,6
5,2,50.000000,0.000000,6
5,2,30.000000,0.000000,6
5,2,10.000000,0.000000,6
5,2,7.000000,0.000000,6
5,2,5.000000,0.000000,6
5,2,3.000000,0.000000,6
6,2,500.000000,15914.982422,6
6,2,250.000000,10777.190430,6
6,2,200.000000,9262.053711,6
6,2,100.000000,4050.519287,6
6,2,75.000000,0.000000,6
6,2,50.000000,0.000000,6
6,2,30.000000,0.000000,6
6,2,10.000000,0.000000,6
6,2,7.000000,0.000000,6
6,2,5.000000,0.000000,6
6,2,3.000000,0.000000,6
7,2,500.000000,11714.084961,6
7,2,250.000000,10131.691406,6
7,2,200.000000,10039.694336,6
7,2,100.000000,8183.235840,6
7,2,75.000000,5743.125488,6
7,2,50.000000,0.000000,6
7,2,30.000000,0.000000,6
7,2,10.000000,0.000000,6
7,2,7.000000,0.000000,6
7,2,5.000000,0.000000,6
7,2,3.000000,0.000000,6
8,2,500.000000,15761.225586,6
8,2,250.000000,10926.243164,6
8,2,200.000000,9288.277344,6
8,2,100.000000,0.000000,6
8,2,75.000000,0.000000,6
8,2,50.000000,0.000000,6
8,2,30.000000,0.000000,6
8,2,10.000000,0.000000,6
8,2,7.000000,0.000000,6
8,2,5.000000,0.000000,6
8,2,3.000000,0.000000,6
12,2,500.000000,42721.328125,6
12,2,250.000000,42681.648438,6
12,2,200.000000,35661.148438,6
12,2,100.000000,17163.296875,6
12,2,75.000000,14271.852539,6
12,2,50.000000,0.000000,6
12,2,30.000000,0.000000,6
12,2,10.000000,0.000000,6
12,2,7.000000,0.000000,6
12,2,5.000000,0.000000,6
12,2,3.000000,0.000000,6
13,2,500.000000,24514.210938,6
13,2,250.000000,19641.019531,6
13,2,200.000000,15695.845703,6
13,2,100.000000,0.000000,6
13,2,75.000000,0.000000,6
13,2,50.000000,0.000000,6
13,2,30.000000,0.000000,6
13,2,10.000000,0.000000,6
13,2,7.000000,0.000000,6
13,2,5.000000,0.000000,6
13,2,3.000000,0.000000,6
15,2,500.000000,33572.230469,6
15,2,250.000000,23433.226562,6
15,2,200.000000,16891.033203,6
15,2,100.000000,0.000000,6
15,2,75.000000,0.000000,6
15,2,50.000000,0.000000,6
15,2,30.000000,0.000000,6
15,2,10.000000,0.000000,6
15,2,7.000000,0.000000,6
15,2,5.000000,0.000000,6
15,2,3.000000,0.000000,6
16,2,500.000000,56112.734375,6
16,2,250.000000,54384.390625,6
16,2,200.000000,41711.992188,6
16,2,100.000000,0.000000,6
16,2,75.000000,0.000000,6
16,2,50.000000,0.000000,6
16,2,30.000000,0.000000,6
16,2,10.000000,0.000000,6
16,2,7.000000,0.000000,6
16,2,5.000000,0.000000,6
16,2,3.000000,0.000000,6
17,2,500.000000,976.854675,6
17,2,250.000000,810.427002,6
17,2,200.000000,0.000000,6
17,2,100.000000,0.000000,6
17,2,75.000000,0.000000,6
17,2,50.000000,0.000000,6
17,2,30.000000,0.000000,6
17,2,10.000000,0.000000,6
17,2,7.000000,0.000000,6
17,2,5.000000,0.000000,6
17,2,3.000000,0.000000,6
18,2,500.000000,54048.214844,6
18,2,250.000000,36477.703125,6
18,2,200.000000,36368.183594,6
18,2,100.000000,0.000000,6
18,2,75.000000,0.000000,6
18,2,50.000000,0.000000,6
18,2,30.000000,0.000000,6
18,2,10.000000,0.000000,6
18,2,7.000000,0.000000,6
18,2,5.000000,0.000000,6
18,2,3.000000,0.000000,6
19,2,500.000000,1472.925049,6
19,2,250.000000,0.000000,6
19,2,200.000000,0.000000,6
19,2,100.000000,0.000000,6
19,2,75.000000,0.000000,6
19,2,50.000000,0.000000,6
19,2,30.000000,0.000000,6
19,2,10.000000,0.000000,6
19,2,7.000000,0.000000,6
19,2,5.000000,0.000000,6
19,2,3.000000,0.000000,6
20,2,500.000000,185789.000000,6
20,2,250.000000,128050.648438,6
20,2,200.000000,116554.632812,6
20,2,100.000000,0.000000,6
20,2,75.000000,0.000000,6
20,2,50.000000,0.000000,6
20,2,30.000000,0.000000,6
20,2,10.000000,0.000000,6
20,2,7.000000,0.000000,6
20,2,5.000000,0.000000,6
20,2,3.000000,0.000000,6
1,2,500.000000,26312.035156,7
1,2,250.000000,20413.214844,7
1,2,200.000000,15039.090820,7
1,2,100.000000,9468.649414,7
1,2,75.000000,0.000000,7
1,2,50.000000,0.000000,7
1,2,30.000000,0.000000,7
1,2,10.000000,0.000000,7
1,2,7.000000,0.000000,7
1,2,5.000000,0.000000,7
1,2,3.000000,0.000000,7
2,2,500.000000,28729.447266,7
2,2,250.000000,6830.360840,7
2,2,200.000000,0.000000,7
2,2,100.000000,0.000000,7
2,2,75.000000,0.000000,7
2,2,50.000000,0.000000,7
2,2,30.000000,0.000000,7
2,2,10.000000,0.000000,7
2,2,7.000000,0.000000,7
2,2,5.000000,0.000000,7
2,2,3.000000,0.000000,7
3,2,500.000000,53502.699219,7
3,2,250.000000,51335.906250,7
3,2,200.000000,50002.085938,7
3,2,100.000000,40747.460938,7
3,2,75.000000,33316.746094,7
3,2,50.000000,3664.700439,7
3,2,30.000000,0.000000,7
3,2,10.000000,0.000000,7
3,2,7.000000,0.000000,7
3,2,5.000000,0.000000,7
3,2,3.000000,0.000000,7
4,2,500.000000,32018.339844,7
4,2,250.000000,24671.085938,7
4,2,200.000000,24502.148438,7
4,2,100.000000,15501.738281,7
4,2,75.000000,0.000000,7
4,2,50.000000,0.000000,7
4,2,30.000000,0.000000,7
4,2,10.000000,0.000000,7
4,2,7.000000,0.000000,7
4,2,5.000000,0.000000,7
4,2,3.000000,0.000000,7
5,2,500.000000,95196.937500,7
5,2,250.000000,31124.615234,7
5,2,200.000000,30894.757812,7
5,2,100.000000,25327.476562,7
5,2,75.000000,0.000000,7
5,2,50.000000,0.000000,7
5,2,30.000000,0.000000,7
5,2,10.000000,0.000000,7
5,2,7.000000,0.000000,7
5,2,5.000000,0.000000,7
5,2,3.000000,0.000000,7
6,2,500.000000,10533.823242,7
6,2,250.000000,9607.193359,7
6,2,200.000000,6490.895020,7
6,2,100.000000,0.000000,7
6,2,75.000000,0.000000,7
6,2,50.000000,0.000000,7
6,2,30.000000,0.000000,7
6,2,10.000000,0.000000,7
6,2,7.000000,0.000000,7
6,2,5.000000,0.000000,7
6,2,3.000000,0.000000,7
7,2,500.000000,36667.484375,7
7,2,250.000000,13766.389648,7
7,2,200.000000,12591.237305,7
7,2,100.000000,7994.539551,7
7,2,75.000000,5644.054688,7
7,2,50.000000,0.000000,7
7,2,30.000000,0.000000,7
7,2,10.000000,0.000000,7
7,2,7.000000,0.000000,7
7,2,5.000000,0.000000,7
7,2,3.000000,0.000000,7
8,2,500.000000,9935.331055,7
8,2,250.000000,9156.332031,7
8,2,200.000000,0.000000,7
8,2,100.000000,0.000000,7
8,2,75.000000,0.000000,7
8,2,50.000000,0.000000,7
8,2,30.000000,0.000000,7
8,2,10.000000,0.000000,7
8,2,7.000000,0.000000,7
8,2,5.000000,0.000000,7
8,2,3.000000,0.000000,7
12,2,500.000000,47150.140625,7
12,2,250.000000,42946.007812,7
12,2,200.000000,41532.679688,7
12,2,100.000000,21229.734375,7
12,2,75.000000,11263.580078,7
12,2,50.000000,0.000000,7
12,2,30.000000,0.000000,7
12,2,10.000000,0.000000,7
12,2,7.000000,0.000000,7
12,2,5.000000,0.000000,7
12,2,3.000000,0.000000,7
13,2,500.000000,22319.855469,7
13,2,250.000000,15747.302734,7
13,2,200.000000,12494.827148,7
13,2,100.000000,8551.322266,7
13,2,75.000000,6643.664062,7
13,2,50.000000,0.000000,7
13,2,30.000000,0.000000,7
13,2,10.000000,0.000000,7
13,2,7.000000,0.000000,7
13,2,5.000000,0.000000,7
13,2,3.000000,0.000000,7
14,2,500.000000,23307.261719,7
14,2,250.000000,0.000000,7
14,2,200.000000,0.000000,7
14,2,100.000000,0.000000,7
14,2,75.000000,0.000000,7
14,2,50.000000,0.000000,7
14,2,30.000000,0.000000,7
14,2,10.000000,0.000000,7
14,2,7.000000,0.000000,7
14,2,5.000000,0.000000,7
14,2,3.000000,0.000000,7
16,2,500.000000,64487.804688,7
16,2,250.000000,53889.660156,7
16,2,200.000000,32052.740234,7
16,2,100.000000,0.000000,7
16,2,75.000000,0.000000,7
16,2,50.000000,0.000000,7
16,2,30.000000,0.000000,7
16,2,10.000000,0.000000,7
16,2,7.000000,0.000000,7
16,2,5.000000,0.000000,7
16,2,3.000000,0.000000,7
17,2,500.000000,23710.914062,7
17,2,250.000000,19721.580078,7
17,2,200.000000,18803.701172,7
17,2,100.000000,8299.155273,7
17,2,75.000000,0.000000,7
17,2,50.000000,0.000000,7
17,2,30.000000,0.000000,7
17,2,10.000000,0.000000,7
17,2,7.000000,0.000000,7
17,2,5.000000,0.000000,7
17,2,3.000000,0.000000,7
18,2,500.000000,85972.437500,7
18,2,250.000000,51695.812500,7
18,2,200.000000,37910.457031,7
18,2,100.000000,18995.472656,7
18,2,75.000000,6133.019531,7
18,2,50.000000,0.000000,7
18,2,30.000000,0.000000,7
18,2,10.000000,0.000000,7
18,2,7.000000,0.000000,7
18,2,5.000000,0.000000,7
18,2,3.000000,0.000000,7
20,2,500.000000,54449.531250,7
20,2,250.000000,0.000000,7
20,2,200.000000,0.000000,7
20,2,100.000000,0.000000,7
20,2,75.000000,0.000000,7
20,2,50.000000,0.000000,7
20,2,30.000000,0.000000,7
20,2,10.000000,0.000000,7
20,2,7.000000,0.000000,7
20,2,5.000000,0.000000,7
20,2,3.000000,0.000000,7
2,2,500.000000,34452.796875,8
2,2,250.000000,12719.771484,8
2,2,200.000000,11478.437500,8
2,2,100.000000,0.000000,8
2,2,75.000000,0.000000,8
2,2,50.000000,0.000000,8
2,2,30.000000,0.000000,8
2,2,10.000000,0.000000,8
2,2,7.000000,0.000000,8
2,2,5.000000,0.000000,8
2,2,3.000000,0.000000,8
3,2,500.000000,90385.789062,8
3,2,250.000000,64007.808594,8
3,2,200.000000,43283.316406,8
3,2,100.000000,25302.292969,8
3,2,75.000000,12879.701172,8
3,2,50.000000,6845.177734,8
3,2,30.000000,0.000000,8
3,2,10.000000,0.000000,8
3,2,7.000000,0.000000,8
3,2,5.000000,0.000000,8
3,2,3.000000,0.000000,8
4,2,500.000000,40638.847656,8
4,2,250.000000,27380.314453,8
4,2,200.000000,25234.406250,8
4,2,100.000000,8371.166016,8
4,2,75.000000,0.000000,8
4,2,50.000000,0.000000,8
4,2,30.000000,0.000000,8
4,2,10.000000,0.000000,8
4,2,7.000000,0.000000,8
4,2,5.000000,0.000000,8
4,2,3.000000,0.000000,8
5,2,500.000000,26201.679688,8
5,2,250.000000,22726.736328,8
5,2,200.000000,19091.091797,8
5,2,100.000000,4424.241699,8
5,2,75.000000,0.000000,8
5,2,50.000000,0.000000,8
5,2,30.000000,0.000000,8
5,2,10.000000,0.000000,8
5,2,7.000000,0.000000,8
5,2,5.000000,0.000000,8
5,2,3.000000,0.000000,8
6,2,500.000000,10443.778320,8
6,2,250.000000,10419.687500,8
6,2,200.000000,8556.998047,8
6,2,100.000000,0.000000,8
6,2,75.000000,0.000000,8
6,2,50.000000,0.000000,8
6,2,30.000000,0.000000,8
6,2,10.000000,0.000000,8
6,2,7.000000,0.000000,8
6,2,5.000000,0.000000,8
6,2,3.000000,0.000000,8
7,2,500.000000,18097.746094,8
7,2,250.000000,16980.638672,8
7,2,200.000000,13312.476562,8
7,2,100.000000,9303.050781,8
7,2,75.000000,7245.820312,8
7,2,50.000000,0.000000,8
7,2,30.000000,0.000000,8
7,2,10.000000,0.000000,8
7,2,7.000000,0.000000,8
7,2,5.000000,0.000000,8
7,2,3.000000,0.000000,8
8,2,500.000000,11492.001953,8
8,2,250.000000,9886.127930,8
8,2,200.000000,8281.542969,8
8,2,100.000000,0.000000,8
8,2,75.000000,0.000000,8
8,2,50.000000,0.000000,8
8,2,30.000000,0.000000,8
8,2,10.000000,0.000000,8
8,2,7.000000,0.000000,8
8,2,5.000000,0.000000,8
8,2,3.000000,0.000000,8
12,2,500.000000,35210.835938,8
12,2,250.000000,24070.738281,8
12,2,200.000000,21052.933594,8
12,2,100.000000,0.000000,8
12,2,75.000000,0.000000,8
12,2,50.000000,0.000000,8
12,2,30.000000,0.000000,8
12,2,10.000000,0.000000,8
12,2,7.000000,0.000000,8
12,2,5.000000,0.000000,8
12,2,3.000000,0.000000,8
13,2,500.000000,9017.152344,8
13,2,250.000000,6033.306641,8
13,2,200.000000,5705.472656,8
13,2,100.000000,0.000000,8
13,2,75.000000,0.000000,8
13,2,50.000000,0.000000,8
13,2,30.000000,0.000000,8
13,2,10.000000,0.000000,8
13,2,7.000000,0.000000,8
13,2,5.000000,0.000000,8
13,2,3.000000,0.000000,8
15,2,500.000000,42753.644531,8
15,2,250.000000,0.000000,8
15,2,200.000000,0.000000,8
15,2,100.000000,0.000000,8
15,2,75.000000,0.000000,8
15,2,50.000000,0.000000,8
15,2,30.000000,0.000000,8
15,2,10.000000,0.000000,8
15,2,7.000000,0.000000,8
15,2,5.000000,0.000000,8
15,2,3.000000,0.000000,8
16,2,500.000000,58309.003906,8
16,2,250.000000,18031.238281,8
16,2,200.000000,0.000000,8
16,2,100.000000,0.000000,8
16,2,75.000000,0.000000,8
16,2,50.000000,0.000000,8
16,2,30.000000,0.000000,8
16,2,10.000000,0.000000,8
16,2,7.000000,0.000000,8
16,2,5.000000,0.000000,8
16,2,3.000000,0.000000,8
17,2,500.000000,20128.884766,8
17,2,250.000000,18653.707031,8
17,2,200.000000,0.000000,8
17,2,100.000000,0.000000,8
17,2,75.000000,0.000000,8
17,2,50.000000,0.000000,8
17,2,30.000000,0.000000,8
17,2,10.000000,0.000000,8
17,2,7.000000,0.000000,8
17,2,5.000000,0.000000,8
17,2,3.000000,0.000000,8
18,2,500.000000,57052.500000,8
18,2,250.000000,50727.804688,8
18,2,200.000000,0.000000,8
18,2,100.000000,0.000000,8
18,2,75.000000,0.000000,8
18,2,50.000000,0.000000,8
18,2,30.000000,0.000000,8
18,2,10.000000,0.000000,8
18,2,7.000000,0.000000,8
18,2,5.000000,0.000000,8
18,2,3.000000,0.000000,8
19,2,500.000000,2400.317383,8
19,2,250.000000,0.000000,8
19,2,200.000000,0.000000,8
19,2,100.000000,0.000000,8
19,2,75.000000,0.000000,8
19,2,50.000000,0.000000,8
19,2,30.000000,0.000000,8
19,2,10.000000,0.000000,8
19,2,7.000000,0.000000,8
19,2,5.000000,0.000000,8
19,2,3.000000,0.000000,8
1,2,500.000000,32607.683594,9
1,2,250.000000,14541.223633,9
1,2,200.000000,14476.340820,9
1,2,100.000000,5024.537109,9
1,2,75.000000,0.000000,9
1,2,50.000000,0.000000,9
1,2,30.000000,0.000000,9
1,2,10.000000,0.000000,9
1,2,7.000000,0.000000,9
1,2,5.000000,0.000000,9
1,2,3.000000,0.000000,9
2,2,500.000000,21811.513672,9
2,2,250.000000,17406.720703,9
2,2,200.000000,6971.549805,9
2,2,100.000000,0.000000,9
2,2,75.000000,0.000000,9
2,2,50.000000,0.000000,9
2,2,30.000000,0.000000,9
2,2,10.000000,0.000000,9
2,2,7.000000,0.000000,9
2,2,5.000000,0.000000,9
2,2,3.000000,0.000000,9
3,2,500.000000,57320.898438,9
3,2,250.000000,49814.179688,9
3,2,200.000000,46550.457031,9
3,2,100.000000,20297.425781,9
3,2,75.000000,16425.964844,9
3,2,50.000000,0.000000,9
3,2,30.000000,0.000000,9
3,2,10.000000,0.000000,9
3,2,7.000000,0.000000,9
3,2,5.000000,0.000000,9
3,2,3.000000,0.000000,9
4,2,500.000000,39700.742188,9
4,2,250.000000,23869.900391,9
4,2,200.000000,19071.031250,9
4,2,100.000000,0.000000,9
4,2,75.000000,0.000000,9
4,2,50.000000,0.000000,9
4,2,30.000000,0.000000,9
4,2,10.000000,0.000000,9
4,2,7.000000,0.000000,9
4,2,5.000000,0.000000,9
4,2,3.000000,0.000000,9
5,2,500.000000,44420.273438,9
5,2,250.000000,16405.900391,9
5,2,200.000000,15501.669922,9
5,2,100.000000,9770.955078,9
5,2,75.000000,0.000000,9
5,2,50.000000,0.000000,9
5,2,30.000000,0.000000,9
5,2,10.000000,0.000000,9
5,2,7.000000,0.000000,9
5,2,5.000000,0.000000,9
5,2,3.000000,0.000000,9
6,2,500.000000,9731.039062,9
6,2,250.000000,4068.256104,9
6,2,200.000000,3436.604980,9
6,2,100.000000,1962.844971,9
6,2,75.000000,0.000000,9
6,2,50.000000,0.000000,9
6,2,30.000000,0.000000,9
6,2,10.000000,0.000000,9
6,2,7.000000,0.000000,9
6,2,5.000000,0.000000,9
6,2,3.000000,0.000000,9
7,2,500.000000,20677.867188,9
7,2,250.000000,13719.513672,9
7,2,200.000000,12948.480469,9
7,2,100.000000,9044.283203,9
7,2,75.000000,4575.123535,9
7,2,50.000000,0.000000,9
7,2,30.000000,0.000000,9
7,2,10.000000,0.000000,9
7,2,7.000000,0.000000,9
7,2,5.000000,0.000000,9
7,2,3.000000,0.000000,9
8,2,500.000000,18190.199219,9
8,2,250.000000,12938.736328,9
8,2,200.000000,11446.660156,9
8,2,100.000000,7619.471191,9
8,2,75.000000,6426.599121,9
8,2,50.000000,0.000000,9
8,2,30.000000,0.000000,9
8,2,10.000000,0.000000,9
8,2,7.000000,0.000000,9
8,2,5.000000,0.000000,9
8,2,3.000000,0.000000,9
12,2,500.000000,56716.117188,9
12,2,250.000000,16494.902344,9
